날짜 시가 고가 저가 종가 거래량 거래대금 상장주식수 시가총액 외국인현보유수량 기관순매수
20180724 9399 9449 9354 9394 136056 1283000000 800000 7515000000 0 -3008
20180725 9429 9469 9314 9389 126460 1192000000 800000 7511000000 0 183
20180726 9499 9609 9479 9609 121910 1160000000 800000 7687000000 0 -243
20180727 9724 9724 9459 9534 129259 1237000000 800000 7627000000 0 -4890
20180730 9489 9509 9349 9369 122916 1167000000 800000 7495000000 0 349
20180731 9349 9359 9294 9334 128294 1198000000 800000 7467000000 0 -2143
20180801 9339 9439 9324 9439 132542 1245000000 800000 7551000000 0 -2745
20180802 9414 9524 9389 9409 127081 1197000000 800000 7527000000 0 2465
20180803 9429 9499 9429 9444 200495 1898000000 800000 7555000000 0 -1288
20180806 9519 9544 9479 9489 123566 1178000000 800000 7591000000 0 817
20180807 9479 9479 9324 9344 123455 1164000000 800000 7475000000 0 255
20180808 9364 9369 9239 9279 127662 1192000000 800000 7423000000 0 -2116
20180809 9254 9324 9159 9314 124195 1147000000 800000 7451000000 0 1397
20180810 9334 9414 9254 9324 124778 1168000000 800000 7459000000 0 -1460
20180813 9279 9279 8925 8925 125891 1165000000 800000 7140000000 0 -1574
20180814 8984 9129 8945 9104 123643 1117000000 800000 7283000000 0 -209
20180816 8994 8994 8800 8979 124922 1112000000 800000 7183000000 0 -2925
20180817 9034 9079 9019 9079 130456 1182000000 800000 7263000000 0 2607
20180820 9089 9154 8989 9019 125772 1149000000 800000 7215000000 0 489
20180821 9034 9234 9034 9234 143766 1310000000 800000 7387000000 0 562
20180822 9239 9239 9149 9164 158642 1463000000 800000 7331000000 0 -1203
20180823 9214 9284 9204 9249 131960 1221000000 800000 7399000000 0 -51
20180824 9259 9389 9219 9389 132031 1225000000 800000 7511000000 0 554
20180827 9419 9464 9369 9419 128948 1220000000 800000 7535000000 0 254
20180828 9479 9484 9334 9334 131977 1249000000 800000 7467000000 0 -222
20180829 9369 9404 9309 9404 129857 1215000000 800000 7523000000 0 -1131
20180830 9429 9429 9339 9369 135877 1281000000 800000 7495000000 0 1016
20180831 9309 9374 9229 9374 128953 1197000000 800000 7499000000 0 1551
20180903 9289 9289 9174 9174 359 3000000 800000 7339000000 0 -79
20180904 9169 9269 9169 9269 2819 26000000 800000 7415000000 0 5
20180905 9274 9274 9114 9119 1896 17000000 800000 7295000000 0 1334
20180906 9119 9164 9119 9129 28 0 800000 7303000000 0 -16
20180907 9149 9164 9039 9044 3456 31000000 800000 7235000000 0 -752
20180910 9164 9174 9159 9159 34297 315000000 800000 7327000000 0 -72
20180911 9139 9164 9119 9164 13337 122000000 800000 7331000000 0 281
20180912 9179 9179 9074 9159 1785 16000000 800000 7327000000 0 917
20180913 9124 9189 9109 9189 807 7000000 800000 7351000000 0 -807
20180914 9119 9124 9099 9099 617 6000000 800000 7279000000 0 -617
20180917 9094 9094 9039 9059 16 0 800000 7247000000 0 5
20180918 9059 9059 9059 9059 51 0 800000 7247000000 0 51
20180919 9154 9224 9144 9224 100 1000000 800000 7379000000 0 34
20180920 9224 9224 9174 9174 77 1000000 800000 7339000000 0 -74
20180921 9189 9299 9189 9259 714 7000000 800000 7407000000 0 -558
20180927 9244 9254 9179 9179 415 4000000 800000 7343000000 0 118
20180928 9194 9199 9099 9099 579 5000000 800000 7279000000 0 164
20181001 9124 9129 9104 9104 23 0 800000 7283000000 0 -1
20181002 9139 9159 9004 9004 66 1000000 800000 7203000000 0 18
20181004 8979 8979 8870 8940 58 1000000 800000 7152000000 0 48
20181005 8910 8910 8790 8825 2592 23000000 800000 7060000000 0 614
20181008 8875 8875 8815 8825 137 1000000 800000 7060000000 0 115
20181010 8790 8790 8590 8610 296 3000000 800000 6888000000 0 -296
20181011 8385 8385 8185 8185 810 7000000 500000 4092000000 0 631
20181012 8205 8310 8205 8280 113 1000000 500000 4140000000 0 -102
20181015 8235 8235 8180 8180 386 3000000 500000 4090000000 0 349
20181016 8180 8330 8180 8280 88 1000000 500000 4140000000 0 -10
20181017 8365 8425 8285 8350 53 0 800000 6680000000 0 2
20181018 8350 8425 8350 8395 57 0 800000 6716000000 0 25
20181019 8295 8550 8290 8550 454 4000000 800000 6840000000 0 366
20181022 8565 8565 8565 8565 26 0 800000 6852000000 0 26
20181023 8555 8565 8455 8470 24 0 800000 6776000000 0 4
20181024 8470 8470 8300 8330 15 0 800000 6664000000 0 3
20181025 8125 8260 8090 8220 672 6000000 800000 6576000000 0 411
20181026 8190 8190 7821 7846 29 0 800000 6276000000 0 -17
20181029 7691 7691 7386 7386 437 3000000 800000 5908000000 0 -11
20181030 7231 7556 7231 7526 990 7000000 800000 6020000000 0 68
20181031 7491 7681 7491 7676 13 0 800000 6140000000 0 9
20181101 7716 7811 7716 7811 2 0 800000 6248000000 0 0
20181102 7876 8065 7876 8065 2168 17000000 800000 6452000000 0 90
20181105 7991 8100 7991 8100 21 0 800000 6480000000 0 -21
20181106 8100 8100 8080 8080 25 0 800000 6464000000 0 -24
20181107 8031 8031 7861 7881 10005 79000000 800000 6304000000 0 -35
20181108 8006 8026 8006 8026 6 0 800000 6420000000 0 -4
20181109 7961 7961 7956 7956 72 1000000 800000 6364000000 0 68
20181112 8100 8100 7946 7946 43 0 800000 6356000000 0 26
20181113 7796 7951 7741 7951 17 0 800000 6360000000 0 -7
20181114 8050 8050 8050 8050 3 0 800000 6440000000 0 -1
20181115 7991 8095 7986 8095 69 1000000 800000 6476000000 0 -65
20181116 8190 8190 8170 8170 88 1000000 800000 6536000000 0 -66
20181119 8375 8375 8355 8355 27 0 800000 6684000000 0 21
20181120 8355 8355 8355 8355 0 0 800000 6684000000 0 0
20181121 8350 8350 8350 8350 0 0 800000 6680000000 0 0
20181122 8305 8340 8305 8305 14 0 800000 6644000000 0 -8
20181123 8290 8290 8290 8290 12 0 800000 6632000000 0 -12
20181126 8310 8340 8310 8340 36 0 800000 6672000000 0 33
20181127 8450 8480 8450 8470 129 1000000 800000 6776000000 0 129
20181128 8525 8660 8485 8660 36 0 800000 6928000000 0 16
20181129 8685 8695 8600 8600 65 1000000 800000 6880000000 0 -31
20181130 8510 8515 8510 8515 77 1000000 800000 6812000000 0 75
20181203 8585 8585 8510 8510 24 0 800000 6808000000 0 -13
20181204 8510 8510 8500 8500 4 0 800000 6800000000 0 -4
20181205 8475 8475 8450 8450 109 1000000 800000 6760000000 0 -109
20181206 8315 8315 8080 8135 293 2000000 800000 6508000000 0 38
20181207 8140 8145 8135 8145 111 1000000 800000 6516000000 0 69
20181210 8006 8006 7811 7836 32 0 800000 6268000000 0 -32
20181211 7741 7741 7711 7711 8 0 800000 6168000000 0 -8
20181212 7796 7926 7796 7926 11 0 800000 6340000000 0 11
20181213 8050 8055 8041 8055 21 0 800000 6444000000 0 -14
20181214 8055 8055 7781 7801 259 2000000 800000 6240000000 0 67
20181217 7681 7741 7656 7716 73 1000000 800000 6172000000 0 63
20181218 7671 7671 7651 7651 8 0 800000 6120000000 0 -6
