date,time,open,high,low,close,vol
20190315,0,266000,276000,264500,273000,150467
20190314,0,266500,270500,263500,268500,125674
20190313,0,268500,269000,261000,262500,101875
20190312,0,265500,268500,265500,268000,37556
20190311,0,265000,266500,261500,266500,48689
20190308,0,269500,269500,265500,265500,50260
20190307,0,274000,276000,269000,271000,70726
20190306,0,272000,275000,270000,274500,77933
20190305,0,267500,270500,267500,270000,80711
20190304,0,278000,278000,267500,267500,133104
20190228,0,273500,276500,270000,272500,118389
20190227,0,273000,273500,269500,272000,86551
20190226,0,270000,273000,269000,271500,59765
20190225,0,271500,273000,269000,272000,46686
20190222,0,270000,271500,267000,271000,73315
20190221,0,274500,275000,269500,271500,109297
20190220,0,274500,279500,274000,276000,97182
20190219,0,279000,279500,274500,274500,141134
20190218,0,282000,282000,277000,279500,145899
20190215,0,285500,288000,276500,280000,261881
20190214,0,267500,277500,266000,277500,132311
20190213,0,272500,275500,268000,270500,120952
20190212,0,265000,276000,263500,274500,130509
20190211,0,263500,267500,262000,263000,74205
20190208,0,265500,266000,262500,263500,73570
20190207,0,259500,268000,258500,266000,95929
20190201,0,261500,264500,257500,258000,119435
20190131,0,268500,268500,262500,263500,106974
20190130,0,264500,266000,260000,266000,111132
20190129,0,262000,263000,259500,262000,100489
20190128,0,266000,266500,262000,263000,113877
20190125,0,260500,267000,260500,267000,120260
20190124,0,258500,263000,258500,261500,102485
20190123,0,260000,263500,259500,260500,460972
20190122,0,262500,266000,261500,261500,113958
20190121,0,268500,268500,262500,262500,101050
20190118,0,268500,270000,263500,266500,95526
20190117,0,264500,267000,260500,267000,84511
20190116,0,259500,264500,259000,264500,79266
20190115,0,253000,260000,252000,259500,82153
20190114,0,254000,254000,247500,252000,77195
20190111,0,256500,258000,253000,255000,92618
20190110,0,253500,259000,253000,257000,86167
20190109,0,252500,258500,251500,255000,89560
20190108,0,253500,254500,251000,254000,52414
20190107,0,252000,254500,249000,252000,70358
20190104,0,245500,248500,244000,248000,93698
20190103,0,253000,253500,244000,245500,114272
20190102,0,261000,261500,250500,252000,74745
20181228,0,258500,261000,257500,260000,63169
20181227,0,254500,259500,251000,258000,77755
20181226,0,259500,262000,252500,255500,90953
20181224,0,264500,265500,261500,262000,70283
20181221,0,266000,268000,263500,267500,125234
20181220,0,271000,271000,261500,265500,113260
20181219,0,271500,272500,268500,271500,84946
20181218,0,274500,275500,268000,271000,81575
20181217,0,276500,281500,272000,275000,110312
20181214,0,277000,278000,270500,275000,77003
20181213,0,272000,277000,271000,274500,158152
20181212,0,277000,277000,270000,273000,80200
20181211,0,272000,278000,271000,273000,60740
20181210,0,264000,272000,264000,272000,79953
20181207,0,276000,276000,265500,268500,99172
20181206,0,275500,276000,271500,275000,75158
20181205,0,272500,277000,271500,274000,63654
20181204,0,279500,281000,274000,277000,88928
20181203,0,282000,284000,278500,281000,73460
20181130,0,282500,284500,280000,281500,99474
20181129,0,281500,287000,279500,281000,112231
20181128,0,273500,278000,269500,277000,82620
20181127,0,271000,273000,266500,273000,133230
20181126,0,279500,279500,266000,270000,101139
20181123,0,271000,272500,266500,270500,42001
