date,time,open,high,low,close,vol
20190315,0,346000,346500,336000,341000,342069
20190314,0,367500,367500,355500,356000,202325
20190313,0,368500,372000,366500,367000,74907
20190312,0,368000,372000,366500,370000,75608
20190311,0,370500,372000,365500,367500,81574
20190308,0,375000,378500,373000,373500,50547
20190307,0,379500,381000,374000,375000,66872
20190306,0,382500,382500,376000,378000,73340
20190305,0,377000,384500,377000,382000,164920
20190304,0,377000,379500,376500,376500,76117
20190228,0,374500,376500,372000,376000,185208
20190227,0,368000,373500,368000,372000,59741
20190226,0,370500,374000,368500,369000,110041
20190225,0,376000,376000,368000,370000,150174
20190222,0,378500,380500,376000,376500,100230
20190221,0,388000,388000,380500,381000,103512
20190220,0,387000,388000,384500,388000,120625
20190219,0,380500,386500,378500,384500,108858
20190218,0,380500,380500,378000,379000,65096
20190215,0,380500,381000,378000,380000,69393
20190214,0,378000,382000,375000,382000,109071
20190213,0,379500,382000,377500,379500,81128
20190212,0,379500,381000,376500,377000,76581
20190211,0,382000,385500,378500,378500,103188
20190208,0,379000,382000,378000,378500,111088
20190207,0,388000,388000,377500,378500,239502
20190201,0,397500,400000,386000,388500,264509
20190131,0,392500,400000,392000,399000,161333
20190130,0,392500,392500,385000,388000,181065
20190129,0,399500,401000,388500,392000,197800
20190128,0,403000,408000,400000,402000,121467
20190125,0,399500,404000,399500,403000,88302
20190124,0,398000,402000,397500,401500,84286
20190123,0,405000,405500,396000,399000,121838
20190122,0,397500,407000,394000,404000,185152
20190121,0,405500,410000,396500,397000,132261
20190118,0,387500,400000,382500,400000,133354
20190117,0,399000,399500,384500,386000,164344
20190116,0,405000,406500,398000,399000,111956
20190115,0,401000,408000,401000,404000,126973
20190114,0,397000,407500,397000,403000,186932
20190111,0,390500,395500,388000,395500,108726
20190110,0,388500,391000,386500,388000,87842
20190109,0,388500,389500,381500,387000,87731
20190108,0,384000,389000,379500,386000,94373
20190107,0,386000,391000,384000,388000,110373
20190104,0,378000,385500,376500,381000,118098
20190103,0,379000,385000,374500,376500,130752
20190102,0,389500,392000,372000,374000,148344
20181228,0,377000,396000,377000,386500,256133
20181227,0,373000,376500,367500,371000,197249
20181226,0,342000,360500,341000,360000,225228
20181224,0,347500,358500,346500,348500,129904
20181221,0,343000,354500,335500,350000,227707
20181220,0,361500,364500,342500,344000,368200
20181219,0,366500,371500,356000,368000,236568
20181218,0,365000,380000,364500,366500,285037
20181217,0,388000,388500,364500,372500,402873
20181214,0,394000,401000,390000,391500,467797
20181213,0,399000,419000,397000,410000,657261
20181212,0,394500,401500,381000,394500,447567
20181211,0,393000,420000,385000,394000,1393121
20181210,0,334500,334500,334500,334500,0
20181207,0,334500,334500,334500,334500,0
20181206,0,334500,334500,334500,334500,0
20181205,0,334500,334500,334500,334500,0
20181204,0,334500,334500,334500,334500,0
20181203,0,334500,334500,334500,334500,0
20181130,0,334500,334500,334500,334500,0
20181129,0,334500,334500,334500,334500,0
20181128,0,334500,334500,334500,334500,0
20181127,0,334500,334500,334500,334500,0
20181126,0,334500,334500,334500,334500,0
20181123,0,334500,334500,334500,334500,0
20181122,0,334500,334500,334500,334500,0
20181121,0,334500,334500,334500,334500,0
20181120,0,334500,334500,334500,334500,0
20181119,0,334500,334500,334500,334500,0
20181116,0,334500,334500,334500,334500,0
20181115,0,334500,334500,334500,334500,0
20181114,0,313500,364000,302000,334500,1495609
20181113,0,284000,328500,283000,313500,1508590
20181112,0,341000,343500,281000,285500,1504675
20181109,0,382000,382500,366500,368000,295775
20181108,0,385000,394000,382500,384500,376497
20181107,0,399500,405500,396000,400000,142137
20181106,0,411000,411500,395000,401000,143866
20181105,0,397000,407000,394000,399000,169241
20181102,0,387000,403000,380000,401500,285468
20181101,0,388000,400000,387500,390000,222893
