date,time,open,high,low,close,vol
20190315,0,62100,65300,61800,64800,309458
20190314,0,61600,62600,60900,62100,235064
20190313,0,60500,61300,60300,61000,104802
20190312,0,60900,61400,60600,60700,132344
20190311,0,60700,60700,59800,60600,145903
20190308,0,61100,61700,60400,61200,106566
20190307,0,62900,62900,61000,61700,114152
20190306,0,62500,63000,61400,62600,128929
20190305,0,62800,63600,61500,62000,151771
20190304,0,64000,65200,62500,63100,277377
20190228,0,65100,65500,63800,64500,218934
20190227,0,64400,65400,63800,65100,142325
20190226,0,63500,64800,63100,64700,122120
20190225,0,62800,63800,62400,63600,168034
20190222,0,62900,62900,61600,62300,142934
20190221,0,63500,63700,62700,62900,131195
20190220,0,62000,63900,61800,63500,267924
20190219,0,62000,62300,61200,61900,151544
20190218,0,61300,62200,60900,62000,223516
20190215,0,62100,62300,60700,60800,171594
20190214,0,61600,62600,61400,62600,172364
20190213,0,62700,62900,61900,62200,118690
20190212,0,61700,62500,61100,62300,150458
20190211,0,62100,62700,61600,61700,176229
20190208,0,65100,65100,61500,61900,305090
20190207,0,64300,65900,64000,65800,127415
20190201,0,64300,65200,64000,64200,102290
20190131,0,65500,65700,64000,64300,221570
20190130,0,63900,64000,61800,64000,215372
20190129,0,62500,63600,62200,63300,114163
20190128,0,64500,64800,62800,63200,148343
20190125,0,64000,65300,63300,64900,147965
20190124,0,62700,65100,62500,64900,242548
20190123,0,62000,64000,61400,62100,116692
20190122,0,63500,63600,61600,62400,112876
20190121,0,64400,64500,62700,63500,88882
20190118,0,64200,64500,63100,64100,91281
20190117,0,63700,64800,62600,63500,139159
20190116,0,61700,64100,61200,63600,201022
20190115,0,58900,62600,58800,62300,322675
20190114,0,59100,59900,58100,58300,120902
20190111,0,59400,60100,59000,59500,126905
20190110,0,60600,61200,59100,59100,203455
20190109,0,59400,61100,59400,60800,178811
20190108,0,60800,60800,58900,59300,99439
20190107,0,58200,60500,58100,60400,261447
20190104,0,56100,57400,55800,57000,141797
20190103,0,57000,57300,55500,56800,191026
20190102,0,59600,59700,56400,56900,215914
20181228,0,59300,59800,58900,59500,145625
20181227,0,59000,59800,58100,59400,214970
20181226,0,59300,59700,58000,58700,200009
20181224,0,60800,61100,59500,60200,167813
20181221,0,61000,61200,60100,60800,239597
20181220,0,62400,62600,60400,61300,235303
20181219,0,62800,63700,61900,63200,169188
20181218,0,63500,63800,61700,63000,175368
20181217,0,64300,65000,63800,64000,96454
20181214,0,64800,65700,62800,64000,150092
20181213,0,64600,65300,64300,64700,265392
20181212,0,64200,65000,63400,65000,121421
20181211,0,62800,64400,62800,63500,80068
20181210,0,63600,64700,62400,63400,222375
20181207,0,65600,66000,63900,65300,132386
20181206,0,68500,68500,64400,65000,210706
20181205,0,68300,68400,66600,67800,122759
20181204,0,70100,70100,68200,69100,136417
20181203,0,68500,70200,68400,69900,150372
20181130,0,68900,69000,67200,67700,158203
20181129,0,69100,70200,68300,68700,239953
20181128,0,67100,67300,65800,67200,154626
20181127,0,66400,66900,65100,66700,111504
20181126,0,64900,66400,64000,66000,169416
20181123,0,65800,66100,63900,64400,108903
20181122,0,65900,66500,64900,65400,73151
20181121,0,65900,65900,64600,65700,216538
20181120,0,67900,68800,64600,66800,158777
20181119,0,67400,69000,67200,68700,130825
20181116,0,66900,67700,66000,67500,166849
20181115,0,64800,66300,64000,66100,140150
20181114,0,65300,66300,64300,65000,147349
20181113,0,64300,66300,62300,66100,228975
20181112,0,64000,65800,63900,65400,137739
20181109,0,65700,66300,64100,64700,117705
20181108,0,66800,67400,66000,66400,211076
20181107,0,65500,67800,64300,64800,183366
20181106,0,64800,65200,63500,65000,139779
20181105,0,65200,65200,62900,64600,186592
20181102,0,62100,66500,61900,66200,335114
20181101,0,59500,62400,59100,61500,285433
20181031,0,60100,60100,58100,59300,337035
20181030,0,60200,61000,58600,60400,309313
20181029,0,61300,61800,60200,60700,189341
20181026,0,61600,62100,60300,61300,182879
20181025,0,60400,62000,60400,62000,184668
20181024,0,61600,62300,60600,62200,239268
20181023,0,63000,63000,60200,60700,333163
20181022,0,62400,63800,61200,63800,132997
20181019,0,62400,63000,61100,63000,146893
20181018,0,63400,65000,62500,63000,166385
20181017,0,63000,64400,62600,63200,157392
20181016,0,61800,62900,61100,61500,161613
20181015,0,62700,63300,61300,61900,156853
20181012,0,62300,63800,61600,63400,233571
20181011,0,63200,64400,60900,62100,467888
20181010,0,69200,69900,64700,65600,383586
20181008,0,70800,70800,69100,69700,123746
20181005,0,70200,70800,69500,70300,152607
20181004,0,72700,73100,69600,70200,249038
20181002,0,74800,75700,71900,72500,197568
20181001,0,75700,76200,74800,75600,90894
20180928,0,75200,76200,74000,76100,134423
20180927,0,74900,75500,74100,75200,170188
20180921,0,75600,76400,74200,74700,352616
20180920,0,72100,75100,71900,74200,407416
20180919,0,70600,72600,69800,72100,170228
20180918,0,69300,70200,68600,70000,100084
20180917,0,70700,71000,69500,69800,124389
20180914,0,69300,71900,69200,71400,361384
20180913,0,69900,70000,68500,68500,254961
20180912,0,70200,70200,68700,69500,155343
20180911,0,68700,70400,68600,69600,177111
20180910,0,67500,69400,67500,69000,110507
20180907,0,67600,68500,66900,68200,244340
20180906,0,69100,69800,67300,67500,189822
20180905,0,71000,71000,68800,69000,131657
20180904,0,70700,71200,70100,70800,161320
20180903,0,71600,72200,70300,71200,82494
20180831,0,70500,71600,69300,71300,200896
20180830,0,72600,72700,70700,71400,162833
20180829,0,72000,73800,71100,72500,222128
20180828,0,72500,74400,72000,72000,328165
20180827,0,68800,72600,68800,71500,361223
20180824,0,68000,68700,66700,68200,154500
20180823,0,67600,68800,66900,68500,172381
20180822,0,68500,69100,66900,67200,207736
20180821,0,65200,68800,64600,68400,261581
20180820,0,66300,67100,65000,65300,140820
20180817,0,65300,66500,65300,65300,154608
20180816,0,64100,65700,64100,65100,162626
20180814,0,64000,65600,63900,65000,248108
20180813,0,65400,66500,62900,63700,365768
20180810,0,67500,68100,65800,65900,187517
20180809,0,69100,69100,66800,67400,236199
20180808,0,71500,71800,68300,68500,245182
20180807,0,69300,70200,68300,70000,181872
20180806,0,69800,70500,69200,69900,101971
20180803,0,69100,70400,69000,69700,175598
20180802,0,71400,71900,68300,68700,201064
20180801,0,71600,72200,71000,71700,122117
20180731,0,71800,72200,71000,71400,137292
20180730,0,71200,72000,69800,71300,133074
20180727,0,72700,72700,71200,71900,264860
20180726,0,71000,72500,70900,72200,459403
20180725,0,69500,70400,69300,70000,317725
20180724,0,69700,69800,68000,69000,359599
20180723,0,72000,72000,68900,69200,1056052
20180720,0,72400,72900,70800,71400,279857
20180719,0,74300,74700,72300,72900,137799
20180718,0,75000,75600,73900,74200,119910
20180717,0,75200,75300,73600,74100,198836
20180716,0,77800,78300,75000,75200,207663
20180713,0,77300,79400,77200,78500,183131
20180712,0,77400,77500,76100,76800,240902
20180711,0,78900,78900,75700,77200,266657
20180710,0,80300,82300,79300,79900,333883
20180709,0,81600,82300,79500,79700,155445
20180706,0,78600,82800,78600,82100,166891
