date,time,open,high,low,close,vol
20190315,0,211500,217500,208000,215000,54863
20190314,0,209500,210000,203500,207000,33103
20190313,0,202000,204000,202000,203500,26029
20190312,0,209500,209500,201000,201500,14746
20190311,0,209000,209000,202000,206000,10256
20190308,0,213500,213500,201500,204000,21401
20190307,0,210000,210000,204500,206000,26614
20190306,0,214000,214000,205500,205500,44382
20190305,0,209500,211500,207000,209000,30745
20190304,0,214000,217500,210000,210500,31450
20190228,0,215000,218000,213000,213000,30491
20190227,0,218500,218500,214000,215000,20783
20190226,0,214000,217500,212500,215000,13585
20190225,0,212000,218000,212000,218000,24912
20190222,0,209500,215000,208000,208000,17402
20190221,0,203500,210500,203500,208000,26441
20190220,0,196000,210000,195000,205500,37485
20190219,0,199000,204500,194000,195000,14740
20190218,0,195000,201000,194500,201000,16656
20190215,0,193500,195000,191000,194000,12620
20190214,0,194000,195500,192000,194000,19932
20190213,0,191000,205000,188000,195500,67670
20190212,0,185000,187000,182500,185500,21140
20190211,0,187000,187500,181500,182500,15957
20190208,0,186000,186500,182500,185000,11317
20190207,0,185000,186500,181500,184500,15424
20190201,0,183500,186500,182500,182500,12917
20190131,0,185500,187000,181500,184000,23241
20190130,0,191000,191500,183500,184500,17597
20190129,0,189000,190000,185500,187500,16201
20190128,0,186000,188500,184000,186500,18770
20190125,0,179500,190000,179500,187500,35796
20190124,0,183500,184500,179500,180500,24190
20190123,0,182500,187000,182500,184500,18713
20190122,0,185000,186000,183000,183500,14067
20190121,0,185000,187000,183500,186000,13394
20190118,0,184000,186500,182500,183000,18261
20190117,0,186000,187500,182000,184500,23871
20190116,0,184000,186000,182500,185500,25157
20190115,0,188500,188500,184500,184500,19065
20190114,0,188500,190000,183000,186500,34536
20190111,0,190000,192000,187500,188500,25072
20190110,0,208500,208500,189500,189500,69556
20190109,0,206500,209000,202000,209000,30445
20190108,0,209000,211000,203000,205500,31223
20190107,0,216000,216000,205500,207500,37459
20190104,0,210000,216000,205000,214000,34079
20190103,0,207000,210000,204500,209500,29942
20190102,0,201000,209000,201000,205500,17056
20181228,0,203000,207500,203000,204000,16108
20181227,0,205000,206000,196000,203000,30252
20181226,0,214500,217500,204000,210000,24923
20181224,0,219000,219000,210000,210500,11180
20181221,0,213000,218000,212500,218000,41127
20181220,0,214000,214000,207000,212500,23845
20181219,0,208000,211000,204500,211000,28040
20181218,0,210000,210000,200500,202000,26017
20181217,0,208000,214500,207000,208000,43730
20181214,0,206500,206500,198000,206000,24753
20181213,0,202500,204000,198500,204000,58112
20181212,0,202500,203000,197500,201000,32089
20181211,0,191000,201500,191000,201000,29246
20181210,0,189500,199000,187000,195000,21513
20181207,0,197000,197000,190000,194000,19103
20181206,0,197000,197000,188500,197000,24830
20181205,0,191500,196500,187500,190500,36621
20181204,0,192500,196000,184500,190500,41742
20181203,0,195500,200000,191500,192000,11467
20181130,0,193000,196000,190500,194500,36863
20181129,0,196500,197000,189000,193000,30253
20181128,0,196000,198000,192000,196500,21997
20181127,0,189000,201500,188500,194500,45692
20181126,0,187000,200000,185500,192000,26642
20181123,0,192500,193500,180000,183000,19471
20181122,0,181500,192000,178000,189500,29132
20181121,0,180500,182500,177000,182000,21822
20181120,0,178000,180500,175000,180500,787476
20181119,0,166500,178000,166500,177500,17531
20181116,0,171000,173000,167000,169500,16361
20181115,0,166500,172000,166500,172000,9131
20181114,0,166000,172000,164500,169000,12757
20181113,0,167000,169500,165000,166000,14068
20181112,0,171000,171000,165500,167000,17869
20181109,0,175000,180500,169500,170500,35415
20181108,0,171000,174500,170000,171500,31949
20181107,0,170000,174000,165000,167000,26936
20181106,0,173000,173000,168500,170000,30092
20181105,0,176000,176000,169500,170500,23890
20181102,0,177000,181000,173000,175500,36640
20181101,0,167000,178500,166500,173500,22270
20181031,0,173000,174000,166500,168500,87537
20181030,0,177500,179000,174000,176000,21941
20181029,0,176000,182000,176000,177500,20063
20181026,0,183500,188000,173000,176500,26371
20181025,0,198000,198000,183500,185500,27397
20181024,0,195000,204500,192000,196500,25318
20181023,0,193000,195500,185500,191500,30187
20181022,0,196500,198000,193500,194500,27971
20181019,0,198500,202000,194500,195500,17669
20181018,0,200500,203000,197000,198500,16823
20181017,0,200500,206000,196000,200500,12093
20181016,0,198000,201500,196500,198500,7266
20181015,0,197000,198500,192000,195500,21291
20181012,0,209000,209000,197000,198000,42330
20181011,0,209500,214500,196500,205000,52778
20181010,0,200000,210000,199500,210000,41465
20181008,0,202000,203000,200000,201000,32698
20181005,0,199500,202000,194500,200000,26294
20181004,0,197000,200500,193000,198000,46768
20181002,0,194500,197000,192000,195000,14820
20181001,0,203000,204500,193500,195000,27749
20180928,0,209500,212000,203000,205500,31219
20180927,0,201000,215000,194500,212500,50760
20180921,0,200500,201000,195000,201000,23586
20180920,0,195500,200000,194500,195000,21026
20180919,0,193000,199500,193000,198000,16882
20180918,0,193000,198000,193000,195500,13847
20180917,0,194500,196500,192500,195000,71331
20180914,0,197500,201500,196500,197500,16060
20180913,0,197000,199000,193000,198500,36796
20180912,0,195000,196000,190500,193500,25808
20180911,0,189000,195000,188500,194500,34436
20180910,0,178000,192500,177500,191000,52077
20180907,0,177000,181500,173500,181500,26900
20180906,0,176500,177500,172000,172500,13831
20180905,0,173000,176500,172000,176000,14888
20180904,0,174500,174500,170000,174500,12813
20180903,0,170500,176000,170500,175500,18743
20180831,0,171500,173500,168500,171500,23304
20180830,0,175500,176500,169500,170000,16754
20180829,0,181000,182000,176000,176500,13795
20180828,0,167500,188000,167500,180000,58210
20180827,0,159500,168500,159500,166500,26875
20180824,0,158000,162000,157500,159000,21653
20180823,0,161000,164000,158500,159000,14234
20180822,0,164500,165000,161000,161000,31235
20180821,0,165500,167000,163000,165000,21098
20180820,0,164000,166500,162000,165500,11994
20180817,0,160000,162500,158500,161500,12424
20180816,0,162500,164500,160000,161000,20254
20180814,0,169500,169500,161500,162500,13054
20180813,0,172000,172000,166000,166500,20363
20180810,0,167000,173000,165500,171500,41290
20180809,0,168000,169500,165000,169500,16035
20180808,0,167500,167500,162500,166000,20429
20180807,0,165500,169000,164500,167500,11976
