날짜 시간 시가 고가 저가 종가 거래량
20200901 901 50500 50500 50200 50200 56
20200901 902 50200 50200 50200 50200 10
20200901 904 50200 50200 50000 50000 84
20200901 907 50000 50000 50000 50000 25
20200901 908 50000 50000 50000 50000 7
20200901 909 49950 49950 49950 49950 106
20200901 910 50200 50300 50200 50300 5
20200901 913 50300 50300 50100 50100 21
20200901 914 50100 50100 50100 50100 20
20200901 915 50000 50300 50000 50300 82
20200901 917 50100 50100 50100 50100 30
20200901 918 50100 50100 50100 50100 10
20200901 919 50100 50200 50100 50200 31
20200901 920 50200 50200 50200 50200 1
20200901 923 50200 50200 50200 50200 17
20200901 925 50300 50300 50300 50300 18
20200901 926 50300 50300 50300 50300 4
20200901 929 50300 50300 50300 50300 20
20200901 931 50200 50200 50200 50200 20
20200901 933 50300 50300 50200 50200 43
20200901 934 50200 50200 50200 50200 65
20200901 937 50300 50400 50300 50400 265
20200901 938 50400 50400 50400 50400 100
20200901 941 50400 50400 50400 50400 9
20200901 942 50400 50400 50400 50400 10
20200901 943 50400 50400 50400 50400 2
20200901 944 50300 50300 50100 50100 9
20200901 946 50100 50100 50100 50100 28
20200901 952 50100 50100 50100 50100 1
20200901 955 50100 50100 50000 50000 216
20200901 957 50100 50100 50100 50100 1
20200901 1001 50100 50100 50100 50100 1
20200901 1002 50200 50200 50200 50200 24
20200901 1007 50200 50200 50200 50200 6
20200901 1008 50200 50200 50200 50200 1
20200901 1009 50200 50200 50200 50200 99
20200901 1010 50200 50200 50200 50200 1
20200901 1012 50100 50100 50100 50100 92
20200901 1014 50100 50100 50100 50100 8
20200901 1019 50200 50200 50200 50200 9
20200901 1022 50300 50300 50300 50300 2
20200901 1023 50300 50300 50300 50300 48
20200901 1028 50300 50300 50300 50300 3
20200901 1029 50300 50300 50300 50300 2
20200901 1030 50200 50200 50200 50200 92
20200901 1034 50200 50200 50200 50200 17
20200901 1035 50200 50200 50200 50200 20
20200901 1037 50200 50200 50200 50200 50
20200901 1038 50200 50200 50200 50200 69
20200901 1042 50200 50200 50200 50200 158
20200901 1045 50200 50200 50200 50200 60
20200901 1046 50200 50200 50200 50200 10
20200901 1047 50400 50400 50400 50400 341
20200901 1050 50600 50600 50600 50600 129
20200901 1051 50700 50900 50700 50900 540
20200901 1052 50900 50900 50800 50800 17
20200901 1054 50800 50800 50800 50800 35
20200901 1055 50400 50400 50400 50400 3
20200901 1058 50400 50400 50400 50400 5
20200901 1104 50400 50400 50400 50400 8
20200901 1115 50700 50700 50700 50700 8
20200901 1123 50600 50600 50600 50600 1
20200901 1127 50600 50600 50600 50600 30
20200901 1130 50500 50500 50500 50500 2
20200901 1132 50500 50500 50500 50500 2
20200901 1133 50500 50500 50500 50500 3
20200901 1136 50500 50500 50400 50400 19
