날짜 시간 시가 고가 저가 종가 거래량
20200601 901 23200 23250 23100 23100 17943
20200601 902 23150 23150 23100 23100 5092
20200601 903 23150 23150 23050 23050 11359
20200601 904 23050 23050 22850 22900 10515
20200601 905 22950 22950 22900 22950 4018
20200601 906 22950 23000 22900 22900 3445
20200601 907 22950 22950 22750 22750 10012
20200601 908 22750 22850 22750 22850 4922
20200601 909 22850 22950 22850 22900 4509
20200601 910 22950 23050 22950 23050 2904
20200601 911 23050 23150 23050 23100 5335
20200601 912 23150 23150 23050 23050 1689
20200601 913 23100 23100 23000 23000 3963
20200601 914 23050 23100 23000 23050 1815
20200601 915 23050 23100 23050 23050 342
20200601 916 23100 23200 23050 23200 4553
20200601 917 23200 23250 23200 23200 3813
20200601 918 23200 23250 23200 23200 839
20200601 919 23250 23250 23200 23250 767
20200601 920 23250 23300 23250 23300 495
20200601 921 23250 23250 23200 23250 2444
20200601 922 23250 23250 23250 23250 258
20200601 923 23250 23250 23200 23250 1087
20200601 924 23250 23300 23250 23250 1218
20200601 925 23200 23250 23100 23100 6454
20200601 926 23100 23200 23100 23200 1966
20200601 927 23150 23200 23150 23200 488
20200601 928 23200 23200 23150 23150 347
20200601 929 23150 23200 23150 23200 534
20200601 930 23200 23250 23200 23250 1271
20200601 931 23300 23300 23300 23300 1349
20200601 932 23300 23300 23300 23300 1687
20200601 933 23300 23350 23300 23350 132
20200601 934 23350 23350 23200 23250 1147
20200601 935 23250 23250 23250 23250 283
20200601 936 23250 23250 23250 23250 1079
20200601 937 23250 23250 23250 23250 936
20200601 938 23250 23300 23250 23300 978
20200601 939 23250 23250 23250 23250 888
20200601 941 23300 23300 23250 23250 647
20200601 942 23250 23250 23250 23250 94
20200601 943 23250 23250 23250 23250 535
20200601 944 23250 23300 23250 23300 7
20200601 945 23250 23300 23250 23250 356
20200601 946 23300 23300 23250 23300 832
20200601 947 23250 23300 23250 23300 659
20200601 948 23300 23350 23300 23350 1787
20200601 949 23350 23350 23300 23300 372
20200601 950 23350 23350 23350 23350 1275
20200601 951 23350 23350 23350 23350 1245
