날짜 시간 시가 고가 저가 종가 거래량
20200803 1003 8965 8965 8965 8965 100
20200803 1010 8965 8965 8965 8965 11
20200803 1047 8995 8995 8995 8995 50
20200803 1057 9005 9005 9005 9005 1
20200803 1111 8995 8995 8995 8995 1
20200803 1116 8995 8995 8995 8995 11
20200803 1118 8985 8985 8985 8985 1
20200803 1159 8985 8985 8985 8985 24
20200803 1315 9010 9010 9010 9010 20
20200803 1323 9010 9010 9010 9010 1
20200803 1429 9000 9000 9000 9000 50
20200804 908 9290 9290 9290 9290 1
20200804 913 9295 9295 9295 9295 9
20200804 916 9300 9300 9300 9300 10
20200804 917 9300 9300 9300 9300 10
20200804 927 9310 9310 9310 9310 184
20200804 1135 9320 9320 9320 9320 170
20200804 1249 9330 9330 9330 9330 1
20200804 1449 9360 9360 9360 9360 1
20200807 910 9375 9375 9375 9375 100
20200807 1000 9370 9370 9370 9370 1
20200807 1004 9360 9360 9360 9360 50
20200807 1114 9375 9375 9375 9375 11
20200807 1130 9355 9355 9355 9355 50
20200807 1258 9310 9310 9310 9310 1
20200807 1301 9300 9300 9300 9300 200
20200807 1514 9340 9340 9340 9340 350
20200807 1520 9335 9335 9335 9335 50
20200810 905 9300 9300 9300 9300 400
20200810 1353 9330 9330 9330 9330 400
20200811 936 9375 9375 9375 9375 5
20200811 1041 9405 9405 9405 9405 5
20200811 1054 9415 9415 9415 9415 10
20200811 1055 9415 9415 9415 9415 50
20200811 1238 9420 9420 9420 9420 150
20200811 1239 9425 9425 9425 9425 80
20200811 1256 9435 9435 9435 9435 100
20200811 1502 9445 9445 9445 9445 5000
20200811 1503 9445 9445 9445 9445 5000
20200811 1504 9450 9450 9450 9450 375
20200811 1505 9450 9450 9450 9450 53
20200811 1506 9450 9450 9450 9450 53
20200811 1508 9450 9450 9450 9450 19
20200812 902 9605 9605 9605 9605 10500
20200812 909 9620 9620 9620 9620 1
20200812 1046 9625 9625 9625 9625 44
20200812 1439 9620 9620 9620 9620 100
20200813 1023 9950 9950 9950 9950 58
20200813 1059 9950 9950 9950 9950 18
20200813 1101 9905 9905 9905 9905 21
20200813 1201 9950 9950 9950 9950 1
20200813 1211 9950 9950 9950 9950 39
20200813 1252 9950 9950 9950 9950 65
20200813 1310 9955 9955 9955 9955 100
20200813 1311 9955 9955 9955 9955 96
20200813 1313 9930 9930 9930 9930 9
20200814 1011 9840 9840 9840 9840 44
20200814 1312 9895 9895 9895 9895 2
20200819 1448 9815 9815 9815 9815 100
20200820 953 9765 9765 9765 9765 200
20200821 1115 9720 9720 9720 9720 102
20200821 1411 9745 9745 9745 9745 64
20200824 906 9595 9595 9595 9595 64
20200824 1513 9670 9670 9670 9670 10000
20200825 909 9855 9855 9855 9855 10000
20200825 1058 9920 9920 9920 9920 5000
20200825 1059 9920 9920 9920 9920 4925
20200825 1228 9920 9920 9920 9920 7
20200825 1318 9920 9920 9920 9920 70
20200825 1426 9865 9865 9865 9865 9830
20200826 1035 9800 9800 9800 9800 207
20200826 1504 9805 9805 9805 9805 70
20200831 957 9910 9910 9910 9910 22
