날짜 시가 고가 저가 종가 거래량 거래대금 상장주식수 시가총액 외국인현보유수량 기관순매수
20170330 13234 13300 13197 13197 6151 87000000 600000 7918000000 0 -2071
20170331 13258 13333 13258 13333 1434 20000000 600000 7999000000 0 -776
20170403 13342 13342 13215 13244 4207 59000000 600000 7946000000 0 -3352
20170404 13197 13206 13131 13145 1106 16000000 600000 7887000000 0 -570
20170405 13178 13183 13075 13126 1364 19000000 600000 7875000000 0 -552
20170406 13112 13150 13098 13150 396 6000000 600000 7890000000 0 20
20170407 13206 13206 13112 13145 133 2000000 600000 7887000000 0 -133
20170410 13098 13098 12995 12995 638 9000000 600000 7797000000 0 -613
20170411 13042 13042 12929 12995 844 12000000 600000 7797000000 0 513
20170412 12999 13009 12953 12995 45 1000000 600000 7797000000 0 -6
20170413 12995 12999 12910 12999 166 2000000 600000 7799000000 0 79
20170414 13004 13004 12976 12985 245 3000000 600000 7791000000 0 -100
20170417 12985 13093 12985 13084 514 7000000 600000 7850000000 0 188
20170418 13159 13159 13046 13089 373 5000000 600000 7853000000 0 -317
20170419 13089 13093 13028 13079 477 7000000 600000 7847000000 0 -456
20170420 13103 13187 13103 13187 89 1000000 600000 7912000000 0 -13
20170421 13211 13211 13145 13206 66 1000000 600000 7923000000 0 7
20170424 13262 13262 13201 13201 128 2000000 600000 7920000000 0 8
20170425 13201 13295 13201 13267 361 5000000 600000 7960000000 0 346
20170426 13295 13413 13295 13413 450 6000000 600000 8047000000 0 408
20170427 12765 13441 12765 13319 181 3000000 600000 7991000000 0 18
20170428 13206 13239 13187 13192 966 14000000 600000 7915000000 0 -154
20170502 13333 13384 13291 13342 112 2000000 600000 8005000000 0 85
20170504 13333 13427 13333 13427 322 5000000 600000 8056000000 0 194
20170508 13361 13525 13356 13525 567 8000000 600000 8115000000 0 272
20170510 13267 13704 13267 13558 1186 17000000 600000 8134000000 0 -1101
20170511 13605 13624 13605 13624 429 6000000 600000 8174000000 0 -139
20170512 13643 13680 13643 13671 105 2000000 600000 8202000000 0 -96
20170515 13661 13718 13624 13666 2581 38000000 600000 8199000000 0 -91
20170516 13718 13765 13680 13741 162 2000000 600000 8244000000 0 -103
20170517 13680 13722 13647 13718 711 10000000 600000 8230000000 0 -64
20170518 13629 13732 13629 13727 552 8000000 600000 8236000000 0 301
20170519 13779 13877 13774 13873 938 14000000 600000 8323000000 0 -909
20170522 13967 14018 13924 14009 882 13000000 600000 8405000000 0 -813
20170523 14046 14248 14009 14168 1981 30000000 600000 8500000000 0 -1111
20170524 14225 14225 14168 14187 1238 19000000 600000 8512000000 0 -433
20170525 14225 14305 14173 14295 965 15000000 600000 8577000000 0 259
20170526 14276 14352 14272 14352 1021 16000000 600000 8611000000 0 -728
20170529 14356 14413 14300 14300 1068 16000000 600000 8580000000 0 -831
20170530 14403 14403 14295 14356 363 6000000 600000 8613000000 0 -338
20170531 14309 14394 14309 14337 2400 37000000 600000 8602000000 0 1863
20170601 14380 14413 14337 14337 1838 28000000 600000 8602000000 0 -564
20170602 14399 14427 14323 14427 559 9000000 600000 8656000000 0 -386
20170605 14441 14441 14309 14309 511 8000000 600000 8585000000 0 -416
20170607 14258 14295 14225 14295 440 7000000 600000 8577000000 0 -440
20170608 14168 14215 14159 14215 331 5000000 600000 8529000000 0 -266
20170609 14225 14399 14225 14399 498 8000000 600000 8639000000 0 -175
20170612 14370 14399 14328 14375 1174 18000000 600000 8625000000 0 -469
20170613 14384 14474 14384 14455 1333 21000000 600000 8673000000 0 -1141
20170614 14521 14521 14478 14478 4112 63000000 600000 8686000000 0 -35
20170615 14450 14450 14291 14319 6790 104000000 600000 8591000000 0 -1634
20170616 14319 14333 14309 14328 4736 72000000 600000 8596000000 0 187
20170619 14319 14413 14248 14314 5123 78000000 600000 8588000000 0 652
20170620 14323 14323 14215 14225 21649 330000000 600000 8535000000 18592 -19271
20170621 14197 14197 14070 14126 750 11000000 600000 8475000000 18223 114
20170622 14122 14178 14065 14178 734 11000000 600000 8506000000 18006 227
20170623 14230 14253 14136 14201 543 8000000 600000 8520000000 17777 235
20170626 14183 14197 14112 14187 773 12000000 600000 8512000000 17601 220
20170627 14103 14225 14103 14206 411 6000000 600000 8523000000 17445 187
20170628 14201 14262 14173 14230 509 8000000 600000 8538000000 17342 134
20170629 14314 14380 14314 14314 307 5000000 600000 8588000000 17317 60
20170630 14366 14431 14366 14431 457 7000000 600000 8658000000 17108 228
20170703 14417 14577 14417 14577 250 4000000 600000 8746000000 17085 218
20170704 14492 14544 14417 14441 499 8000000 600000 8664000000 16841 107
20170705 14417 14417 14319 14319 239 4000000 600000 8591000000 16682 74
20170706 14319 14319 14220 14262 552 8000000 600000 8557000000 16130 0
20170707 14262 14295 14239 14291 110 2000000 600000 8574000000 16030 10
20170710 14291 14333 14262 14319 810 12000000 600000 8591000000 15623 478
20170711 14384 14431 14319 14384 4235 65000000 600000 8630000000 11410 4080
20170712 14441 14445 14366 14366 1558 24000000 600000 8619000000 10000 1195
20170713 14408 14488 14408 14464 219 3000000 600000 8678000000 9982 200
