날짜 시가 고가 저가 종가 거래량 거래대금 상장주식수 시가총액 외국인현보유수량 기관순매수
20021029.0 2308.0 2308.0 2308.0 2308.0 65555.0 904000000.0 23725000.0 54757000000.0 0.0 0.0
20021030.0 2584.0 2584.0 2555.0 2584.0 2723293.0 42030000000.0 23725000.0 61305000000.0 65070.0 0.0
20021031.0 2623.0 2686.0 2395.0 2455.0 4213897.0 63979000000.0 23725000.0 58244000000.0 159511.0 0.0
20021101.0 2518.0 2597.0 2214.0 2303.0 2395092.0 34432000000.0 23725000.0 54638000000.0 159511.0 0.0
20021104.0 2282.0 2298.0 2133.0 2188.0 2208158.0 28952000000.0 23725000.0 51910000000.0 163020.0 0.0
20021105.0 2177.0 2293.0 2177.0 2185.0 2001416.0 26745000000.0 23725000.0 51839000000.0 159511.0 0.0
20021106.0 2219.0 2235.0 2088.0 2138.0 1627966.0 20922000000.0 23725000.0 50724000000.0 159511.0 0.0
20021107.0 2125.0 2243.0 2120.0 2141.0 1522832.0 19818000000.0 23725000.0 50795000000.0 159511.0 0.0
20021108.0 2091.0 2120.0 2059.0 2099.0 878832.0 10939000000.0 23725000.0 49798000000.0 159511.0 0.0
20021111.0 2093.0 2222.0 2093.0 2151.0 1405824.0 18154000000.0 23725000.0 51032000000.0 159511.0 0.0
20021112.0 2114.0 2125.0 2020.0 2036.0 935554.0 11520000000.0 23725000.0 48304000000.0 159511.0 0.0
20021113.0 2036.0 2085.0 1925.0 1931.0 1377977.0 16490000000.0 23725000.0 45812000000.0 159511.0 0.0
20021114.0 1994.0 2015.0 1862.0 1920.0 1116765.0 12913000000.0 23725000.0 45552000000.0 159511.0 0.0
20021115.0 1967.0 2017.0 1904.0 2017.0 1375090.0 16131000000.0 23725000.0 47853000000.0 161425.0 0.0
20021118.0 2009.0 2043.0 1986.0 1988.0 848866.0 10218000000.0 23725000.0 47165000000.0 159511.0 0.0
20021119.0 2015.0 2072.0 2009.0 2025.0 1190220.0 14501000000.0 23725000.0 48043000000.0 162701.0 0.0
20021120.0 2025.0 2106.0 2022.0 2106.0 1403575.0 17352000000.0 23725000.0 49964000000.0 162701.0 0.0
