Name,Code,Stock,capitalization
한국타이어앤테크놀로지,A161390,123875069,2601376449000.0
쌍용양회,A003410,503859595,2599915510200.0
셀트리온제약,A068760,35795711,2598768618600.0
CJ ENM,A035760,21929154,2581061425800.0
삼성증권,A016360,89300000,2531655000000.0
NH투자증권,A005940,281408887,2529865894130.0
씨젠,A096530,26234020,2518465920000.0
한국항공우주,A047810,97475107,2495362739200.0
한국가스공사,A036460,92313000,2487835350000.0
케이엠더블유,A032500,39820883,2464912657700.0
CJ,A001040,29176998,2401266935400.0
한화솔루션,A009830,161479290,2341449705000.0
금호석유,A011780,30467691,2324684823300.0
현대해상,A001450,89400000,2319930000000.0
두산밥캣,A241560,100249166,2280668526500.0
하이트진로,A000080,70133611,2230248829800.0
스튜디오드래곤,A253450,28096370,2183087949000.0
삼성엔지니어링,A028050,196000000,2175600000000.0
현대차2우B,A005387,36485451,2123453248200.0
KODEX 200선물인버스2X,A252670,304300000,2054025000000.0
휠라홀딩스,A081660,60752222,2053425103600.0
제일기획,A030000,115041225,1978709070000.0
GS건설,A006360,80097804,1962396198000.0
대한항공,A003490,94844634,1887408216600.0
SKC,A011790,37534555,1884234661000.0
메리츠증권,A008560,617310701,1876624531040.0
대우조선해양,A042660,107205752,1870740372400.0
팬오션,A028670,534569207,1862973686395.0
한미사이언스,A008930,66011149,1841711057100.0
일진머티리얼즈,A020150,46110835,1828294607750.0
녹십자,A006280,11686538,1764667238000.0
제넥신,A095700,23784447,1752913743900.0
한샘,A009240,23533928,1734450493600.0
부광약품,A003000,64837978,1721448315900.0
KODEX 단기채권,A153130,16799000,1717277775000.0
현대엘리베이,A017800,27199334,1694518508200.0
동서,A026960,99700000,1689915000000.0
F&F,A007700,15400000,1686300000000.0
포스코인터내셔널,A047050,123375149,1684070783850.0
SK머티리얼즈,A036490,10547673,1676025239700.0
현대백화점,A069960,23402441,1652212334600.0
키움증권,A039490,22099740,1606651098000.0
BNK금융지주,A138930,325935246,1588934324250.0
메리츠화재,A000060,113680000,1568784000000.0
현대로템,A064350,85000000,1525750000000.0
에코프로비엠,A247540,20964166,1521998451600.0
한화생명,A088350,868530000,1519927500000.0
NHN,A181710,19565025,1514332935000.0
TIGER 단기통안채,A157450,14955000,1502080200000.0
효성,A004800,21071025,1489721467500.0
한전KPS,A051600,45000000,1449000000000.0
헬릭스미스,A084990,21415088,1445518440000.0
대우건설,A047040,415622638,1429741874720.0
한화,A000880,74958735,1420468028250.0
SK네트웍스,A001740,248187647,1409705834960.0
파라다이스,A034230,90942672,1391422881600.0
현대차우,A005385,24356685,1373717034000.0
컴투스,A078340,12866420,1363840520000.0
KBSTAR 200,A148020,52700000,1363349000000.0
리노공업,A058470,15242370,1358095167000.0
원익IPS,A240810,49083901,1357169862650.0
메리츠금융지주,A138040,140224314,1330728739860.0
알테오젠,A196170,13995950,1324016870000.0
한화에어로스페이스,A012450,50630000,1318911500000.0
대웅제약,A069620,11586575,1303489687500.0
코미팜,A041960,64185876,1296554695200.0
아이티엠반도체,A084850,22835442,1290202473000.0
한올바이오파마,A009420,52240638,1277283599100.0
솔브레인,A036830,17398271,1273553437200.0
에스에프에이,A056190,35908760,1247829410000.0
KG동부제철,A016380,100008897,1225108988250.0
KODEX 종합채권(AA-이상)액티브,A273130,11123000,1215410210000.0
KODEX 코스닥150 레버리지,A233740,157700000,1200885500000.0
지누스,A013890,14206749,1189104891300.0
현대미포조선,A010620,39942149,1176296288050.0
DB하이텍,A000990,44398588,1167682864400.0
LS ELECTRIC,A010120,30000000,1164000000000.0
HMM,A011200,316552195,1161746555650.0
영원무역,A111770,44311468,1160960461600.0
HDC현대산업개발,A294870,65907330,1159969008000.0
대웅,A003090,58141980,1159932501000.0
이노션,A214320,20000000,1156000000000.0
LS,A006260,32200000,1154370000000.0
파미셀,A005690,59958950,1154209787500.0
고영,A098460,13730951,1135549647700.0
태영건설,A009410,76400000,1111620000000.0
만도,A204320,46957120,1096448752000.0
NICE평가정보,A030190,60714820,1056437868000.0
녹십자홀딩스,A005250,47028210,1006403694000.0
코리안리,A003690,120369116,1003878427440.0
KODEX 200TR,A278530,123150000,1003672500000.0
종근당,A185750,10885685,1001483020000.0
KODEX 인버스,A114800,143400000,986592000000.0
KODEX WTI원유선물(H),A261220,259050000,953304000000.0
TIGER TOP10,A292150,114300000,953262000000.0
KODEX 삼성그룹,A102780,147000000,941535000000.0
HANARO 200,A293180,35950000,930745500000.0
KODEX 단기채권PLUS,A214980,7804000,798466260000.0
KODEX MSCI Korea TR,A278540,88700000,723792000000.0
ARIRANG 200,A152100,24100000,627082000000.0
TIGER MSCI Korea TR,A310970,56500000,578842500000.0
KINDEX 200,A105190,22050000,575394750000.0
KOSEF 200,A069660,19600000,514304000000.0
KODEX 코스닥 150,A229200,50350000,509290250000.0
코오롱티슈진,A950160,61117550,489551575500.0
KODEX Top5PlusTR,A315930,40700000,477614500000.0
KODEX 코스닥150선물인버스,A251340,62800000,453730000000.0
KODEX 코스피,A226490,21800000,429569000000.0
KINDEX 단기통안채,A190620,3760000,378143200000.0
TIGER 단기채권액티브,A272580,7272000,365563440000.0
TIGER 코스닥150,A232080,34700000,352552000000.0
KOSEF 200TR,A294400,11900000,352418500000.0
KODEX 선진국MSCI World,A251350,25900000,347578000000.0
HANARO 단기통안채,A306540,3326000,340898370000.0
TIGER 200 IT,A139260,15340000,321296300000.0
SMART 200TR,A295040,35100000,297121500000.0
TIGER 원유선물Enhanced(H),A130680,201350000,278869750000.0
KBSTAR 대형고배당10TR,A315960,26750000,263487500000.0
KBSTAR 코스피,A302450,12400000,242544000000.0
TIGER 차이나CSI300레버리지(합성),A204480,11500000,207287500000.0
KOSEF 국고채10년,A148070,1620000,202167900000.0
ARIRANG 고배당주,A161510,22200000,200244000000.0
TIGER 미국나스닥100,A133690,4000000,195200000000.0
TIGER 차이나CSI300,A192090,21800000,191404000000.0
KINDEX 중국본토CSI300,A168580,8100000,186462000000.0
ARIRANG 단기유동성,A190160,1630000,182103600000.0
KINDEX 베트남VN30(합성),A245710,15300000,172890000000.0
KBSTAR 코스닥150,A270810,17060000,170855900000.0
TIGER 중국소비테마,A150460,26340000,167654100000.0
KODEX 골드선물(H),A132030,13000000,159770000000.0
KBSTAR 단기통안채,A196230,1496000,155082840000.0
TIGER 글로벌4차산업혁신기술(합성 H),A275980,12600000,149247000000.0
TIGER 경기방어,A139280,14120000,145506600000.0
엑세스바이오,A950130,33577659,144887598585.0
TIGER 헬스케어,A143860,4360000,141547400000.0
HANARO 200TR,A332930,4600000,136390000000.0
HANARO MSCI Korea TR,A332940,13000000,133380000000.0
KBSTAR 코스닥150선물레버리지,A278240,17460000,131386500000.0
TIGER 미국S&P500선물(H),A143850,3925000,130192250000.0
KODEX 배당가치,A325020,14500000,125352500000.0
KODEX 단기변동금리부채권액티브,A273140,1141000,116347770000.0
TIGER 200선물레버리지,A267770,14800000,112702000000.0
KINDEX 200TR,A332500,7300000,110996500000.0
TIGER 코스피,A277630,5450000,107256000000.0
TIGER 코스닥150 레버리지,A233160,12850000,103314000000.0
TIGER 미국S&P500레버리지(합성 H),A225040,6600000,95502000000.0
TIGER 200선물인버스2X,A252710,13500000,93622500000.0
KODEX 은선물(H),A144600,27800000,93130000000.0
ARIRANG 코스피50,A122090,4920000,88215600000.0
KODEX Fn성장,A325010,7700000,86663500000.0
KODEX KRX300,A292190,7000000,84455000000.0
KODEX 국고채3년,A114260,1440000,83037600000.0
KODEX 미국S&P500선물(H),A219480,5800000,78996000000.0
ARIRANG 코스피TR,A328370,8050000,76273750000.0
KBSTAR 단기국공채액티브,A272560,726000,73257030000.0
KBSTAR 국고채3년선물인버스,A282000,728000,72527000000.0
TIGER 차이나HSCEI,A245360,5700000,72162000000.0
TIGER 2차전지테마,A305540,10250000,72160000000.0
KODEX 미국달러선물,A261240,6610000,71487150000.0
TIGER 부동산인프라고배당,A329200,15000000,66825000000.0
KBSTAR 200IT,A285000,7020000,66268800000.0
KBSTAR 금융채액티브,A336160,630000,64020600000.0
KODEX 2차전지산업,A305720,8600000,63382000000.0
KBSTAR KQ고배당,A270800,6000000,62430000000.0
KBSTAR 국채선물10년,A295000,1098000,62196210000.0
TIGER 유로스탁스50(합성 H),A195930,6300000,60606000000.0
KODEX MSCI Korea,A156080,4900000,60441500000.0
KBSTAR 중기우량회사채,A136340,560000,58545200000.0
KODEX 중국본토 A50,A169950,3300000,57684000000.0
KODEX 은행,A091170,10450000,55489500000.0
SMART KRX300,A292500,4600000,55476000000.0
TIGER 인버스,A123310,7000000,52780000000.0
KBSTAR KRX300,A292050,4350000,52635000000.0
KODEX 코스피대형주,A337140,5700000,52326000000.0
TIGER 미국채10년선물,A305080,4000000,52280000000.0
TIGER 미국MSCI리츠(합성 H),A182480,5000000,51975000000.0
KOSEF 통안채1년,A122260,510000,51930750000.0
파워 200,A152870,1950000,51402000000.0
ARIRANG 코스피,A227830,2550000,50451750000.0
TIGER 중장기국채,A302190,920000,49086600000.0
KODEX 중국본토CSI300,A283580,4600000,47472000000.0
KODEX 미디어&엔터테인먼트,A266360,3700000,46731000000.0
ARIRANG 200동일가중,A295820,6700000,46531500000.0
KODEX IT,A266370,3600000,44802000000.0
KODEX 200exTOP,A337150,5000000,44100000000.0
TIGER 국채3년,A114820,390000,43473300000.0
KBSTAR 미국S&P원유생산기업(합성 H),A219390,19450000,43179000000.0
KODEX 반도체,A091160,1850000,41967250000.0
TIGER 차이나CSI300인버스(합성),A217780,3800000,40869000000.0
TIGER 소프트웨어,A157490,4260000,40746900000.0
KOSEF 단기자금,A130730,399000,40480545000.0
KOSEF Fn중소형,A331910,2680000,40468000000.0
ARIRANG 신흥국MSCI(합성 H),A195980,4560000,40105200000.0
KODEX 증권,A102970,7950000,40028250000.0
TIGER 레버리지,A123320,4100000,38827000000.0
KBSTAR 국고채3년,A114100,330000,37479750000.0
TIGER 코스피중형주,A277650,3700000,37259000000.0
KODEX 고배당,A279530,5400000,36882000000.0
KBSTAR 200선물인버스2X,A252420,5300000,35828000000.0
KBSTAR 200선물레버리지,A252400,3900000,35743500000.0
KODEX 미국달러선물레버리지,A261250,3230000,35158550000.0
TIGER KRX300,A292160,2900000,34597000000.0
KOSEF 국고채3년,A114470,300000,33898500000.0
KODEX 미국S&P고배당커버드콜(합성 H),A276970,4200000,33663000000.0
KODEX China H,A099140,1600000,33528000000.0
TIGER 200IT레버리지,A243880,1600000,33440000000.0
KODEX China H 레버리지(H),A204450,5500000,32917500000.0
HANARO 코스닥150,A304770,3260000,32616300000.0
KODEX 200가치저변동,A223190,4600000,32614000000.0
KBSTAR 중장기국공채액티브,A272570,303000,31125675000.0
TIGER 반도체,A091230,1340000,31067900000.0
KBSTAR 중국본토대형주CSI100,A174360,1900000,30913000000.0
KOSEF 코스닥150,A316670,6080000,30491200000.0
KODEX 필수소비재,A266410,3600000,30186000000.0
KINDEX 중장기국공채액티브,A272910,293000,30179000000.0
ARIRANG KS모멘텀가중TR,A333960,2950000,29249250000.0
ARIRANG 코스피중형주,A301440,3900000,28645500000.0
ARIRANG KS퀄리티가중TR,A333980,2700000,28120500000.0
KOSEF 미국달러선물,A138230,2130000,27775200000.0
TIGER 농산물선물Enhanced(H),A137610,6900000,27393000000.0
KODEX 삼성그룹밸류,A213610,4200000,27300000000.0
KINDEX 삼성그룹섹터가중,A108450,2700000,27027000000.0
TIGER 미국다우존스30,A245340,1800000,26730000000.0
KINDEX 코스피,A305050,1350000,26662500000.0
TIGER 일본TOPIX(합성 H),A195920,2200000,26411000000.0
KINDEX 일본TOPIX인버스(합성 H),A205720,4200000,26250000000.0
ARIRANG 미국장기우량회사채,A332620,240000,26080800000.0
ARIRANG 단기채권액티브,A278620,241000,25319460000.0
ARIRANG 단기우량채권,A263190,460000,24317900000.0
TIGER 미국달러단기채권액티브,A329750,2270000,23869050000.0
ARIRANG 미국단기우량회사채,A332610,230000,23688850000.0
KOSEF 미국달러선물레버리지,A225800,2220000,23199000000.0
TIGER 코스닥150선물인버스,A250780,3150000,23121000000.0
KODEX 배당성장,A211900,2250000,22927500000.0
ARIRANG KS로우볼가중TR,A333940,2450000,22846250000.0
TIGER 코스피대형주,A277640,2350000,22630500000.0
TIGER 200TR,A310960,1700000,22533500000.0
TIGER 로우볼,A174350,2380000,22217300000.0
KINDEX 레버리지,A152500,5500000,21890000000.0
KODEX 미국나스닥100선물(H),A304940,1900000,21565000000.0
TIGER 가격조정,A217790,1160000,21518000000.0
KODEX 국채선물10년인버스,A176950,468000,21469500000.0
KODEX TRF3070,A329650,2100000,21262500000.0
ARIRANG 미국S&P500(H),A269540,1800000,21141000000.0
TIGER 우량가치,A227570,2340000,20042100000.0
ARIRANG KS밸류가중TR,A333970,2100000,20023500000.0
TIGER 200 금융,A139270,3820000,19615700000.0
KINDEX 중기국고채,A114460,180000,19353600000.0
KODEX MSCI KOREA ESG유니버설,A289040,2500000,19337500000.0
KODEX 국채선물10년,A152380,270000,19259100000.0
KOSEF 미국달러선물인버스2X,A230480,2570000,19210750000.0
KOSEF 200선물레버리지,A253250,2100000,19015500000.0
KINDEX 중국본토CSI300레버리지(합성),A219900,5800000,18966000000.0
ARIRANG 고배당저변동50,A251590,2300000,18664500000.0
마이다스 200커버드콜5%OTM,A137930,1600000,18664000000.0
KODEX 배당성장채권혼합,A237370,1800000,18576000000.0
KODEX 미국FANG플러스(H),A314250,1300000,18531500000.0
HANARO KRX300,A304760,1550000,18514750000.0
TREX 200,A108590,700000,18294500000.0
HANARO 200선물레버리지,A304780,1650000,18125250000.0
FOCUS KRX300,A292730,1500000,18075000000.0
TIGER 200 헬스케어,A227540,860000,17905200000.0
KODEX 자동차,A091180,1700000,17833000000.0
ARIRANG 200선물인버스2X,A253160,1300000,17576000000.0
KODEX WTI원유선물인버스(H),A271050,525000,17285625000.0
HANARO 고배당,A322410,2300000,17135000000.0
TIGER 미국달러선물인버스2X,A261120,2000000,17040000000.0
TIGER 모멘텀,A147970,1020000,16784100000.0
KODEX Fn멀티팩터,A337120,1800000,16290000000.0
KINDEX 골드선물 레버리지(합성 H),A225130,900000,16092000000.0
KBSTAR 글로벌4차산업IT(합성 H),A276650,1200000,16080000000.0
KODEX 심천ChiNext(합성),A256750,1800000,16065000000.0
KODEX KTOP30,A229720,1200000,15882000000.0
KODEX 미국채울트라30년선물(H),A304660,1100000,15691500000.0
TIGER S&P글로벌헬스케어(합성),A248270,1000000,15200000000.0
KBSTAR 중소형고배당,A281990,1950000,15151500000.0
TIGER 단기선진하이일드(합성 H),A182490,1400000,15113000000.0
TIGER 코스피고배당,A210780,1590000,15065250000.0
KODEX 미국달러선물인버스2X,A261260,1770000,15045000000.0
KINDEX S&P아시아TOP50,A277540,1350000,14991750000.0
KODEX 200 중소형,A226980,2000000,14950000000.0
KODEX 글로벌4차산업로보틱스(합성),A276990,1350000,14688000000.0
KODEX 바이오,A244580,1520000,14592000000.0
KODEX 건설,A117700,6600000,14520000000.0
ARIRANG KRX300,A292750,1200000,14310000000.0
FOCUS ESG리더스,A285690,2000000,13620000000.0
ARIRANG 미국나스닥기술주,A287180,900000,13590000000.0
KBSTAR 채권혼합,A183700,240000,13214400000.0
KODEX 코스피100,A237350,650000,13139750000.0
KINDEX 미국WideMoat가치주,A309230,1100000,12974500000.0
TIGER 배당성장,A211560,1020000,12882600000.0
TIGER 우선주,A261140,1480000,12779800000.0
TIGER 일본TOPIX헬스케어(합성),A248260,1000000,12495000000.0
KODEX 최소변동성,A279540,1400000,12467000000.0
SMART 선진국MSCI World(합성 H),A208470,1000000,12265000000.0
TIGER 200 에너지화학,A139250,1220000,12212200000.0
KBSTAR 모멘텀로우볼,A252730,1200000,12180000000.0
KOSEF 인도Nifty50(합성),A200250,1150000,12086500000.0
KODEX 200미국채혼합,A284430,1040000,11876800000.0
TIGER 코스닥150IT,A261060,1040000,11814400000.0
TIGER 경기방어채권혼합,A237440,1200000,11364000000.0
KOSEF 200 선물,A152280,980000,11216100000.0
TIGER 미국S&P500선물인버스(H),A225030,1800000,11160000000.0
TIGER 미국나스닥바이오,A203780,600000,10902000000.0
KBSTAR 고배당,A266160,1300000,10842000000.0
TIGER 200커버드콜ATM,A289480,1200000,10770000000.0
TIGER 화장품,A228790,3570000,10674300000.0
ARIRANG 고배당주채권혼합,A251600,1100000,10598500000.0
파워 코스피100,A140950,520000,10501400000.0
TIGER 200 중공업,A139230,5380000,10491000000.0
TIGER 인도니프티50레버리지(합성),A236350,1200000,10416000000.0
KINDEX 미국4차산업인터넷(합성 H),A280320,800000,10320000000.0
TIGER 200커뮤니케이션서비스,A315270,560000,10152800000.0
KINDEX 싱가포르리츠,A316300,1000000,10140000000.0
KODEX TRF5050,A329660,1000000,10110000000.0
KODEX TRF7030,A329670,1000000,10090000000.0
종합주가지수,U001,0,0.0
KOSPI200선물지수,U179,0,0.0
KOSPI200지수,U180,0,0.0
