Name,Code,Stock,capitalization
한화갤러리아타임월드,A027390,6000131,224404899400
유비쿼스홀딩스,A078070,18696628,224359536000
이수앱지스,A086890,26625292,223918705720
이엠텍,A091120,15198814,223422565800
대성산업,A128820,45235478,223010906540
SFA반도체,A036540,141121631,222266568825
디지털대성,A068930,22519723,221143679860
한솔홀딩스,A004150,46359871,220904785315
선데이토즈,A123420,9569842,219627873900
이크레더블,A092130,12043600,219193520000
KBSTAR 코스피,A302450,9900000,219037500000
한국금융지주우,A071055,5858251,218512762300
지엠피,A018290,27199868,218414940040
삼호,A001880,15179766,217829642100
진로발효,A018120,7524000,217819800000
삼일제약,A000520,6500000,217750000000
인탑스,A049070,17200000,217580000000
제이브이엠,A054950,6330908,217466689800
에스엠코어,A007820,20033946,217368314100
미코,A059090,31316603,217337224820
부국증권,A001270,10369886,216730617400
S&T홀딩스,A036530,16303886,216026489500
와이아이케이,A232140,61788456,215950653720
벽산,A007210,68560000,215278400000
대보마그네틱,A290670,3232600,214967900000
시노펙스,A025320,70146898,214649507880
이수페타시스,A007660,41268398,214595669600
코아스템,A166480,15717440,214543056000
아남전자,A008700,77124820,214021375500
비츠로셀,A082920,21539152,213237604800
신성이엔지,A011930,172993713,212782266990
테크윙,A089030,18827732,212753371600
KBSTAR 코스닥150선물레버리지,A278240,16290000,212340150000
쇼박스,A086980,62600000,211588000000
세아제강지주,A003030,4141657,210396175600
노바렉스,A194700,9003740,210237329000
오텍,A067170,15391605,209325828000
서희건설,A035890,173467745,209028632725
KBSTAR 단기통안채,A196230,2009000,208624605000
계룡건설,A013580,8930907,207643587750
유니테크노,A241690,11927520,207538848000
KG케미칼,A001390,12455526,207384507900
태웅,A044490,20007381,207076393350
대명코퍼레이션,A007720,100800450,206640922500
아나패스,A123860,10127700,206605080000
옵티팜,A153710,14217258,206150241000
나이스정보통신,A036800,10000000,206000000000
에이스테크,A088800,34556954,205959445840
한신공영,A004960,11570702,205958495600
KINDEX 베트남VN30(합성),A245710,15000000,205875000000
엠아이텍,A179290,30423558,205663252080
이월드,A084680,90509897,205457466190
사람인에이치알,A143240,11634263,204763028800
알루코,A001780,74524102,204568659990
아스트,A067390,15844233,204390605700
DB금융투자,A016610,42446389,203954899145
삼광글라스,A005090,4854418,202914672400
동구바이오제약,A006620,9604000,202644400000
아모레G우,A002795,6443770,201690001000
유수홀딩스,A000700,26041812,201563624880
QV 코스피 양매도 5% OTM ETN,Q550056,20000000,199900000000
사조동아원,A008040,141144600,199719609000
티웨이홀딩스,A004870,75437074,198776689990
코리아나,A027050,40000000,198600000000
케이씨,A029460,13554044,198566744600
중앙백신,A072020,9960000,197706000000
웰바이오텍,A010600,39913393,197571295350
진성티이씨,A036890,22482268,196944667680
카프로,A006380,40000000,196600000000
한국패러랠,A168490,80020000,196449100000
한국화장품,A123690,16068000,195226200000
금화피에스시,A036190,6000000,195000000000
엘앤씨바이오,A290650,7239332,194738030800
다산네트웍스,A039560,29955178,194409105220
대한제당,A001790,8840002,193596043800
현대바이오,A048410,33718859,193546250660
제이에스코퍼레이션,A194370,13335601,193366214500
넥스트아이,A137940,77116173,192790432500
서한,A011370,100894865,192709192150
디앤씨미디어,A263720,12041343,192059420850
TIGER 경기방어,A139280,16300000,190873000000
메카로,A241770,9991140,190830774000
제노포커스,A187420,21535863,190807746180
농우바이오,A054050,16030561,190763675900
KH바텍,A060720,20611941,190660454250
내츄럴엔도텍,A168330,20665822,190538878840
씨티씨바이오,A060590,19310522,190208641700
피앤이솔루션,A131390,14280000,189924000000
인터파크,A108790,33155480,189649345600
웅진,A016880,74166668,189495836740
다날,A064260,54374654,189223795920
디에이치피코리아,A131030,16564797,188838685800
KTB투자증권,A030210,60314092,187878396580
미투온,A201490,31257770,187859197700
지엔코,A065060,98008044,187195364040
코스온,A069110,18697161,186971610000
동아지질,A028100,11500000,186875000000
LS전선아시아,A229640,30624879,186811761900
KBSTAR 코스닥150,A270810,14950000,186800250000
SM C&C,A048550,94061026,186711136610
뉴프라이드,A900100,87747266,186462940250
에스엔피월드,A263920,9451896,186202351200
TIGER 코스피,A277630,8450000,185900000000
엘아이에스,A138690,15529605,185578779750
하이트진로홀딩스,A000140,23206765,185422052350
캔서롭,A180400,22071705,185402322000
삼목에스폼,A018310,14700000,185220000000
로보티즈,A108490,11251000,185078950000
KOSEF 200TR,A294400,5800000,183918000000
셀루메드,A049180,20428011,183852099000
DB,A012030,201173933,183470626896
CJ제일제당 우,A097955,1327433,183185754000
엠케이전자,A033160,21807689,182966510710
에스티아이,A039440,15830000,182836500000
코나아이,A052400,15559118,182819636500
제이스텍,A090470,14597808,182472600000
비씨월드제약,A200780,8008318,182189234500
바이오니아,A064550,20624568,181908689760
아이씨디,A040910,16799497,181434567600
화성산업,A002460,12450800,181159140000
나노신소재,A121600,10848333,180624744450
강남제비스코,A000860,6500000,179725000000
일진홀딩스,A015860,49347483,179624838120
동양네트웍스,A030790,95341270,178764881250
안국약품,A001540,13042420,178681154000
도이치모터스,A067990,26263308,178590494400
삼본정밀전자,A111870,51372000,177747120000
크라운해태홀딩스,A005740,14847347,177425796650
유니퀘스트,A077500,27190652,177011144520
비덴트,A121800,27873523,176996871050
한솔테크닉스,A004710,22109878,176657925220
SIMPAC,A009160,65429516,176332545620
아시아나IDT,A267850,11100000,175935000000
머큐리,A100590,14763600,175686840000
브이원텍,A251630,7516090,175500701500
KTH,A036030,35715022,174825032690
세아제강,A306200,2836300,174148820000
백산,A035150,24200000,173998000000
HDC아이콘트롤스,A039570,16460000,173653000000
디아이티,A110990,18900000,173313000000
경동도시가스,A267290,4717063,173116212100
슈프리마,A236200,7080273,173112674850
나노메딕스,A074610,28343483,172895246300
노루홀딩스,A000320,13291151,172784963000
디에이테크놀로지,A196490,52506304,172745740160
동아타이어,A282690,13733015,172349338250
한창제지,A009460,59667486,172140697110
유바이오로직스,A206650,25566086,171804097920
아이진,A185490,11002715,171642354000
에이디테크놀로지,A200710,9252779,171639050450
청담러닝,A096240,7674651,171528449850
보광산업,A225530,35700625,171363000000
KMH,A122450,22319036,171187006120
태경산업,A015890,29228750,170403612500
디와이파워,A210540,11041708,170042303200
한국화장품제조,A003350,4532000,169950000000
프로텍,A053610,9460203,169810643850
삼익악기,A002450,90530915,169745465625
에스피지,A058610,20876975,169521037000
세운메디칼,A100700,43800000,169287000000
아주IB투자,A027360,118714050,169167521250
평화정공,A043370,21000000,169050000000
동부건설,A005960,20867152,168606588160
동국S&C,A100130,57143000,168571850000
와이엠씨,A155650,19974358,168383837940
KSS해운,A044450,23185880,168097630000
드림시큐리티,A203650,35805754,167928986260
동일방직,A001530,2378309,167670784500
세진중공업,A075580,38372720,167496922800
에스에이엠티,A031330,99995067,167491737225
STX중공업,A071970,28081731,166805482140
푸드나무,A290720,6806034,166407531300
덱스터,A206560,24642529,166090645460
NH투자증권우,A005945,18870968,165875808720
노루페인트,A090350,20000000,165800000000
KODEX Top5PlusTR,A315930,13200000,165792000000
글로벌텍스프리,A204620,37176555,165435669750
KCC건설,A021320,21400000,165422000000
오상자이엘,A053980,17747882,165410260240
오이솔루션,A138080,7739532,165239008200
GV,A045890,26586229,165100482090
이노메트리,A302430,4825108,165018693600
윈스,A136540,12088063,165002059950
메디프론,A065650,29439113,164859032800
아미노로직스,A074430,87826844,164675332500
대한뉴팜,A054670,14354920,164363834000
인피니트헬스케어,A071200,24396458,163944197760
알파홀딩스,A117670,13144440,163648278000
STX엔진,A077970,23008904,163363218400
제주은행,A006220,32128774,163214171920
현대약품,A004310,32000000,163200000000
파나진,A046210,32034160,163053874400
미래에셋벤처투자,A100790,30667215,162842911650
모나리자,A012690,36571255,162559228475
서울옥션,A063170,16917500,161900475000
매일홀딩스,A005990,13718304,161875987200
현대차3우B,A005389,2428735,161753751000
SMART 200TR,A295040,17850000,161721000000
SK이노베이션우,A096775,1248426,161671167000
한국알콜,A017890,21605760,161611084800
삼화페인트,A000390,26438751,161540768610
보해양조,A000890,96570546,160789959090
삼성출판사,A068290,10000000,160500000000
세이브존I&C,A067830,41040895,160469899450
유비쿼스,A264450,5123955,160379791500
일신석재,A007110,77456610,159947899650
SG세계물산,A004060,202424960,159915718400
한라,A014790,38874942,159776011620
세종공업,A033530,22554412,159459692840
라이온켐텍,A171120,18358538,159352109840
심텍,A222800,22752959,159270713000
인콘,A083640,133691357,159092714830
GRT,A900290,67375000,158668125000
뉴파워프라즈마,A144960,8250337,158406470400
액토즈소프트,A052790,11330638,158062400100
삼지전자,A037460,16318522,157963292960
삼성제약,A001360,58611127,157956987265
에스와이패널,A109610,24949328,157929246240
유티아이,A179900,15864895,157855705250
HSD엔진,A082740,32947142,157816810180
휴맥스,A115160,23911798,157339630840
유니셈,A036200,30664223,157307463990
이엑스티,A226360,27022574,157001154940
골프존뉴딘홀딩스,A121440,42836818,156568569790
삼보판지,A023600,14700000,156555000000
제넨바이오,A072520,62564762,156411905000
현대비앤지스틸,A004560,15078811,156065693850
대한제강,A084010,24646734,156013826220
네패스신소재,A087730,3515737,155922935950
뉴트리,A270870,9032224,155354252800
신원,A009270,80788152,154709311080
대원,A007680,11050000,154700000000
동양철관,A008970,118885290,154550877000
에스퓨얼셀,A288620,5744316,154522100400
NEW,A160550,27906106,154320766180
아이디스홀딩스,A054800,10347756,154181564400
성창기업지주,A000180,69751600,153453520000
크린앤사이언스,A045520,6500000,153400000000
비피도,A238200,4090000,153375000000
디아이씨,A092200,23901038,152727632820
인크로스,A216050,8017465,152331835000
오가닉티코스메틱,A900300,56925000,152274375000
엠젠플러스,A032790,15512726,151404205760
서연이화,A200880,27028437,151359247200
광림,A014200,49624189,151353776450
디와이,A013570,26319633,151337889750
이수화학,A005950,15278000,151252200000
인터파크홀딩스,A035080,58500000,151222500000
폴루스바이오팜,A007630,38426927,151017823110
브레인콘텐츠,A066980,158418281,150655785231
코리아써키트,A007810,23620751,150464183870
미래에셋 코스피 양매도 5% OTM ETN,Q520026,15000000,150150000000
넥스트사이언스,A003580,23480639,149571670430
큐로컴,A040350,109659681,149137166160
핸즈코퍼레이션,A143210,21863268,148888855080
엘컴텍,A037950,84447519,148627633440
비즈니스온,A138580,9544940,148423817000
동국산업,A005160,54244482,148358658270
BYC,A001460,624615,148346062500
남화산업,A111710,20588000,148233600000
대성에너지,A117580,27500000,147950000000
바이오톡스텍,A086040,14564623,147830923450
진양홀딩스,A100250,55895292,147563570880
대호에이엘,A069460,27134839,147070827380
유니크,A011320,19320695,147030488950
퍼스텍,A010820,46764840,146841597600
삼성SDI우,A006405,1617896,146743167200
고려개발,A004200,30438889,146563250535
HDC현대EP,A089470,31900000,146421000000
제우스,A079370,10384000,146414400000
영풍정밀,A036560,15750000,146317500000
LG우,A003555,3314677,146177255700
SBI인베스트먼트,A019550,162066575,146021984075
지엠비코리아,A013870,19072280,145902942000
유진로봇,A056080,37512152,145734710520
넥스턴,A089140,11846520,145712196000
유화증권,A003460,11340483,145158182400
리드코프,A012700,26749230,144445842000
보락,A002760,59900000,144359000000
씨엠에스에듀,A225330,18952768,143472453760
대림산업우,A000215,3800000,143450000000
동일산업,A004890,2425215,143330206500
이화전기,A024810,602032963,143283845194
파워 200,A152870,4950000,143079750000
미창석유,A003650,1739672,143001038400
예림당,A036000,23034277,142812517400
양지사,A030960,15980000,142701400000
화승알앤에이,A013520,64561210,142357468050
탑엔지니어링,A065130,15976257,142188687300
제로투세븐,A159580,20032636,142031389240
대한화섬,A003830,1328000,141432000000
하이비젼시스템,A126700,14942112,141352379520
무림페이퍼,A009200,41609310,140847514350
조아제약,A034940,28310231,140843399225
NPC,A004250,36720000,140821200000
에이프로젠 H&G,A109960,178695217,140633135779
홈캐스트,A064240,32278430,140088386200
엔케이,A085310,79983352,139970866000
에이씨티,A138360,27268234,139886040420
명문제약,A017180,24540000,139878000000
TIGER 헬스케어,A143860,3860000,139847800000
에스코넥,A096630,65265724,139668649360
가온미디어,A078890,14514801,139632385620
솔본,A035610,27345997,139464584700
지스마트글로벌,A114570,93895141,139434284385
비츠로테크,A042370,22353873,139264628790
한진중공업홀딩스,A003480,29529812,138790116400
한국공항,A005430,3166355,138528031250
세아특수강,A019440,8570000,138405500000
텔코웨어,A078000,9702706,138263560500
대동공업,A000490,23728210,138098182200
대유,A290380,9052400,138049100000
로스웰,A900260,90781250,137987500000
샘표식품,A248170,4568286,137733822900
시공테크,A020710,20047970,137729553900
메가스터디,A072870,11920959,137687076450
레드캡투어,A038390,8589480,137431680000
일동홀딩스,A000230,10490296,137422877600
아티스,A101140,28995962,137005920450
대림씨엔에스,A004440,12731947,136868430250
상신이디피,A091580,12665050,136782540000
나노엔텍,A039860,26292790,136459580100
아이쓰리시스템,A214430,7106760,136449792000
필옵틱스,A161580,17272398,136279220220
녹원씨엔아이,A065560,14867550,136038082500
쏠리드,A050890,43173383,135996156450
위지윅스튜디오,A299900,8798060,135930027000
지투알,A035000,16567409,135687079710
SBS콘텐츠허브,A046140,21463555,135649667600
골든브릿지증권,A001290,50693589,135605350575
광전자,A017900,57943763,135588405420
삼화전기,A009470,6613820,135583310000
시너지이노베이션,A048870,57426004,135525369440
옵트론텍,A082210,22560627,135363762000
퓨쳐스트림네트웍스,A214270,87842969,135278172260
KODEX 단기변동금리부채권액티브,A273140,1346000,135172050000
비아트론,A141000,12114710,135079016500
이그잭스,A060230,71414001,134972461890
에치에프알,A230240,58910104,134904138160
전파기지국,A065530,52860000,134528700000
에이피티씨,A089970,23234595,134528305050
노랑풍선,A104620,4765650,134391330000
제이엔케이히터,A126880,17774172,134372740320
KG ETS,A151860,36000000,134280000000
삼양통상,A002170,3000000,134250000000
현대코퍼레이션홀딩스,A227840,9100836,134237331000
삼원테크,A073640,52181840,134107328800
대영포장,A014160,108394549,133867268015
신성통상,A005390,143708390,133792511090
한컴MDS,A086960,8828608,133753411200
에프에스티,A036810,20233814,133543172400
삼양옵틱스,A225190,10038600,133513380000
디씨엠,A024090,11700000,133380000000
아우딘퓨쳐스,A227610,10000000,133000000000
초록뱀,A047820,76395832,132928747680
예스티,A122640,11076573,132918876000
케어랩스,A263700,6188275,132738498750
보성파워텍,A006910,45854719,132520137910
쌍방울,A102280,129124213,132352318325
황금에스티,A032560,14000000,132300000000
에스텍,A069510,10910000,132011000000
유니슨,A018000,93600606,131976854460
자이글,A234920,13530910,131926372500
장원테크,A174880,6045000,131781000000
태평양물산,A007980,49911742,131766998880
부방,A014470,47293490,131712369650
한국정보인증,A053300,31165000,131516300000
코센,A009730,59366684,131497205060
DRB동일,A004840,19480000,131490000000
신일산업,A002700,71047521,131437913850
엘브이엠씨홀딩스,A900140,47869508,131401799460
이노인스트루먼트,A215790,20283149,131029142540
와이엠티,A251370,7405200,130701780000
휴니드,A005870,14116015,130573138750
원풍물산,A008290,38391781,130532055400
부산산업,A011390,1056000,130416000000
사조대림,A003960,5960575,130238563750
CJ우,A001045,2260223,130188844800
갤럭시아컴즈,A094480,39229838,129850763780
좋은사람들,A033340,29908224,129801692160
디알젬,A263690,11325610,129678234500
인디에프,A014990,58932995,129652589000
ISC,A095340,13869854,129544436360
우리손에프앤지,A073560,69237643,129474392410
큐브엔터,A182360,26573767,129414245290
한국내화,A010040,22863632,129408157120
현대정보기술,A026180,59537195,129195713150
티비씨,A033830,100000000,129000000000
크라운제과,A264900,12523850,128995655000
디엠씨,A101000,38833837,128928338840
네오위즈홀딩스,A042420,8856866,128867400300
오리엔트바이오,A002630,228535104,128665263552
디아이,A003160,31496785,128664366725
녹십자엠에스,A142280,9560000,128582000000
대유에이텍,A002880,103311545,128106315800
대유위니아,A071460,35967295,128043570200
인천도시가스,A034590,4374754,127961554500
조이시티,A067000,11783395,127849835750
포스코강판,A058430,6000000,127800000000
유에스티,A263770,23700172,127743927080
배럴,A267790,7761300,127673385000
삼강엠앤티,A100090,27448765,127636757250
뉴로스,A126870,19401592,127468459440
루멘스,A038060,47276784,127410932880
남광토건,A001260,9827396,127264778200
케이피엠테크,A042040,91533971,127232219690
효성ITX,A094280,11558200,127140200000
이니텍,A053350,19790916,127057680720
한전산업,A130660,32600000,126977000000
룽투코리아,A060240,24176133,126924698250
일진전기,A103590,37080390,126814933800
팬젠,A222110,9641781,126789420150
알리코제약,A260660,9595575,126661590000
아가방컴퍼니,A013990,32887536,126617013600
씨아이에스,A222080,53624705,126554303800
한국캐피탈,A023760,168209576,126493601152
마니커,A027740,158472594,126461130012
에스에프씨,A112240,43981834,126447772750
한진중공업,A097230,106052508,126202484520
코디엠,A224060,141563497,125849948833
KEC,A092220,112451621,125383557415
삼호개발,A010960,25000000,125250000000
극동유화,A014530,34869420,125181217800
코오롱머티리얼,A144620,45000000,125100000000
코콤,A015710,17530500,124817160000
이노와이어리스,A073490,6002500,124551875000
홈센타홀딩스,A060560,85113017,124265004820
텔레칩스,A054450,13505911,124119322090
백광산업,A001340,44918407,123974803320
에이티넘인베스트,A021080,48000000,123840000000
우리기술,A032820,85399992,123829988400
참좋은여행,A094850,14000000,123620000000
대양전기공업,A108380,9567333,123418595700
서플러스글로벌,A140070,36988000,123354980000
인텔리안테크,A189300,7240944,123096048000
엠에스씨,A009780,17600000,123024000000
KINDEX 단기통안채,A190620,1223000,122868695000
필링크,A064800,63778793,122774176525
창해에탄올,A004650,9190885,122698314750
아이에이,A038880,41288060,122625538200
케이아이엔엑스,A093320,4880000,122488000000
웰크론,A065950,26032450,122352515000
신신제약,A002800,15170500,121970820000
DMS,A068790,23032487,121611531360
보령메디앙스,A014100,11800000,121540000000
삼아제약,A009300,6370000,121348500000
케이맥,A043290,7034196,121339881000
깨끗한나라,A004540,37240693,121218455715
SH에너지화학,A002360,111133730,121135765700
한미글로벌,A053690,10957550,121080927500
와이엔텍,A067900,18199659,120845735760
삼성전기우,A009155,2906984,120785185200
넥스트BT,A065170,61587062,120710641520
신세계건설,A034300,4000000,120400000000
엘오티베큠,A083310,13258256,120119799360
삼원강재,A023000,40000000,120000000000
종근당바이오,A063160,5229489,119755298100
유니켐,A011330,61139499,119527720545
한국ANKOR유전,A152550,70020000,119384100000
삼부토건,A001470,24803131,119179044455
빅솔론,A093190,19238905,118896432900
국보디자인,A066620,7500000,118875000000
SV인베스트먼트,A289080,26617000,118711820000
삼성물산우B,A02826K,1627440,118477632000
모베이스,A101330,23958188,118473239660
이화공영,A001840,19805760,118438444800
에프앤리퍼블릭,A064090,59789752,118383708960
KCI,A036670,11270000,118335000000
영인프런티어,A036180,17600341,118274291520
알서포트,A131370,53267083,117986588845
유아이엘,A049520,21784936,117856503760
에스앤에스텍,A101490,19735331,117622572760
국일제지,A078130,116391006,117554916060
명성티엔에스,A257370,6370000,117526500000
TIGER 코스피중형주,A277650,9000000,117450000000
대원산업,A005710,20037600,117420336000
에스트래픽,A234300,11921180,117304411200
나이스디앤비,A130580,15400000,117040000000
토비스,A051360,16717058,117019406000
덕산하이메탈,A077360,22718501,117000280150
알에스오토메이션,A140670,9103140,116975349000
푸른저축은행,A007330,15082800,116891700000
삼보모터스,A053700,15864105,116601171750
동양물산,A002900,65388900,116392242000
기신정기,A092440,29200000,116362000000
계양전기,A012200,32600000,116219000000
코아시아,A045970,19616014,116126802880
지엘팜텍,A204840,35784323,116120128135
금강공업,A014280,4855964,116057539600
정산애강,A022220,51794579,115760884065
신영와코루,A005800,900000,115650000000
알에프텍,A061040,19287500,115532125000
선광,A003100,6600000,115170000000
엠플러스,A259630,5111890,115017525000
대현,A016090,44282310,114691182900
에프엔씨엔터,A173940,14364880,114488093600
SG,A255220,12506024,114430119600
대우부품,A009320,47646375,114351300000
루미마이크로,A082800,74460326,113924298780
코세스,A089890,16851962,113750743500
제룡전기,A033100,16062409,113721855720
휴비츠,A065510,11882871,113481418050
금호에이치티,A214330,17296602,113292743100
조흥,A002600,600000,112800000000
한솔홈데코,A025750,80565149,112791208600
사조씨푸드,A014710,17218543,112609271220
컬러레이,A900310,54000000,112590000000
YG PLUS,A037270,58170704,112560312240
나무가,A190510,3430020,112504656000
엑세스바이오,A950130,27064930,112319459500
KNN,A058400,132429720,112300402560
정상제이엘에스,A040420,15677552,112251272320
에스텍파마,A041910,11898263,112200620090
KC그린홀딩스,A009440,22434980,112174900000
삼성 KTOP30 ETN,Q530013,10000000,112000000000
해성산업,A034810,9780000,111981000000
쎄트렉아이,A099320,7268487,111934699800
오로라,A039830,10762890,111934056000
캠시스,A050110,57820174,111882036690
다스코,A058730,15400000,111804000000
나노캠텍,A091970,21202036,111734729720
이건산업,A008250,10952635,111716877000
일진디스플,A020760,28314440,111700465800
SG충방,A001380,44964143,111511074640
오성첨단소재,A052420,49717899,111368093760
코데즈컴바인,A047770,37842602,111068036870
우신시스템,A017370,18314054,110800026700
텔루스,A196450,124056371,110534226561
모트렉스,A118990,27250545,110500959975
한국경제TV,A039340,23000000,110400000000
아이원스,A114810,13415919,110278854180
천일고속,A000650,1429220,110192862000
팜스웰바이오,A043090,27655844,110070259120
삼천리자전거,A024950,13273577,109772481790
TIGER 코스닥150 레버리지,A233160,7700000,109725000000
아이에스이커머스,A069920,25514093,109200318040
바이오제네틱스,A044480,11559645,109007452350
대원미디어,A048910,12578946,108807882900
디딤,A217620,37001905,108785600700
우수AMS,A066590,24694303,108654933200
대성홀딩스,A016710,16089459,108603848250
켐온,A217600,63861340,108564278000
남화토건,A091590,11740000,108477600000
조선선재,A120030,1257651,108409516200
3S,A060310,44395878,108103962930
제주반도체,A080220,28560538,107958833640
TIGER 미국S&P500선물(H),A143850,3250000,107737500000
영흥철강,A012160,85826509,107712268795
TIGER 200선물레버리지,A267770,11000000,107360000000
대양제지,A006580,26850000,106997250000
라이트론,A069540,14168017,106826848180
TIGER 차이나HSCEI,A245360,7900000,106650000000
한국전자인증,A041460,21459249,106437875040
MP그룹,A065150,80808407,106263055205
에버다임,A041440,17915944,106241547920
성보화학,A003080,20020000,106106000000
기가레인,A049080,50392650,105824565000
인지컨트롤스,A023800,15160128,105817693440
TIGER 대형가치,A292110,11400000,105678000000
두산건설,A011160,73326089,105589568160
티앤알바이오팹,A246710,8246184,105551155200
우리들제약,A004720,11570324,105289948400
팜스토리,A027710,88347431,105133442890
진원생명과학,A011000,21174063,104917482165
가비아,A079940,13535684,104901551000
광명전기,A017040,43337615,104877028300
세보엠이씨,A011560,10530000,104773500000
금호석유우,A011785,3023486,104461441300
하이텍팜,A106190,7088782,104205095400
동양파일,A228340,20000000,104200000000
오르비텍,A046120,23790573,104083756875
엠에스오토텍,A123040,27205022,104059209150
화일약품,A061250,14410958,104047116760
샘표,A007540,2875800,103960170000
더블유에프엠,A035290,22761247,103791286320
제노레이,A122310,4377256,103303241600
에스엔유,A080000,34322870,103140224350
KODEX 국채선물10년인버스,A176950,2196000,103080240000
조비,A001550,5192239,103065944150
KTcs,A058850,42685000,102870850000
AP위성,A211270,15014804,102400963280
그랜드백화점,A019010,4820000,102184000000
새론오토모티브,A075180,19200000,101952000000
동아엘텍,A088130,10913432,101931454880
아바코,A083930,15996505,101737771800
잉글우드랩,A950140,19867866,101723473920
바른손이앤에이,A035620,70367278,101680716710
하이즈항공,A221840,17696167,101575998580
핸디소프트,A220180,15406796,101530785640
큐캐피탈,A016600,139998322,101078788484
NHN벅스,A104200,14827550,100975615500
미래산업,A025560,634818400,100936125600
현대사료,A016790,6150486,100867970400
금양,A001570,44048135,100649988475
데브시스터즈,A194480,11204370,100615242600
동우팜투테이블,A088910,25831764,100356403140
와이오엠,A066430,11563534,100255839780
어보브반도체,A102120,17459653,100218408220
와이제이엠게임즈,A193250,45636595,100172326025
피엔티,A137400,8891745,100032131250
화성밸브,A039610,10410400,99939840000
씨티젠,A036170,32361201,99834305085
삼화왕관,A004450,2154379,99532309800
헝셩그룹,A900270,80000000,99200000000
썸에이지,A208640,76280187,99164243100
매직마이크로,A127160,58822777,99116379245
피씨엘,A241820,8941164,98799862200
크리스탈신소재,A900250,67783852,98625504660
하츠,A066130,12800000,98176000000
대유플러스,A000300,100682460,98165398500
서원인텍,A093920,18600000,98022000000
방림,A003610,42314090,97957118350
디케이티,A290550,8231333,97952862700
KBSTAR KRX300,A292050,7400000,97902000000
KCTC,A009070,30000000,97500000000
서울전자통신,A027040,69588847,97424385800
일신바이오,A068330,44216140,97275508000
우리산업홀딩스,A072470,18887341,97080932740
제이씨현시스템,A033320,19114432,96910170240
APS홀딩스,A054620,20394221,96770578645
신흥,A004080,9600000,96480000000
월덱스,A101160,16510993,96424199120
대원전선,A006340,68107171,96371646965
조광ILI,A044060,9885656,96286289440
제이에스티나,A026040,16503790,96217095700
미래나노텍,A095500,23289533,96185771290
대창솔루션,A096350,108455315,95982953775
중앙오션,A054180,25370837,95901763860
선익시스템,A171090,8999295,95842491750
에쎈테크,A043340,72000000,95760000000
글로본,A019660,28523435,95553507250
경동인베스트,A012320,2365023,95428678050
엑셈,A205100,33249362,95425668940
푸른기술,A094940,6574202,95325929000
케이티스,A058860,34802000,95183470000
시그네틱스,A033170,85728319,95158434090
신한 코스피 콘도르 4/10% ETN,Q500039,10000000,95100000000
네오펙트,A290660,11873545,94988360000
에넥스,A011090,59991641,94786792780
비상교육,A100220,12996741,94746241890
디엔에프,A092070,10761828,94704086400
한국제지,A002300,5004949,94593536100
켐트로닉스,A089010,12624273,94555804770
KC코트렐,A119650,13000000,94510000000
휴스틸,A005010,7621668,94508683200
서연,A007860,23479844,94388972880
화천기공,A000850,2200000,94050000000
동방아그로,A007590,13617577,93961281300
하이셈,A200470,17553680,93912188000
우진,A105840,18592056,93889882800
테이팩스,A055490,4717650,93881235000
하나마이크론,A067310,22727078,93862832140
KODEX 국고채3년,A114260,1680000,93861600000
아스타,A246720,11482523,93812212910
한창,A005110,34790269,93759774955
미원홀딩스,A107590,2331774,93620726100
미원화학,A134380,2189904,93618396000
S&TC,A100840,7506711,93458551950
THE E&M,A089230,91860980,93238894700
빅텍,A065450,24500000,93100000000
한세엠케이,A069640,12909322,93076211620
한국유니온제약,A080720,5903728,92983716000
대정화금,A120240,7100391,92660102550
모비스,A250060,32171314,92653384320
디케이락,A105740,8232912,92620260000
대구백화점,A006370,10821611,92524774050
삼정펄프,A009770,2499971,92498927000
TIGER 200TR,A310960,6500000,92462500000
조광페인트,A004910,12800000,92416000000
윙입푸드,A900340,40409095,92334782075
원익큐브,A014190,35399906,92216755130
세종메디칼,A258830,6777741,92177277600
오스템,A031510,26000000,92170000000
싸이맥스,A160980,10576294,92119520740
힘스,A238490,5656118,91911917500
한국코퍼레이션,A050540,38785593,91727927445
상신브레이크,A041650,21471450,91683091500
일진파워,A094820,15078709,91678550720
디티앤씨,A187220,9854054,91642702200
한라IMS,A092460,11459502,91561420980
피에스텍,A002230,19669243,91461979950
이지웰페어,A090850,10901100,91460229000
한프,A066110,45444407,91343258070
오션브릿지,A241790,9304499,91184090200
대창,A012800,91140499,91140499000
화인베스틸,A133820,29550000,91014000000
이노테라피,A246960,4969184,90936067200
KR모터스,A000040,189444075,90933156000
이라이콤,A041520,12188730,90927925800
태양,A053620,8600000,90730000000
KODEX MSCI Korea,A156080,6900000,90459000000
스튜디오썸머,A008800,31881850,90066226250
신성델타테크,A065350,22088547,90010829025
아세아텍,A050860,17500000,89950000000
비트컴퓨터,A032850,16623293,89932015130
대림제지,A017650,45000000,89775000000
화이브라더스코리아,A204630,28613475,89560176750
티로보틱스,A117730,5399459,89361046450
세코닉스,A053450,11248911,89316353340
현대통신,A039010,8625000,89268750000
리켐,A131100,22769825,89257714000
파라텍,A033540,16840552,89254925600
현성바이탈,A204990,31650123,89253346860
EG,A037370,7500000,89250000000
호전실업,A111110,8000000,89200000000
골든센츄리,A900280,93400000,89197000000
성도이엔지,A037350,15470000,88952500000
바이오스마트,A038460,19978940,88906283000
세명전기,A017510,15246000,88884180000
