날짜 시가 고가 저가 종가 거래량 거래대금 상장주식수 시가총액 외국인현보유수량 기관순매수
20180720 50000 50000 50000 50000 100 5000000 180000 9000000000 0 0
20180723 50025 50025 50025 50025 100 5000000 180000 9004000000 0 0
20180724 50075 50075 50075 50075 100 5000000 180000 9013000000 0 0
20180725 50080 50080 50080 50080 100 5000000 180000 9014000000 0 0
20180726 50025 50025 50025 50025 0 0 180000 9004000000 0 0
20180727 50060 50065 50060 50065 4000 200000000 180000 9011000000 0 0
20180730 50100 50100 50100 50100 0 0 180000 9018000000 0 0
20180731 50035 50035 50035 50035 0 0 180000 9006000000 0 0
20180801 50110 50110 50110 50110 100 5000000 180000 9019000000 0 0
20180802 50110 50110 50110 50110 0 0 180000 9019000000 0 0
20180803 50130 50130 50130 50130 500 25000000 180000 9023000000 0 0
20180806 50065 50065 50065 50065 0 0 180000 9011000000 0 0
20180807 50050 50050 50050 50050 0 0 180000 9009000000 0 0
20180808 50050 50050 50050 50050 0 0 180000 9009000000 0 0
20180809 49955 49955 49955 49955 0 0 180000 8991000000 0 0
20180810 49870 49870 49870 49870 1 0 180000 8976000000 0 -1
20180813 49905 49905 49905 49905 0 0 180000 8982000000 0 0
20180814 49925 49925 49925 49925 0 0 180000 8986000000 0 0
20180816 49865 49865 49865 49865 1 0 180000 8975000000 0 -1
20180817 49770 49770 49770 49770 1 0 180000 8958000000 0 -1
20180820 49750 49750 49730 49730 2 0 180000 8951000000 0 -2
20180821 49580 49580 49575 49575 2001 99000000 180000 8923000000 0 -1
20180822 49615 49615 49615 49615 0 0 180000 8930000000 0 0
20180823 49615 49615 49615 49615 0 0 180000 8930000000 0 0
20180824 49610 49610 49610 49610 0 0 180000 8929000000 0 0
20180827 49580 49580 49580 49580 0 0 180000 8924000000 0 0
20180828 49545 49545 49545 49545 0 0 180000 8918000000 0 0
20180829 49545 49545 49545 49545 0 0 180000 8918000000 0 0
20180830 49560 49560 49560 49560 0 0 180000 8920000000 0 0
20180831 49520 49520 49520 49520 2000 99000000 180000 8913000000 0 0
20180903 49380 49380 49380 49380 0 0 180000 8888000000 0 0
20180904 49380 49380 49380 49380 0 0 180000 8888000000 0 0
20180905 49335 49335 49335 49335 0 0 180000 8880000000 0 0
20180906 49235 49235 49235 49235 1 0 180000 8862000000 0 -1
20180907 49310 49310 49310 49310 0 0 180000 8875000000 0 0
20180910 49310 49310 49310 49310 0 0 180000 8875000000 0 0
20180911 49330 49330 49330 49330 0 0 180000 8879000000 0 0
20180912 49295 49295 49295 49295 0 0 180000 8873000000 0 0
20180913 49300 49300 49300 49300 0 0 180000 8874000000 0 0
20180914 49445 49445 49445 49445 0 0 180000 8900000000 0 0
20180917 49470 49470 49470 49470 0 0 180000 8904000000 0 0
20180918 49545 49545 49545 49545 0 0 180000 8918000000 0 0
20180919 49605 49605 49605 49605 0 0 180000 8928000000 0 0
20180920 49745 49745 49745 49745 1 0 180000 8954000000 0 -1
20180921 49755 49755 49755 49755 0 0 180000 8955000000 0 0
20180927 49675 49675 49675 49675 0 0 180000 8941000000 0 0
20180928 49630 49630 49630 49630 0 0 180000 8933000000 0 0
20181001 49675 49675 49675 49675 0 0 180000 8941000000 0 0
20181002 49655 49655 49655 49655 0 0 180000 8937000000 0 0
20181004 49830 49830 49830 49830 0 0 180000 8969000000 0 0
20181005 49875 49875 49875 49875 0 0 180000 8977000000 0 0
20181008 49880 49880 49880 49880 0 0 180000 8978000000 0 0
20181010 49795 49795 49795 49795 0 0 180000 8963000000 0 0
20181011 49635 49635 49635 49635 1 0 180000 8934000000 0 1
20181012 49725 49725 49725 49725 0 0 180000 8950000000 0 0
20181015 49700 49700 49700 49700 0 0 180000 8946000000 0 0
20181016 49700 49700 49700 49700 0 0 180000 8946000000 0 0
20181017 49595 49595 49595 49595 0 0 180000 8927000000 0 0
20181018 49565 49565 49505 49505 6000 297000000 180000 8910000000 0 0
20181019 49510 49510 49510 49510 0 0 180000 8911000000 0 0
20181022 49570 49570 49570 49570 0 0 180000 8922000000 0 0
20181023 49500 49500 49500 49500 0 0 180000 8910000000 0 0
20181024 49500 49500 49500 49500 0 0 180000 8910000000 0 0
20181025 49395 49395 49395 49395 0 0 180000 8891000000 0 0
20181026 49345 49345 49345 49345 0 0 180000 8882000000 0 0
20181029 49165 49165 49165 49165 0 0 180000 8849000000 0 0
20181030 49230 49230 49230 49230 0 0 180000 8861000000 0 0
20181031 49295 49295 49295 49295 0 0 180000 8873000000 0 0
20181101 49325 49325 49325 49325 0 0 180000 8878000000 0 0
20181102 49455 49455 49455 49455 2000 99000000 180000 8901000000 0 0
20181105 49450 49450 49450 49450 0 0 180000 8901000000 0 0
20181106 49450 49450 49450 49450 0 0 180000 8901000000 0 0
20181107 49400 49400 49400 49400 0 0 180000 8892000000 0 0
20181108 49385 49385 49385 49385 0 0 180000 8889000000 0 0
20181109 49340 49340 49340 49340 0 0 180000 8881000000 0 0
20181112 49275 49275 49275 49275 0 0 180000 8869000000 0 0
20181113 49275 49275 49275 49275 0 0 180000 8869000000 0 0
20181114 49220 49220 49220 49220 0 0 180000 8859000000 0 0
20181115 49315 49315 49315 49315 0 0 180000 8876000000 0 0
