date,time,open,high,low,close,vol
20190315,0,292000,301500,288500,300000,94999
20190314,0,291500,294500,286000,292500,65720
20190313,0,289500,294000,286500,289000,33223
20190312,0,296500,296500,283500,289500,98366
20190311,0,290000,297000,286000,296500,81011
20190308,0,286500,299500,285500,289000,123083
20190307,0,284000,289000,279500,283500,58653
20190306,0,289000,290000,281500,283000,49638
20190305,0,286500,291000,284000,290000,49590
20190304,0,285500,295500,285500,288500,55131
20190228,0,291500,294000,283500,285500,73656
20190227,0,293000,293500,285000,293000,59928
20190226,0,290000,295000,287500,293000,69846
20190225,0,287500,293000,280000,290000,60938
20190222,0,283000,288000,278000,285000,43856
20190221,0,286000,288500,282000,283500,78547
20190220,0,274000,285500,273500,284000,168878
20190219,0,272000,273000,267000,271000,73920
20190218,0,268000,273000,267500,270000,82116
20190215,0,256000,267000,254000,266000,106004
20190214,0,255000,257000,252500,255000,40153
20190213,0,257000,257000,252500,254500,49911
20190212,0,251500,256500,251000,256500,57147
20190211,0,257500,257500,249000,251500,81632
20190208,0,264000,265500,255000,257000,83443
20190207,0,274000,274000,264000,265500,66397
20190201,0,266000,273500,266000,272000,86510
20190131,0,268000,269500,259500,264500,70594
20190130,0,274500,274500,264500,266000,89413
20190129,0,273000,274000,267000,274000,60247
20190128,0,277000,277000,266000,274500,129048
20190125,0,265000,276500,263500,273500,138678
20190124,0,268000,268500,262000,265500,94368
20190123,0,253000,269500,252500,265000,242494
20190122,0,249500,258500,249500,252000,86611
20190121,0,253500,256500,247500,249000,80876
20190118,0,243500,250500,243500,250500,62464
20190117,0,250500,251500,241500,242000,94486
20190116,0,256000,256000,249000,250000,64034
20190115,0,255000,263500,251000,256000,106953
20190114,0,246500,258000,245500,253500,123417
20190111,0,242500,246000,239500,245000,58913
20190110,0,241000,246500,240000,241000,66739
20190109,0,237000,242500,236500,240500,63764
20190108,0,240500,242000,235000,236500,55662
20190107,0,242000,247500,237000,240500,73638
20190104,0,240000,241500,231000,239500,132087
20190103,0,250000,250500,240000,241000,82097
20190102,0,257500,258000,246000,248000,72595
20181228,0,254500,260000,254500,256000,44007
20181227,0,249500,261500,247000,254000,92612
20181226,0,247000,250500,245000,246500,65317
20181224,0,254500,254500,249500,251000,57383
20181221,0,253500,256500,251500,255500,53118
20181220,0,262000,262000,254500,256500,57561
20181219,0,265000,265500,259500,262500,41422
20181218,0,259500,266000,258500,263000,58758
20181217,0,259500,264500,256000,263500,57551
20181214,0,262000,265500,255000,256500,81402
20181213,0,268000,269000,259000,260500,114310
20181212,0,265500,268500,261000,267500,79509
20181211,0,269500,270500,263500,263500,48832
20181210,0,265000,272500,261000,269500,52749
20181207,0,271000,274500,267000,268000,67341
20181206,0,283000,286000,265500,266500,98961
20181205,0,281500,288000,280500,284000,39447
20181204,0,293500,297500,286500,287500,67888
20181203,0,297000,297500,289500,294000,87003
20181130,0,286000,293500,279500,291000,105639
20181129,0,292500,296000,283000,284000,90494
20181128,0,297500,298000,288000,289000,83967
20181127,0,303000,307000,295500,297500,63647
20181126,0,301500,304000,296000,303000,70413
20181123,0,280500,308500,280500,299000,158351
20181122,0,284500,296000,284500,286000,90223
20181121,0,285000,288000,272500,286000,110649
20181120,0,285000,291500,280500,288000,81974
20181119,0,280000,291000,276000,290000,93062
20181116,0,284000,287000,275500,279000,69082
20181115,0,259000,285000,258500,280500,209822
20181114,0,254000,259000,252000,254000,43584
20181113,0,249500,255500,246000,252500,73167
20181112,0,258500,259500,253000,254500,68757
20181109,0,260000,266000,249500,264000,133821
20181108,0,266000,269000,259500,259500,74796
20181107,0,271500,273000,258500,262500,65740
20181106,0,269500,273500,267000,270000,44174
20181105,0,273000,273000,265500,267000,54198
20181102,0,270500,276000,266500,275500,84053
20181101,0,262000,273500,260500,263500,99445
20181031,0,261500,272000,252500,258500,137063
20181030,0,249500,257000,246000,255500,55509
20181029,0,253000,262000,249000,252000,91476
20181026,0,269500,270000,249500,254500,155126
20181025,0,267000,277000,263500,269500,62469
20181024,0,278500,279500,271500,274000,46848
20181023,0,289000,289500,273500,275500,60877
20181022,0,282000,290500,278500,290500,69178
20181019,0,283000,283000,267500,278500,149946
20181018,0,293000,294500,284500,286000,31710
20181017,0,294500,302000,287500,290000,58888
20181016,0,283500,290000,282000,289000,50524
20181015,0,299000,299000,281000,282500,96722
20181012,0,287000,303500,287000,296000,76627
20181011,0,286500,298500,283500,288000,122565
20181010,0,299500,309000,295000,295500,85328
20181008,0,308000,311000,300000,301000,80551
20181005,0,303500,315500,290500,312000,164418
20181004,0,347500,348000,299500,303500,304380
20181002,0,364500,365500,341000,347500,95990
20181001,0,364500,380000,358500,363500,86342
20180928,0,361000,368000,355000,362500,71458
20180927,0,347500,364500,347500,359000,98872
20180921,0,355000,355000,338500,347500,96224
20180920,0,353500,356500,347500,349500,73928
20180919,0,365000,365500,350000,357000,98162
20180918,0,339000,363500,339000,361000,120282
20180917,0,345000,350500,337500,341500,68066
20180914,0,343000,352000,337500,348500,137477
20180913,0,320500,340000,320500,338000,125928
20180912,0,311500,320500,310000,319500,67283
20180911,0,310000,315000,307500,309000,43513
20180910,0,313500,318500,303500,310000,99949
20180907,0,321000,324000,313000,320500,38420
20180906,0,320500,321500,312000,316500,62983
20180905,0,326500,330000,320000,322500,64198
20180904,0,322500,328000,312500,326500,65277
20180903,0,324500,327000,320000,322500,40706
20180831,0,318000,325000,315500,324500,84318
20180830,0,330000,338000,313000,317500,133156
20180829,0,317000,317500,311000,316000,55734
20180828,0,310500,321000,310000,316000,107172
20180827,0,314000,314500,302000,305500,97164
20180824,0,311000,316000,304500,313500,92202
20180823,0,294500,313000,292000,310000,243814
20180822,0,283000,288500,283000,284000,63713
20180821,0,281000,284500,278000,283000,81867
20180820,0,297000,298500,280500,280500,128549
20180817,0,292000,299000,290000,296500,75065
20180816,0,293500,299000,285000,291000,90316
20180814,0,298000,302500,294500,298000,54470
20180813,0,304500,304500,294500,300500,93884
20180810,0,309000,314500,309000,310000,69870
20180809,0,321000,321500,304000,310000,161618
20180808,0,322000,326000,320000,321000,59668
20180807,0,333500,335500,320000,322000,106937
20180806,0,339000,346000,333000,337000,61193
20180803,0,336000,344000,332000,342000,54088
20180802,0,342000,345000,335500,338500,69667
20180801,0,332000,348500,324000,346500,113027
20180731,0,321500,333500,316500,332000,64056
20180730,0,341500,346500,324500,326000,76693
20180727,0,321500,339000,321000,334000,104796
20180726,0,325500,326500,312500,319000,64678
20180725,0,323500,327000,314000,324500,73874
20180724,0,305500,326500,305500,323500,132589
20180723,0,302500,313500,301500,305500,86394
20180720,0,304500,309500,301000,303500,75545
20180719,0,320500,321000,297500,308000,184662
20180718,0,323000,324000,313000,320500,95169
20180717,0,314000,323000,314000,320000,102362
20180716,0,328500,330500,313000,314000,114661
20180713,0,332500,334000,328000,331000,58928
20180712,0,329000,336000,323000,329000,89824
20180711,0,335000,338500,329000,330000,88505
20180710,0,335000,342500,333000,341000,84340
20180709,0,354000,355500,328000,331000,189240
20180706,0,358000,372000,348000,360500,123086
20180705,0,353500,362000,349000,358000,96569
20180704,0,350500,355500,338000,353500,194523
20180703,0,388000,390500,350500,358500,217584
20180702,0,399500,404000,387500,387500,47991
20180629,0,406000,409000,392000,401500,52421
20180628,0,404500,404500,394500,401000,48687
20180627,0,398500,406500,395000,402000,55084
20180626,0,419500,419500,396000,397500,128529
20180625,0,404500,421000,389500,419500,257052
20180622,0,391000,393000,375000,391500,107135
20180621,0,398000,405000,385500,389000,86319
20180620,0,387000,399000,381000,398000,108479
20180619,0,391000,393500,379500,382500,118044
20180618,0,417000,417500,388000,392000,112668
20180615,0,421000,423000,410500,418500,119119
20180614,0,436000,436000,414000,417000,112811
20180612,0,435000,439500,424000,431500,65229
20180611,0,421000,431500,418500,430500,66103
20180608,0,426000,431000,411500,415500,100653
20180607,0,440000,446000,423000,426500,84265
20180605,0,432000,443000,428500,440000,81319
20180604,0,449500,449500,432000,435500,68775
20180601,0,445500,462500,440000,445000,92836
20180531,0,451500,453500,437000,439000,99193
20180530,0,455500,459500,442500,451500,49059
20180529,0,444500,463000,444500,459500,59718
20180528,0,445000,451500,436500,439000,48373
20180525,0,475500,475500,439000,439000,82402
20180524,0,451000,466500,445000,465500,78477
20180523,0,434000,445500,434000,445000,35309
20180521,0,444500,444500,435000,442500,36065
20180518,0,448000,451000,433000,439500,63416
20180517,0,453000,453000,439000,449000,62187
20180516,0,441000,448000,436000,447500,48318
20180515,0,432500,440000,429500,438500,61062
20180514,0,433500,434500,418000,428000,59845
20180511,0,432500,442000,423500,428000,110289
20180510,0,394000,422000,388500,421000,125092
20180509,0,401500,403500,388500,394500,60707
20180508,0,401500,407000,394000,401500,58467
20180504,0,400000,408000,394000,398000,50803
20180503,0,418500,418500,400000,400000,56760
20180502,0,417500,420500,410500,417500,35431
20180430,0,410000,433000,406500,417500,66813
20180427,0,398500,410000,398000,404500,54993
20180426,0,398000,404000,392000,396500,43593
20180425,0,391000,399500,387500,396500,61411
20180424,0,395000,404000,385000,387500,68378
20180423,0,395500,395500,378000,387500,52537
20180420,0,389000,397500,388500,395000,41744
20180419,0,401500,404500,383500,389000,65746
20180418,0,400000,408500,396000,407500,77934
20180417,0,396500,398500,385500,396000,49430
20180416,0,398000,402500,392500,396500,26109
20180413,0,395000,399500,388000,398000,59350
20180412,0,394500,401500,387000,399500,65095
20180411,0,396000,399000,386500,390500,76113
20180410,0,379000,403500,379000,399000,67858
20180409,0,376000,386500,376000,384500,34895
20180406,0,366500,382000,365000,377500,58150
20180405,0,372500,378000,362000,366500,54915
20180404,0,378500,378500,364500,370000,51971
20180403,0,380000,393000,372000,378500,74691
20180402,0,368500,386000,365000,383500,95826
20180330,0,350000,360000,347000,357500,46128
20180329,0,343500,348500,337000,348500,29908
20180328,0,351000,355000,340000,343500,52787
20180327,0,345500,353500,340500,353000,63807
20180326,0,337000,348500,336500,344000,39266
20180323,0,335000,346500,334500,336500,52851
20180322,0,331000,350000,330000,347000,79275
20180321,0,324000,337500,324000,331500,61474
20180320,0,318000,325500,318000,323000,26447
20180319,0,332500,332500,321000,322000,49168
20180316,0,329500,342000,328000,331500,66279
20180315,0,320500,330000,319000,329500,37232
20180314,0,326000,326000,314000,321500,63287
20180313,0,333500,333500,324000,325500,57216
20180312,0,347000,347000,331500,337500,53279
20180309,0,329000,351500,326000,343000,134516
20180308,0,334500,334500,321000,325000,83875
20180307,0,334000,338500,327000,331000,39207
20180306,0,327000,339500,326000,338500,32305
20180305,0,328000,334500,323500,325500,26376
20180302,0,333500,338500,329500,331500,47246
20180228,0,334000,345000,334000,343000,73959
20180227,0,345000,351500,332000,334000,67465
20180226,0,340000,348000,339500,344000,51596
20180223,0,332000,335500,322500,335500,46881
20180222,0,320500,334000,319500,327000,53163
20180221,0,320000,328000,317500,323000,40372
20180220,0,322000,323500,316000,317000,33345
20180219,0,316000,325500,314000,324500,40460
20180214,0,314000,322000,308000,309500,71619
