date,time,open,high,low,close,vol
20190315,0,125000,130500,125000,129500,374881
20190314,0,125500,126500,123500,125000,267487
20190313,0,126000,126500,123000,124000,158719
20190312,0,127000,128000,125500,126000,176056
20190311,0,125500,126500,122000,125500,177968
20190308,0,130000,130000,124000,125500,378129
20190307,0,135000,135000,129500,130500,241594
20190306,0,132500,135000,132000,134500,183365
20190305,0,131500,134500,130000,133500,188134
20190304,0,132500,135000,131500,132000,278459
20190228,0,131500,133500,130500,131500,377513
20190227,0,130500,132500,129500,130500,155430
20190226,0,133000,133000,129500,130000,236956
20190225,0,134000,134500,130500,133000,275199
20190222,0,134000,135500,132500,133500,299344
20190221,0,129000,133500,127500,132000,472089
20190220,0,127500,130000,127000,129000,268845
20190219,0,129000,129500,127000,128000,156040
20190218,0,127000,128500,125000,128500,256443
20190215,0,124500,128500,124500,126000,306373
20190214,0,127000,127500,123000,124500,537322
20190213,0,131500,131500,126500,127000,518252
20190212,0,132000,134000,130500,130500,299199
20190211,0,128500,132500,128500,131500,509864
20190208,0,128000,131000,127000,128000,507579
20190207,0,129000,130500,127500,128000,599216
20190201,0,137000,137000,127000,128000,1709513
20190131,0,138000,143500,135500,138500,1538515
20190130,0,145000,145000,141500,144500,260143
20190129,0,144000,146000,141500,143500,455368
20190128,0,140500,143500,140500,142500,376549
20190125,0,136500,140000,136500,139000,164830
20190124,0,141000,142500,137500,137500,253162
20190123,0,140500,141500,139000,141000,189100
20190122,0,142500,143500,140000,142500,180670
20190121,0,140000,144000,140000,142000,340359
20190118,0,136500,140000,135500,139500,249883
20190117,0,136500,140000,135000,135500,206768
20190116,0,138500,138500,136000,136500,122625
20190115,0,136500,139000,135500,138500,206859
20190114,0,134000,136000,133500,135000,137851
20190111,0,136500,137500,133000,134000,199943
20190110,0,138000,141500,135000,135000,329292
20190109,0,135500,139000,135000,135500,199575
20190108,0,140000,140000,133500,134000,247213
20190107,0,140500,143000,137500,139000,247943
20190104,0,132000,139500,130500,138500,369927
20190103,0,126500,133000,126000,131500,334941
20190102,0,129500,131500,125000,125500,143838
20181228,0,131000,132000,128000,128500,138399
20181227,0,127500,133000,127000,129500,324481
20181226,0,123500,125500,122500,124500,261748
20181224,0,126500,127500,124000,127000,182305
20181221,0,127000,128000,122500,127000,391573
20181220,0,132000,132000,126500,128000,469647
20181219,0,138000,138500,130000,133000,392055
20181218,0,137000,139000,135500,137000,139848
20181217,0,141000,141500,137000,137500,184817
20181214,0,141500,145000,138500,140000,332979
20181213,0,140000,144500,139000,143000,441474
20181212,0,133000,141000,133000,140000,329188
20181211,0,136000,136000,132000,133000,177596
20181210,0,133500,136000,133000,135500,154927
20181207,0,136500,138000,133500,135500,157738
20181206,0,139500,140000,134000,135000,278198
20181205,0,136500,142000,136000,139000,259687
20181204,0,136000,139500,135000,138500,250827
20181203,0,134500,138500,133500,134500,258903
20181130,0,135500,137000,132000,132000,257241
20181129,0,138500,140000,134000,135500,209857
20181128,0,134000,138000,133500,136500,234101
20181127,0,133500,134500,131500,132500,179851
20181126,0,134000,136000,127500,133000,305308
20181123,0,135500,137000,132000,134000,139212
20181122,0,138000,139500,134000,135500,236852
20181121,0,135000,139500,132500,137000,260789
20181120,0,133000,138000,133000,138000,259039
20181119,0,136500,139000,133000,134500,247917
20181116,0,129000,136000,128000,134500,393648
20181115,0,125000,129500,124500,128000,189127
20181114,0,130500,131000,124000,125500,488221
20181113,0,130500,135000,128000,133500,243567
20181112,0,127000,134000,127000,133000,272527
20181109,0,128000,130500,122000,129000,285299
20181108,0,131000,131000,127000,129000,262254
20181107,0,128500,133500,124000,126000,337724
20181106,0,124000,129500,122500,128000,415458
20181105,0,119500,124500,119500,121500,250875
20181102,0,117500,121000,117000,120500,323387
20181101,0,124000,124500,115500,116000,495843
20181031,0,122500,127000,120500,124500,279070
20181030,0,116500,125500,116500,123500,330059
20181029,0,116000,123500,116000,116500,285574
20181026,0,119000,119500,113000,116000,290998
20181025,0,115000,118000,113000,118000,380061
20181024,0,120500,121500,118000,118500,343569
20181023,0,124000,125500,118000,120000,392126
20181022,0,126000,126500,122500,126000,160129
20181019,0,123000,126500,119500,126000,250402
20181018,0,132500,132500,124500,125500,269037
20181017,0,133500,135000,127000,132500,301161
20181016,0,133500,134000,128000,131000,157917
20181015,0,128000,135000,128000,132000,217754
20181012,0,126000,130000,125500,128500,228377
20181011,0,129500,133000,125000,127500,425337
20181010,0,134000,136500,131500,135500,274582
20181008,0,140500,142000,132500,133500,325392
20181005,0,139000,141500,137500,140500,231512
20181004,0,142500,146500,138500,141000,429041
20181002,0,136500,143500,135000,141500,600732
20181001,0,135000,137000,133000,136500,270135
20180928,0,134500,136000,132000,134500,256765
20180927,0,129500,135000,129000,134500,338182
20180921,0,131000,132000,126500,128000,180436
20180920,0,125000,131000,124500,130000,282915
20180919,0,128500,129000,125000,125500,224967
20180918,0,129500,129500,126500,129000,194752
20180917,0,128500,130500,127500,130500,202262
20180914,0,129000,129500,127500,129500,187155
20180913,0,126500,129000,126000,129000,223289
20180912,0,125500,128000,125000,127000,301326
20180911,0,124000,126000,122000,124000,144394
20180910,0,123500,125500,123000,125000,172506
20180907,0,124500,127500,123000,125500,254499
20180906,0,121500,126000,121000,124000,410366
20180905,0,119500,123500,119000,120500,359095
20180904,0,119500,120500,117500,118500,183212
20180903,0,118000,121000,117000,120000,161125
20180831,0,119000,119000,116000,118000,220751
20180830,0,120000,121000,118500,119000,144975
20180829,0,119000,120500,118000,120000,182390
20180828,0,115500,119500,115500,118500,306954
20180827,0,114500,118500,112500,115000,291412
20180824,0,115000,115000,112000,114000,161097
20180823,0,121500,122000,112500,115000,438752
20180822,0,112000,119500,111500,117000,3108253
20180821,0,112500,112500,109500,111500,253123
20180820,0,104500,113000,104500,112500,485114
20180817,0,104000,104500,102500,103000,144753
20180816,0,105500,106000,102000,103500,236325
20180814,0,108000,110000,106500,108000,157184
20180813,0,110500,111000,105500,107500,223246
20180810,0,112000,112000,110000,110500,110426
20180809,0,111000,113500,110000,111500,187602
20180808,0,110500,113000,110000,112500,134613
20180807,0,110500,112000,109000,111500,132617
20180806,0,108500,112500,107500,111000,310961
20180803,0,103000,109000,103000,108500,261405
20180802,0,106500,107500,102000,102000,214657
20180801,0,107500,109000,106000,106500,101629
20180731,0,108000,109500,105500,106500,171092
20180730,0,105000,108000,104500,107500,154262
20180727,0,106000,108000,104500,106000,220332
20180726,0,101000,107500,99500,104500,538714
20180725,0,98200,102000,98100,98600,348009
20180724,0,99900,100500,95400,98200,428411
20180723,0,97400,101000,96900,99500,330456
20180720,0,95100,97600,94800,96900,203927
20180719,0,95300,96300,93700,95400,246966
20180718,0,98000,98400,95100,95200,258949
20180717,0,97100,97900,95700,96600,310008
20180716,0,95800,99500,95700,97100,373873
20180713,0,96500,97500,95000,95400,321233
20180712,0,99900,100000,95000,96000,528463
20180711,0,100500,101000,99300,99500,276102
20180710,0,102000,103000,101000,101500,184594
20180709,0,104500,104500,100000,101500,342265
20180706,0,104000,109500,103000,104500,584454
20180705,0,99500,102500,99500,101500,147693
