date,time,open,high,low,close,vol
20190315,0,309200,309200,300000,305500,347458
20190314,0,314500,318000,306800,306800,177162
20190313,0,302600,313500,302600,312200,286567
20190312,0,290500,301500,289000,301500,274869
20190311,0,282500,288300,276100,288100,125757
20190308,0,281500,286700,278800,281500,113894
20190307,0,294800,295700,281900,284000,176394
20190306,0,301800,304000,290200,297600,168472
20190305,0,291500,300000,289500,298000,173663
20190304,0,284800,291400,281500,290800,182051
20190228,0,278300,288300,275300,277800,227792
20190227,0,272600,279000,263400,277300,502053
20190226,0,283000,286200,281300,281500,86257
20190225,0,288900,288900,282800,283000,80900
20190222,0,285800,289500,281600,287500,79035
20190221,0,292800,292900,285000,287200,97538
20190220,0,290000,292600,287000,290600,97413
20190219,0,278000,289400,275000,288300,140221
20190218,0,284100,288500,270800,278700,174287
20190215,0,280200,287000,278900,284700,120129
20190214,0,283200,288000,277000,280000,170687
20190213,0,280200,289700,279300,282600,138710
20190212,0,289300,289300,278900,279300,217166
20190211,0,291400,294100,287400,290000,137669
20190208,0,286700,289300,284300,289200,107693
20190207,0,279500,289000,279500,288100,165592
20190201,0,276100,278500,274100,278200,96483
20190131,0,273800,278900,273400,276000,121683
20190130,0,271100,275100,268700,273500,162576
20190129,0,260800,270200,260700,269900,215131
20190128,0,258600,264300,258000,262700,100515
20190125,0,262600,262600,257500,260300,98731
20190124,0,257000,264800,255900,261700,287520
20190123,0,255400,261100,229900,251900,527171
20190122,0,255500,259200,251200,257100,107619
20190121,0,259900,262900,256200,257000,127837
20190118,0,259000,267500,258000,261000,277047
20190117,0,249600,257100,247000,255100,166100
20190116,0,246100,249700,240000,249200,150916
20190115,0,248000,256700,244800,247100,226313
20190114,0,247100,249700,243200,243800,105447
20190111,0,251500,251500,245400,248700,110137
20190110,0,243600,254400,243600,249300,278833
20190109,0,259000,260800,237000,243700,592602
20190108,0,255400,259800,248000,259800,181736
20190107,0,260900,263900,252800,255400,214593
20190104,0,249200,254800,245000,254200,299121
20190103,0,260000,262000,247100,249400,407534
20190102,0,258900,265900,254000,260000,406109
20181228,0,244900,256400,243600,254000,350166
20181227,0,243200,247500,238000,243600,585002
20181226,0,223200,233100,219200,233100,562072
20181224,0,227700,230800,226900,226900,251481
20181221,0,225500,229800,224100,228300,251369
20181220,0,215800,227000,213800,224500,324507
20181219,0,215700,220600,214300,216700,191844
20181218,0,201600,220000,200900,215000,442323
20181217,0,200000,204100,193100,202000,182682
20181214,0,204100,204800,199200,199600,107821
20181213,0,203300,205700,199800,205700,156007
20181212,0,198300,203100,197700,203000,112200
20181211,0,197000,200600,195400,195400,114816
20181210,0,194900,199500,191600,195300,101246
20181207,0,196500,199100,195200,198300,90586
20181206,0,200500,201000,193500,194500,125854
20181205,0,200300,202700,199500,201500,114557
20181204,0,206900,211000,204900,205800,184884
20181203,0,201300,207000,201200,206200,168530
20181130,0,196200,199000,195100,197300,66312
20181129,0,203700,204200,195100,196200,132157
20181128,0,203700,203700,198500,199000,93241
20181127,0,198000,205300,196300,202800,196309
20181126,0,189200,196300,189200,194700,84019
20181123,0,195000,197000,188400,189200,103391
20181122,0,193600,198800,192000,194900,129166
20181121,0,189900,193000,187000,191100,145507
20181120,0,198500,200300,193800,194200,147429
20181119,0,192000,202400,191300,201700,193764
20181116,0,189500,194200,188500,190400,158504
20181115,0,185300,188700,182900,187100,126967
20181114,0,183000,192500,182300,185400,193289
20181113,0,178500,186000,177500,185600,166770
20181112,0,186800,187900,180900,181000,215448
