date,time,open,high,low,close,vol
20190315,0,297500,305000,296000,303500,177220
20190314,0,298500,298500,292000,296000,116890
20190313,0,296500,296500,288500,294500,61443
20190312,0,292500,296500,291000,293500,78614
20190311,0,288500,291500,287000,291000,61615
20190308,0,289000,292500,284500,287500,105170
20190307,0,299000,300500,289000,293000,116693
20190306,0,302500,302500,296500,299500,60839
20190305,0,296000,301500,296000,301000,78291
20190304,0,301500,302500,296500,298000,97034
20190228,0,302000,304500,294500,301500,130970
20190227,0,301000,301500,296500,300500,52848
20190226,0,304000,304000,298000,299500,77035
20190225,0,303500,308500,303500,307000,63342
20190222,0,302500,304000,299000,302000,45882
20190221,0,297000,301500,293000,301500,127931
20190220,0,291500,293000,287000,291000,73452
20190219,0,292000,295000,288500,291500,52843
20190218,0,288500,293500,288500,293000,50216
20190215,0,295500,295500,288000,289500,55887
20190214,0,288000,301000,286500,301000,112781
20190213,0,288500,291000,286000,290000,68956
20190212,0,286000,287500,282000,286000,62555
20190211,0,287000,287000,283000,285500,44027
20190208,0,286500,286500,280500,285500,56491
20190207,0,288000,288000,279000,282000,81244
20190201,0,276000,286000,276000,284000,135095
20190131,0,275500,276000,271000,273000,93072
20190130,0,270000,273000,266000,273000,98064
20190129,0,274000,274500,268500,270000,71005
20190128,0,272000,274000,269500,271500,63638
20190125,0,270000,276500,269500,274500,76325
20190124,0,268500,274000,268500,272000,76798
20190123,0,268500,271000,268500,270500,68189
20190122,0,268500,270500,267000,269000,71247
20190121,0,270000,272000,269000,270000,37311
20190118,0,273000,273000,268500,270500,57927
20190117,0,273000,275000,271500,271500,56377
20190116,0,271000,275000,269500,275000,61328
20190115,0,269000,271500,267500,271500,57272
20190114,0,266000,269500,265000,267500,65622
20190111,0,267500,268500,265500,267000,72422
20190110,0,268500,272000,267000,269000,90963
20190109,0,269000,272000,268000,270000,86849
20190108,0,276500,276500,269500,270000,59184
20190107,0,275000,276000,271000,274500,65923
20190104,0,270500,272500,265500,272000,69272
20190103,0,265500,271000,263000,269500,72799
20190102,0,268000,269000,263000,264500,49598
20181228,0,268500,270000,266000,269000,57623
20181227,0,271500,271500,265500,268000,105748
20181226,0,281500,283000,274000,278500,74107
20181224,0,278000,283000,276000,282500,72139
20181221,0,276500,279000,275000,277500,111781
20181220,0,281500,281500,277000,278500,94041
20181219,0,272000,282000,269500,281500,71623
20181218,0,271000,275000,270000,272000,80709
20181217,0,278000,279500,270500,271000,79846
20181214,0,274000,279000,273000,277000,69718
20181213,0,272500,279000,272500,273500,175646
20181212,0,276000,276500,271000,271500,87269
20181211,0,270500,275500,269000,274500,63887
20181210,0,272500,274500,269000,272000,65944
20181207,0,278000,278000,271000,271500,61021
20181206,0,276000,276500,271500,276000,63969
20181205,0,271000,274500,270500,274500,49566
20181204,0,271000,273500,270000,272000,54748
20181203,0,274500,276000,270000,270500,81779
20181130,0,275500,278500,271500,272500,118598
20181129,0,283000,283000,273500,277500,64171
20181128,0,277000,280500,272500,280500,75456
20181127,0,279500,281000,274500,276500,49918
20181126,0,282000,285000,277500,279000,50363
20181123,0,283500,284500,276000,280500,41939
20181122,0,282000,284500,280000,283500,36405
20181121,0,286000,288000,280000,281500,75082
20181120,0,280500,288000,280500,287500,68103
20181119,0,283000,287500,277500,279500,102074
20181116,0,282000,286000,279500,286000,79000
20181115,0,283500,285000,280500,282000,43276
20181114,0,286000,288500,283500,285000,42065
20181113,0,288500,288500,282000,286000,53772
20181112,0,282000,289500,278500,287500,90547
20181109,0,276000,281500,276000,280000,40447
20181108,0,281500,283000,276500,276500,83800
20181107,0,276000,281000,275500,279000,76532
20181106,0,279000,281000,275000,278000,73088
20181105,0,273000,276000,271500,276000,49068
20181102,0,271500,278000,271500,277000,52671
20181101,0,275500,277500,270500,272500,88477
20181031,0,271000,280000,268500,278500,127620
20181030,0,284000,285000,271500,274500,83995
20181029,0,285000,286500,280000,282500,150720
20181026,0,278500,286500,278000,281500,80139
20181025,0,282000,283500,276500,281500,94110
20181024,0,281000,286000,277500,281500,92950
20181023,0,282000,285500,277000,278000,64361
20181022,0,276000,287500,274500,286000,57555
20181019,0,278000,281000,275000,278500,47277
20181018,0,276500,281500,273500,278000,68289
20181017,0,277500,283000,275000,280000,63146
20181016,0,275500,277000,270000,273000,42230
20181015,0,269500,277000,269500,274500,55158
20181012,0,278500,278500,268500,272000,94863
20181011,0,285000,288000,274000,277500,125307
20181010,0,283500,286500,283000,285500,58050
20181008,0,283500,285500,283000,284000,47143
20181005,0,284000,285000,283000,283000,80844
20181004,0,284500,287500,283000,284500,75951
20181002,0,280500,285000,280000,285000,93198
20181001,0,281500,285000,279500,284500,66550
20180928,0,274000,285000,273500,284000,229368
20180927,0,271000,274000,268000,272500,245571
20180921,0,261000,265000,261000,265000,139265
20180920,0,259000,259500,256500,258000,47793
20180919,0,257000,260000,256500,259000,61351
20180918,0,256500,258000,256000,257500,57877
20180917,0,258000,260000,257500,258000,46198
20180914,0,257500,260000,257500,258500,86161
20180913,0,259500,260500,258000,258000,139963
20180912,0,261500,262000,260000,261500,58925
20180911,0,261500,263000,259500,260000,58912
20180910,0,264000,266000,262500,263000,47452
20180907,0,263000,267000,262000,267000,71890
20180906,0,261500,265000,259000,260000,54504
20180905,0,262000,263000,260000,260500,51319
20180904,0,262500,263000,261500,262500,40363
20180903,0,263500,265000,262500,264000,44117
20180831,0,262500,265000,261000,265000,63625
20180830,0,265500,266000,261000,261000,68112
20180829,0,265000,268000,265000,266000,40667
20180828,0,265000,269000,264000,267500,57847
20180827,0,270500,271500,264500,266000,84948
20180824,0,270000,271500,268500,270000,42059
20180823,0,269000,271000,268500,271000,47300
20180822,0,268500,270500,268000,270500,32927
20180821,0,271000,274500,269000,270000,56786
20180820,0,273500,275500,271500,272500,32851
20180817,0,270500,273500,268000,272000,37578
20180816,0,270000,275000,267500,272000,54282
20180814,0,275000,275000,271500,272500,54406
20180813,0,277000,279500,272000,274500,71764
20180810,0,276000,281000,275500,278500,68536
20180809,0,278500,279500,276000,279000,55403
20180808,0,274500,279500,274500,277000,52259
20180807,0,274000,279000,273500,277000,67567
20180806,0,265500,280000,265500,276000,166159
20180803,0,265000,266500,263000,265500,79160
20180802,0,271000,272500,266000,267000,54016
20180801,0,273500,275500,271500,273000,47208
20180731,0,277500,277500,271500,273000,68152
20180730,0,269500,275000,269500,275000,44774
20180727,0,273000,273000,268500,270500,18384
20180726,0,272000,275500,268500,270500,43668
20180725,0,270000,273000,266000,271000,87307
20180724,0,273500,274500,270000,272000,45264
20180723,0,270000,275000,269500,273500,66928
20180720,0,264000,269000,264000,267500,46831
20180719,0,264000,265000,261500,263500,37300
20180718,0,264500,266500,262500,264500,36073
20180717,0,263500,265500,262000,262500,35384
20180716,0,264000,267500,263000,264000,37590
20180713,0,265500,272500,265500,266000,45458
20180712,0,269000,269000,264500,264500,76457
20180711,0,264500,267500,264000,266500,51483
20180710,0,272500,276000,267500,269000,57316
20180709,0,272500,277000,271000,275500,42091
20180706,0,266000,277500,266000,274500,92075
20180705,0,265000,271000,265000,267500,53510
20180704,0,262500,268500,262500,267500,40550
20180703,0,260500,267500,258500,265000,62015
20180702,0,262500,267000,259500,259500,51694
20180629,0,270000,270500,261500,264000,80329
20180628,0,265500,268000,264000,266500,50691
20180627,0,261500,269500,261000,266500,66347
20180626,0,264000,269000,263000,263000,62987
20180625,0,266000,266500,261000,263000,33884
20180622,0,258500,266500,258500,265000,47770
20180621,0,265000,266500,261000,262000,90903
20180620,0,269500,272500,264500,269000,79329
20180619,0,263000,274500,261500,273000,180689
20180618,0,262000,268500,258000,267500,108005
20180615,0,258000,262000,255500,260500,111158
20180614,0,260500,262500,257500,257500,96328
20180612,0,260500,263000,258000,261500,52568
20180611,0,260500,263500,256000,259000,103171
20180608,0,262000,264000,260000,261500,44872
20180607,0,262000,264000,260500,264000,95950
20180605,0,258500,263000,257500,262000,104892
20180604,0,256000,263000,254000,261000,94632
20180601,0,250500,254000,249500,254000,53952
20180531,0,251500,254000,250500,250500,159577
20180530,0,254500,256000,250000,251500,89702
20180529,0,256500,257500,254000,255000,45972
20180528,0,256000,261000,256000,257000,46563
20180525,0,261500,261500,255000,255500,84524
20180524,0,262500,263000,259000,259500,55332
20180523,0,263500,265000,262000,262000,73586
20180521,0,266000,267500,264000,265000,36984
20180518,0,265000,266500,264000,266500,38781
20180517,0,265500,267500,265500,266000,52800
20180516,0,265000,268500,265000,267000,51650
20180515,0,268500,269500,265000,265000,65582
20180514,0,268000,270500,268000,268500,75759
20180511,0,268500,271000,267500,269500,51103
20180510,0,269000,272000,268500,269500,69540
20180509,0,270000,273000,268000,272000,82237
20180508,0,270000,271500,267000,271500,99036
20180504,0,268000,270500,266000,270000,168701
20180503,0,268000,271500,267500,271000,63539
20180502,0,268000,269000,266000,267000,45865
20180430,0,267500,270500,267500,267500,54000
20180427,0,269000,272000,267500,267500,53872
20180426,0,269500,272000,269000,269500,42192
20180425,0,270500,271500,267500,271500,47602
20180424,0,268000,271000,267500,269000,70180
20180423,0,267500,269000,267000,268500,47983
20180420,0,267000,269000,265500,269000,55410
20180419,0,264500,268000,264500,267000,46757
20180418,0,263500,267000,263500,265500,60426
20180417,0,263000,265000,263000,263000,34864
20180416,0,265500,266000,263500,264500,23515
20180413,0,263500,265000,263000,264500,39089
20180412,0,264500,266000,263500,263500,53646
20180411,0,265500,269000,264000,264500,55530
20180410,0,264000,269500,263000,269500,65942
20180409,0,264500,265500,263000,265500,38781
20180406,0,266500,266500,262000,265000,86331
20180405,0,268000,269000,266000,267000,35708
20180404,0,265500,271000,265500,267500,56806
20180403,0,269500,270000,265500,266000,62711
20180402,0,268500,272500,267500,269500,37545
