date,time,open,high,low,close,vol
20190315,0,50500,51200,50000,50400,228905
20190314,0,50500,51500,50000,50800,242720
20190313,0,50100,50300,49400,50100,123245
20190312,0,50000,50300,49450,49600,87033
20190311,0,49850,49900,49400,49700,84994
20190308,0,49850,50400,49500,50200,121750
20190307,0,51100,51400,49750,50100,138389
20190306,0,51700,51700,50500,51000,138484
20190305,0,50700,51100,49950,51100,130369
20190304,0,50700,51700,49650,50300,312487
20190228,0,53000,53000,50100,50100,366351
20190227,0,52900,53300,52200,52600,132033
20190226,0,53300,53500,52000,52600,228720
20190225,0,53700,53900,52700,52900,114621
20190222,0,54600,54900,52900,53300,225505
20190221,0,54400,54800,53900,54200,102225
20190220,0,54000,54800,53800,54200,134831
20190219,0,54100,54500,53500,53900,114760
20190218,0,54000,54400,53500,53800,127195
20190215,0,54300,54700,53900,54300,86270
20190214,0,53900,54700,53400,54700,118187
20190213,0,53800,54400,53400,54200,132422
20190212,0,54200,54200,52900,53300,122381
20190211,0,54400,54400,53500,53900,92302
20190208,0,53700,54300,53100,54000,104227
20190207,0,54500,54500,53300,53800,96011
20190201,0,54000,54500,53200,53900,138030
20190131,0,54700,54700,53600,54100,158728
20190130,0,53900,54300,53500,54300,161580
20190129,0,53000,53300,52100,53200,133841
20190128,0,52300,53300,52200,53000,126826
20190125,0,52300,53000,52100,52600,115974
20190124,0,52700,53300,51800,52800,194376
20190123,0,52900,53500,52500,53500,129137
20190122,0,53700,54100,52600,53600,118397
20190121,0,54800,54800,53100,53600,116153
20190118,0,54000,54900,52700,53900,264443
20190117,0,53600,54000,52000,53700,247743
20190116,0,52600,53700,52300,53600,259256
20190115,0,52200,53000,51300,52200,151791
20190114,0,51900,52300,50700,52200,172629
20190111,0,50000,52500,50000,52400,256739
20190110,0,49550,50500,49250,50000,202438
20190109,0,48600,49700,48600,49250,127776
20190108,0,49050,49350,48300,48450,138438
20190107,0,48850,49450,48100,49450,210998
20190104,0,47300,48500,46950,48300,174955
20190103,0,46500,47450,46400,47350,159210
20190102,0,48250,48250,46150,46350,243327
20181228,0,47600,48350,47400,48200,188794
20181227,0,47300,48250,46000,48100,212814
20181226,0,48050,48500,46450,46900,283239
20181224,0,48300,49150,48100,48750,128984
20181221,0,48750,48850,48050,48600,227067
20181220,0,48700,49150,48150,49100,222361
20181219,0,51000,51000,48450,48550,529428
20181218,0,52200,52700,50600,51200,209686
20181217,0,52500,52900,51700,52000,84968
20181214,0,52600,53300,51200,52000,168275
20181213,0,52800,53900,52200,52400,240348
20181212,0,52700,53100,51500,52900,242309
20181211,0,53000,53100,51400,52000,141911
20181210,0,50500,53000,50400,53000,239151
20181207,0,50000,51100,49950,50800,112149
20181206,0,51300,51700,49850,50200,196283
20181205,0,51600,52100,50800,51100,114661
20181204,0,52800,53500,51400,52100,188334
