날짜 시간 시가 고가 저가 종가 거래량
20190201 901 5910 5960 5910 5950 12764
20190201 902 5950 5950 5940 5950 3184
20190201 903 5950 5960 5950 5960 4684
20190201 904 5960 5970 5950 5950 8165
20190201 905 5950 5950 5940 5940 8430
20190201 906 5940 5960 5940 5950 4986
20190201 907 5950 5970 5940 5970 10197
20190201 908 5970 5980 5970 5970 9209
20190201 909 5960 5980 5960 5970 8602
20190201 910 5970 5970 5960 5970 3362
20190201 911 5970 5980 5960 5980 6691
20190201 912 5980 5990 5960 5990 19751
20190201 913 5980 5980 5970 5970 11884
20190201 914 5970 5990 5960 5990 3980
20190201 915 5980 6000 5980 5990 11715
20190201 916 5990 6000 5990 6000 23262
20190201 917 6010 6020 6010 6020 31000
20190201 918 6020 6030 6010 6030 20315
20190201 919 6020 6030 6020 6030 5247
20190201 920 6030 6040 6020 6030 16092
20190201 921 6030 6040 6030 6040 8061
20190201 922 6040 6040 6030 6040 4198
20190201 923 6040 6050 6030 6040 35337
20190201 924 6040 6060 6040 6060 27867
20190201 925 6070 6080 6060 6080 21251
20190201 926 6080 6120 6080 6120 76646
20190201 927 6120 6130 6110 6120 31806
20190201 928 6120 6130 6110 6120 23682
20190201 929 6120 6120 6110 6120 11615
20190201 930 6120 6130 6110 6120 21562
20190201 931 6120 6130 6120 6130 14344
20190201 932 6120 6150 6120 6150 46538
20190201 933 6150 6150 6130 6150 29893
20190201 934 6150 6160 6150 6160 25551
20190201 935 6150 6160 6150 6160 40954
20190201 936 6160 6170 6150 6160 16779
20190201 937 6160 6160 6130 6140 33380
20190201 938 6140 6150 6130 6140 8038
20190201 939 6140 6150 6140 6150 29292
20190201 940 6150 6150 6140 6140 14244
20190201 941 6140 6150 6130 6140 8308
20190201 942 6140 6150 6120 6130 22758
20190201 943 6120 6130 6120 6130 6701
20190201 944 6130 6140 6120 6140 6119
20190201 945 6130 6140 6120 6140 8821
20190201 946 6130 6140 6120 6120 9809
20190201 947 6120 6130 6120 6130 11928
20190201 948 6130 6140 6120 6120 10491
20190201 949 6110 6130 6100 6110 22904
20190201 950 6100 6110 6100 6110 6727
20190201 951 6110 6120 6110 6120 12769
