date,time,open,high,low,close,vol
20190315,0,33800,34650,33650,34250,291561
20190314,0,33950,34100,33500,34000,284907
20190313,0,33600,33850,33300,33650,157502
20190312,0,33600,34000,33550,33650,149262
20190311,0,33100,33700,33100,33450,159951
20190308,0,33950,33950,33100,33200,203380
20190307,0,34000,34150,33600,34000,222346
20190306,0,33850,34200,33600,34050,194166
20190305,0,34400,34600,33600,33800,338815
20190304,0,34800,35450,34450,34700,361907
20190228,0,35750,35750,34650,34650,478985
20190227,0,35850,36000,35250,35700,335552
20190226,0,34900,36000,34650,35850,659610
20190225,0,34750,34850,34200,34850,240725
20190222,0,33900,34650,33750,34600,278240
20190221,0,33900,34250,33650,34200,252742
20190220,0,33600,34100,33350,34100,346966
20190219,0,34000,34050,33350,33500,169599
20190218,0,33700,34250,33700,34000,276898
20190215,0,33850,33850,33000,33300,265252
20190214,0,33250,33950,33250,33950,267743
20190213,0,34050,34100,33200,33450,334992
20190212,0,33500,33800,33200,33650,173409
20190211,0,33600,33800,33200,33250,155135
20190208,0,34050,34250,33200,33500,296807
20190207,0,34150,34550,34000,34400,258340
20190201,0,33800,34350,33750,34000,317063
20190131,0,34000,34200,33450,33450,289096
20190130,0,33300,33500,32700,33500,262345
20190129,0,33200,33400,32550,32900,401699
20190128,0,33900,34050,33400,33450,334042
20190125,0,34100,34300,33650,34100,357215
20190124,0,33500,34600,33450,34500,641456
20190123,0,33100,33300,32750,33000,161777
20190122,0,33200,33450,32600,33150,211578
20190121,0,33650,33700,33050,33200,232734
20190118,0,33100,33600,33100,33550,251964
20190117,0,33150,33500,32800,32950,276389
20190116,0,32100,33650,32050,33000,484528
20190115,0,30800,32300,30800,32050,430717
20190114,0,31000,31150,30700,31050,188054
20190111,0,31250,31500,30950,31200,194570
20190110,0,31050,31650,30850,31500,237820
20190109,0,30950,31500,30950,31300,226024
20190108,0,31450,31450,30700,30950,152837
20190107,0,31000,31750,31000,31100,182847
20190104,0,30450,30750,29800,30750,251897
20190103,0,31550,31600,30050,30450,304555
20190102,0,31250,31700,30950,31250,192361
20181228,0,31450,31700,31300,31500,167737
20181227,0,32100,32100,31000,31450,397627
20181226,0,32550,33000,31750,32200,445097
20181224,0,32600,33050,32500,33000,192851
20181221,0,32750,33000,32350,33000,265285
20181220,0,33000,33250,32250,32800,272313
20181219,0,33200,33250,32650,33100,177098
20181218,0,32400,33500,32350,32900,610451
20181217,0,32100,33250,32100,32400,421981
20181214,0,32400,32700,32350,32650,206254
20181213,0,32400,32700,32050,32700,441701
20181212,0,31800,32500,31700,32400,370123
20181211,0,31700,31900,30850,31500,231252
20181210,0,31000,31950,30900,31700,304047
20181207,0,31400,31800,31350,31550,234973
20181206,0,31000,31600,31000,31400,308729
20181205,0,30750,31450,30700,31350,190577
20181204,0,31800,31900,31200,31550,311803
20181203,0,31300,32000,31250,31750,384696
20181130,0,30550,31250,30400,31150,494862
20181129,0,30300,31200,30150,30750,842060
20181128,0,29200,29800,28950,29600,342382
20181127,0,28700,29250,28600,29150,255926
20181126,0,28300,28750,28250,28700,160803
20181123,0,28700,28750,28000,28100,261231
20181122,0,29000,29050,28650,28700,123743
