date,time,open,high,low,close,vol
20190315,0,247500,254000,247500,253500,217149
20190314,0,246000,249000,244500,246500,239756
20190313,0,248000,248500,244000,245500,226633
20190312,0,250500,251000,248000,248000,130843
20190311,0,252000,253000,248000,249000,159827
20190308,0,253500,256000,251500,252000,96589
20190307,0,255000,258000,253000,254000,160518
20190306,0,261500,261500,258000,258000,149494
20190305,0,260500,263000,259000,261000,166007
20190304,0,260000,263500,258500,261000,184973
20190228,0,262000,264000,260500,260500,281128
20190227,0,259500,263500,258500,263000,177733
20190226,0,260000,261000,258500,259500,104634
20190225,0,263500,264500,259000,260000,191293
20190222,0,259500,261000,258000,261000,125679
20190221,0,259500,261500,258000,259000,131648
20190220,0,259000,261500,258000,260000,136969
20190219,0,260500,262000,259000,260000,135575
20190218,0,256000,260000,255500,259500,195513
20190215,0,258000,259500,253000,255000,355512
20190214,0,259000,260000,256500,260000,249584
20190213,0,260500,260500,258000,259500,146018
20190212,0,261500,264500,259500,259500,221733
20190211,0,262000,262500,260000,261000,169710
20190208,0,258500,262500,258000,261000,237479
20190207,0,260500,261000,258000,259500,186254
20190201,0,258500,262000,258000,260000,261731
20190131,0,259000,259500,256000,258000,234773
20190130,0,269000,269000,257500,258500,451714
20190129,0,272000,275000,267500,267500,155034
20190128,0,267500,274500,266500,272500,151843
20190125,0,268500,271500,268500,269000,135959
20190124,0,268000,271500,266500,271000,139070
20190123,0,264000,270500,263500,269000,169747
20190122,0,263500,265000,261000,264000,109329
20190121,0,269500,270000,261000,263500,185444
20190118,0,270000,271000,267000,269500,71712
20190117,0,265500,270000,264500,268500,112878
20190116,0,267000,268500,265500,267500,93191
20190115,0,267500,270000,265500,268500,104085
20190114,0,264500,268000,264000,267000,132809
20190111,0,269000,269000,263500,263500,222926
20190110,0,270000,271500,267000,271000,182475
20190109,0,275500,277000,268000,269500,253453
20190108,0,279000,279000,272000,276000,101033
20190107,0,281000,281000,276500,276500,120116
20190104,0,278000,281500,274500,279500,224142
20190103,0,273000,281000,269500,275500,290477
20190102,0,267500,273500,267500,272500,129645
20181228,0,265500,273000,262500,269500,163072
20181227,0,262000,268500,258000,266000,144013
20181226,0,273500,275000,266500,269000,176880
20181224,0,276000,279000,272500,276000,140371
20181221,0,273000,277000,270000,276000,138290
20181220,0,275000,275500,265500,273000,195325
20181219,0,271000,278500,270500,273000,230546
20181218,0,277000,279500,267000,270000,282188
20181217,0,277500,281000,276000,277000,156269
20181214,0,280000,283000,278500,280000,120473
20181213,0,281500,282500,278000,280000,292632
20181212,0,288000,288000,281000,283000,185578
20181211,0,284000,288500,282000,287500,156179
20181210,0,282000,289500,279000,283500,172211
20181207,0,286000,286500,283000,283000,125079
20181206,0,284500,290000,282500,287500,209671
20181205,0,281500,285000,278000,282000,174313
20181204,0,281500,282500,277500,278000,238856
20181203,0,289500,289500,282000,282000,176491
20181130,0,285000,291000,282500,289500,261994
20181129,0,285000,289000,283500,284000,219989
20181128,0,280000,290000,279000,284000,230986
20181127,0,277000,281500,276500,278500,127832
20181126,0,283000,283000,277000,279500,146279
20181123,0,286500,288000,283000,284000,79464
20181122,0,279500,287500,277000,286500,150170
20181121,0,277000,283500,277000,280000,220684
20181120,0,276000,284500,275500,282500,209845
20181119,0,279000,280000,273500,276000,118570
20181116,0,267000,282500,267000,279000,175679
20181115,0,268000,269000,264000,267000,116483
20181114,0,265000,271500,265000,270000,104739
20181113,0,267500,271000,262000,266500,160541
20181112,0,265500,268000,259500,267000,110567
20181109,0,266500,267500,262500,266000,112373
20181108,0,270000,273000,265000,267500,200064
20181107,0,264500,271500,263500,268500,201638
20181106,0,265500,266500,259000,262500,129066
20181105,0,258500,264000,258500,263500,219750
20181102,0,261500,262000,255000,257500,301613
20181101,0,266500,269500,260500,261500,220333
20181031,0,266000,268500,260500,268000,280065
20181030,0,274500,275000,263500,269000,222389
20181029,0,278000,285000,275000,276000,159130
20181026,0,282500,282500,270500,275000,325214
20181025,0,283000,287000,280000,283500,366619
20181024,0,288000,288000,277000,278500,270956
20181023,0,283000,284500,281000,283000,178288
20181022,0,281000,288000,281000,286000,118846
20181019,0,278500,286000,277500,282500,240265
20181018,0,274000,282000,272000,279500,170210
20181017,0,264500,274500,264500,274000,135312
20181016,0,271000,273500,265000,268000,124656
20181015,0,265500,270000,263000,268500,152987
20181012,0,271000,275500,267000,270000,172175
20181011,0,281500,284000,270000,270000,234179
20181010,0,285000,286500,281000,285000,195126
20181008,0,282000,282000,276000,278500,86030
20181005,0,282000,283000,276000,281000,130994
20181004,0,273500,282500,272500,279500,203466
20181002,0,275000,278000,269500,272000,129721
20181001,0,282000,282000,274000,275500,91541
20180928,0,275500,284000,275000,282000,239286
20180927,0,268000,277000,267500,275000,281368
20180921,0,273000,273000,269500,269500,148397
20180920,0,269500,273000,267000,271500,159873
20180919,0,275000,276500,267000,269500,200824
20180918,0,276000,279000,274000,277000,178311
20180917,0,274000,281000,274000,278500,106956
20180914,0,277000,280500,276000,277000,169510
20180913,0,275500,277500,272000,276000,217240
20180912,0,272000,275000,270500,274000,215245
20180911,0,266500,273500,264500,271500,264519
20180910,0,261500,267000,261500,265500,149200
20180907,0,264000,265000,261000,263500,124008
20180906,0,262500,265000,261500,261500,81581
20180905,0,261000,264500,259000,262500,114317
20180904,0,257000,264000,257000,262000,110710
20180903,0,261000,262500,255500,256500,104518
20180831,0,260000,262500,258500,262500,154240
20180830,0,263500,263500,260000,261000,115422
20180829,0,262500,264000,260500,263500,103999
20180828,0,259500,262500,258000,262000,114988
20180827,0,264500,265000,259500,261000,153181
20180824,0,258000,263500,255500,263500,152874
20180823,0,255000,259500,253000,258500,125231
20180822,0,254500,256500,252000,254000,152092
20180821,0,258500,259000,254500,257000,183222
20180820,0,263500,264000,258000,262000,124525
20180817,0,264000,264000,257000,261500,160099
20180816,0,261000,265500,259500,264500,330055
20180814,0,259000,259500,254500,259500,107218
20180813,0,253000,258500,253000,257000,135095
20180810,0,255000,259000,253000,256500,123977
20180809,0,255000,258500,253000,257000,188919
20180808,0,252000,253000,249000,252000,95808
20180807,0,257000,257500,249500,250500,200726
20180806,0,259500,260000,257500,259500,155907
20180803,0,253500,258500,252500,257000,183711
20180802,0,249500,254000,249000,253000,212965
20180801,0,254000,255000,247000,247000,185773
20180731,0,247000,252000,246500,250500,218443
