date,time,open,high,low,close,vol
20190315,0,201500,209500,200500,207000,376469
20190314,0,211000,211000,197500,200000,410472
20190313,0,211000,211000,202000,207000,137139
20190312,0,206500,209500,206500,208000,123978
20190311,0,203500,206500,201000,205500,119911
20190308,0,209000,209000,203000,204000,157539
20190307,0,215000,217000,208500,210000,204990
20190306,0,210500,214000,207500,213000,234174
20190305,0,209500,210500,207000,210000,271580
20190304,0,216500,217500,208500,212500,422495
20190228,0,221000,224500,219000,220500,407384
20190227,0,220000,222000,217000,221000,591208
20190226,0,213500,218500,211500,213000,510196
20190225,0,215000,217500,213000,214000,188208
20190222,0,212000,217000,211500,213000,237777
20190221,0,212500,216500,211000,214500,322897
20190220,0,209500,213500,209000,210000,313845
20190219,0,209500,210500,208500,209000,140054
20190218,0,213000,213500,208000,210000,272761
20190215,0,216500,217000,212000,214000,177426
20190214,0,215500,218000,210500,218000,343277
20190213,0,222000,223000,217500,218500,162454
20190212,0,220000,225000,219500,222000,211222
20190211,0,218000,223500,216500,219500,180612
20190208,0,213000,220000,213000,218000,143844
20190207,0,223500,224000,219500,221000,175558
20190201,0,225500,227000,222500,224000,158081
20190131,0,226000,226500,219500,225000,263647
20190130,0,222500,224500,218500,224500,241733
20190129,0,215000,222500,212500,221000,353140
20190128,0,220500,220500,215000,217500,460844
20190125,0,210500,214000,208500,208500,264026
20190124,0,211000,215500,208000,214500,292037
20190123,0,205500,215500,204000,215000,321733
20190122,0,205000,206500,203500,205500,143839
20190121,0,208500,211500,203500,205000,190077
20190118,0,207000,212500,206000,210000,356368
20190117,0,199500,211500,198000,207000,373169
20190116,0,200000,203000,198000,200000,131657
20190115,0,199000,203000,195500,202000,211778
20190114,0,195500,197500,193000,195000,130372
20190111,0,196000,198500,195000,196500,138285
20190110,0,199000,200000,195500,196000,239761
20190109,0,192500,204500,191500,202500,277391
20190108,0,200500,201000,192000,193000,112903
20190107,0,200000,200500,196000,198500,144186
20190104,0,191000,202000,191000,199500,352671
20190103,0,187000,194000,184000,192000,236692
20190102,0,190500,191500,183000,185000,215479
20181228,0,188500,192500,188500,190000,143178
20181227,0,189000,193000,186500,188500,146869
20181226,0,193500,194000,185500,190000,260543
20181224,0,195000,198500,194000,197000,134838
20181221,0,194000,196500,193000,195000,309481
20181220,0,200000,202500,196500,200000,354985
20181219,0,201500,207000,198500,205500,238458
20181218,0,201000,201500,198500,200000,176452
20181217,0,203000,203500,194500,201000,191113
20181214,0,201000,201000,196500,199000,230837
20181213,0,194000,203500,192000,201000,592157
20181212,0,180000,195000,179000,193500,485527
20181211,0,178000,180000,174500,177500,156828
20181210,0,177000,181000,175500,180000,181255
20181207,0,180000,182000,177500,181000,130643
20181206,0,177500,180500,174000,179000,153458
20181205,0,177500,179500,176000,177000,135384
20181204,0,183000,183500,177000,179500,187512
20181203,0,183000,185000,180000,181500,137431
20181130,0,175500,184500,174000,180500,435192
20181129,0,178000,179500,172500,173500,156706
20181128,0,175000,177500,173000,176000,183892
20181127,0,168000,175500,167500,174500,396585
20181126,0,166000,169000,165500,167000,302321
20181123,0,168500,170000,165000,167000,326300
20181122,0,185000,185000,167000,169000,705244
20181121,0,180500,186000,178000,185000,172473
20181120,0,191500,192500,181000,184500,235831
20181119,0,190500,192500,187500,191000,142024
20181116,0,192000,194500,190500,193500,101143
20181115,0,188000,193000,185500,191500,112223
20181114,0,187500,192000,187000,190000,157205
20181113,0,182000,188000,179000,186500,190077
20181112,0,192000,192500,185000,186000,146973
20181109,0,192000,198500,192000,193000,141838
20181108,0,197000,198000,193000,193000,199959
20181107,0,194500,199000,192000,193000,203610
20181106,0,189500,196500,189000,195500,215540
20181105,0,187000,191500,186500,188500,191947
20181102,0,186000,190000,186000,188500,424064
20181101,0,187000,191500,185000,187500,328587
20181031,0,187500,192000,183500,190000,287841
20181030,0,190000,195500,189500,191500,269327
20181029,0,188000,194000,187000,189000,285393
20181026,0,182000,192500,182000,188000,475642
20181025,0,187000,190000,172500,182500,500682
20181024,0,189500,192500,187500,191000,348405
20181023,0,193000,195000,185500,187500,436598
