날짜 시간 시가 고가 저가 종가 거래량
20190603 902 1273.8699951171875 1276.300048828125 1273.1400146484375 1276.300048828125 0
20190603 903 1276.5400390625 1278.239990234375 1275.3299560546875 1277.27001953125 0
20190603 904 1277.760009765625 1278.969970703125 1277.510009765625 1278.47998046875 0
20190603 905 1278.72998046875 1279.699951171875 1278.47998046875 1279.2099609375 0
20190603 906 1279.2099609375 1280.6700439453125 1279.2099609375 1279.2099609375 0
20190603 907 1279.2099609375 1280.9100341796875 1279.2099609375 1280.9100341796875 0
20190603 908 1281.1600341796875 1281.8900146484375 1280.9100341796875 1281.6400146484375 0
20190603 909 1281.6400146484375 1282.3699951171875 1281.4000244140625 1282.3699951171875 0
20190603 910 1282.1300048828125 1283.5899658203125 1281.8900146484375 1283.5899658203125 0
20190603 911 1283.8299560546875 1284.56005859375 1283.5899658203125 1283.5899658203125 0
20190603 912 1283.8299560546875 1284.3199462890625 1283.0999755859375 1283.5899658203125 0
20190603 913 1283.8299560546875 1284.56005859375 1283.8299560546875 1284.0699462890625 0
20190603 914 1284.0699462890625 1284.0699462890625 1282.1300048828125 1282.6199951171875 0
20190603 915 1282.6199951171875 1283.8299560546875 1282.1300048828125 1283.3399658203125 0
20190603 916 1283.3399658203125 1283.3399658203125 1281.6400146484375 1281.8900146484375 0
20190603 917 1281.6400146484375 1281.8900146484375 1281.4000244140625 1281.6400146484375 0
20190603 918 1281.8900146484375 1282.6199951171875 1281.8900146484375 1282.6199951171875 0
20190603 919 1282.6199951171875 1284.800048828125 1282.6199951171875 1284.3199462890625 0
20190603 920 1284.3199462890625 1284.3199462890625 1283.0999755859375 1283.8299560546875 0
20190603 921 1283.8299560546875 1284.56005859375 1283.8299560546875 1284.3199462890625 0
20190603 922 1284.0699462890625 1284.800048828125 1284.0699462890625 1284.800048828125 0
20190603 923 1284.800048828125 1285.530029296875 1284.3199462890625 1284.56005859375 0
20190603 924 1284.56005859375 1285.2900390625 1284.56005859375 1285.050048828125 0
20190603 925 1285.2900390625 1285.2900390625 1284.3199462890625 1284.3199462890625 0
20190603 926 1284.3199462890625 1284.800048828125 1284.3199462890625 1284.3199462890625 0
20190603 927 1284.3199462890625 1285.2900390625 1284.0699462890625 1285.2900390625 0
20190603 928 1285.2900390625 1285.530029296875 1285.050048828125 1285.050048828125 0
20190603 929 1285.050048828125 1285.77001953125 1285.050048828125 1285.77001953125 0
20190603 930 1285.530029296875 1287.22998046875 1285.530029296875 1286.75 0
20190603 931 1286.5 1286.989990234375 1286.02001953125 1286.260009765625 0
20190603 932 1286.5 1286.5 1286.260009765625 1286.5 0
20190603 933 1286.5 1287.9599609375 1286.5 1286.75 0
20190603 934 1286.75 1287.719970703125 1286.75 1287.719970703125 0
20190603 935 1287.9599609375 1288.449951171875 1287.719970703125 1287.9599609375 0
20190603 936 1287.9599609375 1288.68994140625 1287.47998046875 1288.449951171875 0
20190603 937 1288.2099609375 1288.68994140625 1287.719970703125 1287.9599609375 0
20190603 938 1287.719970703125 1288.2099609375 1286.989990234375 1286.989990234375 0
20190603 939 1286.75 1287.47998046875 1286.75 1287.22998046875 0
20190603 940 1287.22998046875 1287.9599609375 1287.22998046875 1287.9599609375 0
20190603 941 1287.9599609375 1288.2099609375 1287.47998046875 1288.2099609375 0
20190603 942 1288.2099609375 1288.68994140625 1287.719970703125 1287.9599609375 0
20190603 943 1287.9599609375 1288.2099609375 1287.47998046875 1287.9599609375 0
20190603 944 1287.9599609375 1288.9300537109375 1287.9599609375 1288.449951171875 0
20190603 945 1287.9599609375 1288.68994140625 1287.719970703125 1287.719970703125 0
20190603 946 1287.719970703125 1289.1800537109375 1287.719970703125 1288.68994140625 0
20190603 947 1288.68994140625 1289.1800537109375 1288.68994140625 1288.9300537109375 0
20190603 948 1289.1800537109375 1290.6400146484375 1289.1800537109375 1290.3900146484375 0
20190603 949 1290.3900146484375 1290.6400146484375 1289.4200439453125 1289.6600341796875 0
20190603 950 1289.9100341796875 1289.9100341796875 1289.4200439453125 1289.4200439453125 0
20190603 951 1289.4200439453125 1289.4200439453125 1288.68994140625 1289.4200439453125 0
20190603 952 1289.1800537109375 1290.1500244140625 1288.9300537109375 1290.1500244140625 0
20190603 953 1290.1500244140625 1290.1500244140625 1289.4200439453125 1289.4200439453125 0
20190603 954 1289.4200439453125 1289.6600341796875 1288.9300537109375 1289.1800537109375 0
20190603 955 1289.1800537109375 1290.1500244140625 1289.1800537109375 1289.9100341796875 0
20190603 956 1289.9100341796875 1290.8800048828125 1289.9100341796875 1290.6400146484375 0
20190603 957 1290.6400146484375 1290.8800048828125 1290.6400146484375 1290.8800048828125 0
20190603 958 1290.8800048828125 1290.8800048828125 1289.6600341796875 1290.3900146484375 0
20190603 959 1290.3900146484375 1290.8800048828125 1290.1500244140625 1290.6400146484375 0
20190603 1000 1290.6400146484375 1290.8800048828125 1290.6400146484375 1290.8800048828125 0
20190603 1001 1290.6400146484375 1291.3599853515625 1290.6400146484375 1291.1199951171875 0
20190603 1002 1291.1199951171875 1291.3599853515625 1289.9100341796875 1290.3900146484375 0
20190603 1003 1290.3900146484375 1290.6400146484375 1289.6600341796875 1289.6600341796875 0
20190603 1004 1289.4200439453125 1290.3900146484375 1289.4200439453125 1290.3900146484375 0
20190603 1005 1290.1500244140625 1291.3599853515625 1289.9100341796875 1291.3599853515625 0
20190603 1006 1291.1199951171875 1291.3599853515625 1290.3900146484375 1290.8800048828125 0
20190603 1007 1290.6400146484375 1291.3599853515625 1290.6400146484375 1291.1199951171875 0
20190603 1008 1290.8800048828125 1291.3599853515625 1290.8800048828125 1291.1199951171875 0
20190603 1009 1291.1199951171875 1291.1199951171875 1290.1500244140625 1290.1500244140625 0
20190603 1010 1290.1500244140625 1290.6400146484375 1289.9100341796875 1289.9100341796875 0
20190603 1011 1289.9100341796875 1290.1500244140625 1289.9100341796875 1290.1500244140625 0
20190603 1012 1290.1500244140625 1290.6400146484375 1290.1500244140625 1290.1500244140625 0
20190603 1013 1290.1500244140625 1290.3900146484375 1289.9100341796875 1290.3900146484375 0
20190603 1014 1290.3900146484375 1290.3900146484375 1289.6600341796875 1289.9100341796875 0
20190603 1015 1289.6600341796875 1289.9100341796875 1289.1800537109375 1289.4200439453125 0
20190603 1016 1289.4200439453125 1289.6600341796875 1288.68994140625 1289.1800537109375 0
20190603 1017 1289.1800537109375 1290.1500244140625 1289.1800537109375 1289.9100341796875 0
20190603 1018 1290.1500244140625 1291.1199951171875 1290.1500244140625 1290.6400146484375 0
20190603 1019 1290.6400146484375 1290.6400146484375 1289.9100341796875 1290.1500244140625 0
20190603 1020 1290.1500244140625 1290.1500244140625 1288.9300537109375 1288.9300537109375 0
20190603 1021 1289.1800537109375 1289.6600341796875 1289.1800537109375 1289.6600341796875 0
20190603 1022 1289.9100341796875 1289.9100341796875 1289.1800537109375 1289.4200439453125 0
20190603 1023 1289.4200439453125 1289.4200439453125 1288.449951171875 1288.449951171875 0
20190603 1024 1288.449951171875 1288.68994140625 1288.449951171875 1288.449951171875 0
20190603 1025 1288.449951171875 1289.4200439453125 1288.449951171875 1288.9300537109375 0
