날짜 시가 고가 저가 종가 거래량 거래대금 상장주식수 시가총액 외국인현보유수량 기관순매수
20181016 9965 9995 9935 9995 413181 4115000000 800000 7996000000 4016 -4036
20181017 9850 9895 9805 9865 278037 2733000000 800000 7892000000 3015 1001
20181018 9925 9930 9880 9930 270020 2671000000 800000 7944000000 33001 -29986
20181019 10040 10100 9955 9955 458558 4619000000 800000 7964000000 49049 -16049
20181022 10015 10015 9885 9885 411756 4114000000 800000 7908000000 69038 -20000
20181023 9910 10075 9910 10075 405560 4054000000 800000 8060000000 125000 -55940
20181024 10060 10195 10060 10195 515948 5195000000 800000 8156000000 99917 23083
20181025 10395 10445 10365 10435 399214 4151000000 800000 8348000000 89312 7609
20181026 10400 10610 10390 10540 413240 4304000000 800000 8432000000 76104 10709
20181029 10490 10590 10425 10590 471382 4935000000 800000 8472000000 107652 -29397
20181030 10595 10640 10500 10565 419445 4420000000 800000 8452000000 102890 5000
20181031 10545 10585 10520 10520 422512 4462000000 800000 8416000000 102878 0
20181101 10515 10515 10415 10480 809013 8469000000 800000 8384000000 97866 5000
20181102 10375 10395 10175 10175 857639 8834000000 800000 8140000000 97838 -1
20181105 10185 10320 10185 10295 853805 8766000000 800000 8236000000 97537 0
20181106 10215 10265 10185 10250 415006 4244000000 800000 8200000000 97537 0
20181107 10155 10220 10095 10220 766923 7797000000 800000 8176000000 97534 0
20181108 10105 10120 10000 10120 911763 9171000000 800000 8096000000 97535 -8
20181109 10140 10205 10125 10175 405370 4114000000 800000 8140000000 97196 2
20181112 10265 10280 10180 10245 2092840 21385000000 800000 8196000000 97163 -1
20181113 10355 10455 10265 10265 1657706 17114000000 800000 8212000000 96841 0
20181114 10255 10325 10255 10315 2663846 27448000000 800000 8252000000 96885 0
20181115 10255 10330 10185 10305 2572567 26444000000 800000 8244000000 86863 10000
20181116 10160 10275 10110 10275 1695567 17237000000 800000 8220000000 86194 0
20181119 10125 10195 10060 10175 817184 8287000000 800000 8140000000 85345 -2703
20181120 10225 10255 10190 10195 1522948 15595000000 800000 8156000000 89423 -1
20181121 10315 10415 10270 10275 2320582 23915000000 800000 8220000000 89253 0
20181122 10275 10310 10250 10290 2279512 23459000000 800000 8232000000 90343 0
20181123 10295 10395 10285 10340 2131096 22062000000 800000 8272000000 90316 -47
20181126 10320 10325 10205 10205 541951 5572000000 800000 8164000000 85286 0
20181127 10200 10210 10105 10135 1029071 10454000000 800000 8108000000 90233 0
20181128 10110 10145 10085 10085 480833 4871000000 800000 8068000000 86834 0
20181129 9985 10095 9945 10095 1222025 12259000000 800000 8076000000 75249 9990
20181130 10055 10170 10040 10170 439481 4416000000 800000 8136000000 78667 1000
20181203 10010 10020 9940 10005 290309 2891000000 800000 8004000000 78411 149
20181204 10025 10110 10015 10110 1505004 15084000000 800000 8088000000 78410 1
20181205 10120 10195 10105 10170 443196 4497000000 800000 8136000000 70593 8001
20181206 10120 10305 10120 10290 234221 2395000000 800000 8232000000 71069 10
20181207 10255 10265 10220 10220 18404 189000000 800000 8176000000 71079 0
20181210 10320 10415 10320 10380 21030 219000000 800000 8304000000 60087 16000
20181211 10175 10415 10175 10385 16002 167000000 800000 8308000000 76087 -15999
20181212 10430 10430 10285 10285 61 1000000 800000 8228000000 76087 -61
20181213 10285 10285 10220 10240 58 1000000 800000 8192000000 76087 -58
20181214 10225 10400 10225 10395 8077 83000000 800000 8316000000 68162 8001
20181217 10335 10395 10335 10395 5035 52000000 800000 8316000000 63141 5015
20181218 10395 10410 10350 10390 16140 168000000 800000 8312000000 47121 16000
20181219 10365 10375 10285 10285 1077 11000000 800000 8228000000 46044 990
20181220 10395 10450 10355 10415 13154 137000000 800000 8332000000 33050 13092
20181221 10385 10440 10385 10420 8041 84000000 800000 8336000000 25041 8000
20181224 10385 10450 10385 10450 56 1000000 800000 8360000000 25048 -39
20181226 10395 10800 10395 10570 577 6000000 800000 8456000000 25092 -48
20181227 10405 10435 10405 10435 218653 2280000000 800000 8348000000 25092 -3004
20181228 10435 10435 10325 10385 398600 4138000000 800000 8308000000 25022 1
20190102 10345 10545 10345 10540 223947 2361000000 800000 8432000000 25027 3
20190103 10460 10660 10460 10660 499426 5267000000 800000 8528000000 25041 -2996
20190104 10430 10700 10430 10550 484773 5135000000 800000 8440000000 24774 -535
20190107 10345 10415 10345 10395 360976 3747000000 800000 8316000000 19673 4992
20190108 10365 10445 10365 10445 500293 5216000000 800000 8356000000 19559 101
20190109 10435 10435 10215 10215 420501 4319000000 800000 8172000000 19381 -16
20190110 10245 10275 10200 10260 739019 7576000000 800000 8208000000 19231 -1
20190111 10235 10240 10165 10225 397202 4056000000 800000 8180000000 11192 8201
20190114 10260 10310 10255 10265 334674 3439000000 800000 8212000000 10392 997
20190115 10155 10160 10055 10055 271618 2753000000 800000 8044000000 2326 8034
20190116 10140 10140 10040 10040 260690 2634000000 800000 8032000000 2324 0
20190117 10040 10075 10000 10075 684629 6877000000 800000 8060000000 2324 5
20190118 9960 10010 9940 9975 351833 3516000000 800000 7980000000 2415 0
20190121 9950 9975 9895 9950 283446 2822000000 800000 7960000000 0 5153
20190122 10035 10050 10020 10020 236360 2372000000 800000 8016000000 0 -56
20190123 9985 9995 9975 9995 235347 2350000000 800000 7996000000 0 0
20190124 9955 9975 9870 9885 601903 5978000000 800000 7908000000 0 -148
20190125 9870 9870 9705 9705 366144 3589000000 800000 7764000000 0 -2910
20190128 9690 9710 9645 9690 285726 2760000000 800000 7752000000 448 -10
20190129 9740 9755 9650 9670 255516 2483000000 800000 7736000000 1 -691
20190130 9620 9640 9550 9550 190587 1832000000 800000 7640000000 1 46
20190131 9530 9545 9490 9490 184134 1752000000 800000 7592000000 1 -128
20190201 9525 9530 9495 9530 1517 14000000 800000 7624000000 1 -14
20190207 9550 9580 9515 9515 5431 52000000 800000 7612000000 1 -52
20190208 9625 9680 9625 9675 1959 19000000 800000 7740000000 1 -215
20190211 9655 9705 9655 9705 6976 68000000 800000 7764000000 1 89
20190212 9620 9620 9565 9580 15 0 800000 7664000000 1 8
20190213 9545 9575 9545 9575 5630 54000000 800000 7660000000 1 -11
20190214 9565 9565 9465 9465 1003 9000000 800000 7572000000 1 997
20190215 9465 9630 9465 9555 10861 104000000 800000 7644000000 1 13
20190218 9530 9530 9530 9530 0 0 800000 7624000000 1 0
20190219 9575 9575 9470 9570 11594 111000000 800000 7656000000 1 -18
20190220 9445 9525 9405 9415 23 0 800000 7532000000 1 -6
