종목코드,종목명,체결잔고수량,체결장부단가,평가금액,평가손익
A088980,맥쿼리인프라,24,11801.7083,275000,-2.8100000000000023
A252670,KODEX 200선물인버스2X,1000,6385.957,6234000,-2.3799999999999955
