종목코드,종목명,체결잔고수량,체결장부단가,평가금액,평가손익
A252670,KODEX 200선물인버스2X,2000,6223.433,12008000,-3.519999999999996
A330590,롯데리츠,1000,5850.877,5834000,-0.28000000000000114
