종목코드,종목명,체결잔고수량,체결장부단가,평가금액,평가손익
A261110,TIGER 미국달러선물레버리지,500,10765.54,5399000,0.3199999999999932
A292570,TIGER 일본엔선물레버리지,500,11047.554,5554000,0.5600000000000023
Q500027,신한 인버스 2X WTI원유 선물 ET,1000,4685.235,4654000,-0.6500000000000057
