종목코드,종목명,체결잔고수량,체결장부단가,평가금액,평가손익
A122630,KODEX 레버리지,500,15489.321,7593000,-1.9500000000000028
A252670,KODEX 200선물인버스2X,5000,6016.9022,28870000,-4.030000000000001
