종목코드,종목명,체결잔고수량,체결장부단가,평가금액,평가손익
A122630,KODEX 레버리지,100,15397.3,1530000,-0.6099999999999994
A252670,KODEX 200선물인버스2X,4000,6077.1613,22976000,-5.480000000000004
