날짜 시간 시가 고가 저가 종가 거래량
20170529 901 9980 9980 9980 9980 10
20170529 904 9970 9970 9970 9970 46251
20170529 915 9975 9975 9975 9975 1
20170529 916 9975 9975 9975 9975 3400
20170529 924 9970 9970 9970 9970 3020
20170529 953 9975 9975 9970 9970 2
20170529 1018 9965 9965 9965 9965 150
20170529 1019 9965 9965 9965 9965 50
20170529 1028 9970 9970 9965 9965 55
20170529 1032 9970 9970 9970 9970 45
20170529 1038 9975 9975 9970 9970 600
20170529 1049 9970 9970 9970 9970 100
20170529 1056 9975 9975 9975 9975 1501
20170529 1057 9975 9975 9970 9970 2
20170529 1100 9975 9975 9970 9970 102
20170529 1101 9975 9975 9970 9975 65
20170529 1102 9970 9975 9970 9970 37
20170529 1111 9975 9975 9975 9975 756
20170529 1112 9970 9970 9970 9970 200
20170529 1113 9975 9975 9970 9970 200
20170529 1127 9975 9975 9975 9975 1501
20170529 1136 9975 9975 9975 9975 1500
20170529 1206 9975 9975 9975 9975 1500
20170529 1219 9975 9975 9970 9970 12
20170529 1220 9975 9975 9970 9975 10078
20170529 1221 9970 9975 9970 9975 9818
20170529 1222 9975 9975 9975 9975 10000
20170529 1223 9975 9975 9975 9975 8811
20170529 1224 9970 9975 9970 9975 1139
20170529 1225 9970 9970 9970 9970 150
20170529 1229 9975 9975 9975 9975 96
20170529 1230 9975 9975 9975 9975 150
20170529 1231 9975 9975 9975 9975 12
20170529 1232 9975 9975 9975 9975 168
20170529 1233 9975 9975 9975 9975 42
20170529 1234 9975 9975 9970 9975 822
20170529 1235 9975 9975 9975 9975 8400
20170529 1236 9975 9975 9975 9975 362
20170529 1250 9975 9975 9975 9975 41033
20170529 1252 9975 9975 9975 9975 46068
20170529 1253 9975 9975 9975 9975 1
20170529 1254 9975 9975 9975 9975 14639
20170529 1256 9975 9975 9975 9975 35821
20170529 1305 9980 9980 9980 9980 2005
20170529 1328 9980 9980 9980 9980 247
20170529 1406 9990 9990 9990 9990 20000
20170529 1407 9990 9990 9990 9990 20001
20170529 1408 9990 9990 9990 9990 9999
20170529 1409 9990 9990 9990 9990 1
20170529 1412 9985 9985 9985 9985 8905
20170529 1413 9985 9985 9985 9985 8905
20170529 1420 9985 9985 9985 9985 8929
20170529 1421 9985 9985 9985 9985 39953
20170529 1422 9985 9985 9985 9985 13370
20170529 1423 9985 9985 9985 9985 33406
20170529 1424 9985 9985 9985 9985 31683
20170529 1425 9985 9985 9985 9985 31683
20170529 1426 9985 9985 9985 9985 17000
20170529 1428 9985 9985 9985 9985 17000
20170529 1429 9985 9985 9985 9985 4326
20170529 1430 9985 9985 9985 9985 15000
20170529 1436 9985 9985 9985 9985 19326
20170529 1437 9985 9985 9985 9985 19496
20170529 1438 9985 9985 9985 9985 24496
20170529 1439 9985 9985 9985 9985 43912
20170529 1453 9990 9990 9990 9990 30001
20170529 1511 9990 9990 9990 9990 3800
20170529 1518 9990 9990 9990 9990 100
20170529 1530 9985 9985 9985 9985 3800
20170530 903 9995 9995 9990 9990 2
20170530 920 9995 9995 9990 9990 198
20170530 921 9995 9995 9990 9990 100
20170530 944 9995 9995 9990 9990 100
20170530 945 9995 9995 9990 9990 200
20170530 1311 10000 10000 9995 9995 50
20170530 1312 10000 10000 9995 9995 50
20170530 1316 10000 10000 9995 10000 101
20170530 1318 10000 10000 9995 10000 30
20170530 1319 9995 10000 9995 9995 70
20170530 1430 10000 10000 10000 10000 3200
20170530 1451 10000 10000 9995 10000 3
20170530 1452 9995 10000 9995 9995 3
20170530 1454 10000 10000 10000 10000 3200
20170530 1459 10000 10000 10000 10000 7810
20170530 1502 10000 10000 10000 10000 5859
20170530 1503 10000 10000 10000 10000 1259
20170530 1518 9995 9995 9995 9995 692
20170530 1519 10000 10000 10000 10000 1000
20170530 1520 9995 9995 9995 9995 4859
20170530 1530 9995 9995 9995 9995 1259
20170531 901 10005 10005 10000 10000 20004
20170531 902 10000 10000 10000 10000 20004
20170531 956 10000 10000 10000 10000 15100
20170531 1014 10000 10000 10000 10000 35000
20170531 1015 10000 10000 10000 10000 15000
20170531 1018 10000 10000 10000 10000 15000
20170531 1019 10000 10000 10000 10000 15000
20170531 1033 10000 10000 9995 9995 2
20170531 1040 10000 10000 10000 10000 30000
20170531 1052 9995 9995 9995 9995 556
20170531 1053 10000 10000 10000 10000 50
20170531 1054 9995 10000 9995 9995 150
20170531 1057 10000 10000 10000 10000 3300
20170531 1116 10000 10000 9995 9995 100
20170531 1121 10000 10000 10000 10000 3829
20170531 1126 10000 10000 10000 10000 23019
20170531 1127 10000 10000 10000 10000 27349
20170531 1128 10000 10000 10000 10000 37108
20170531 1137 10000 10000 9995 9995 2
20170531 1231 10000 10000 10000 10000 77978
20170531 1232 10000 10000 10000 10000 21891
20170531 1233 10000 10000 10000 10000 39669
20170531 1234 10000 10000 10000 10000 39104
20170531 1235 10000 10000 10000 10000 26770
20170531 1302 10005 10005 10005 10005 2806
20170531 1310 10000 10000 10000 10000 2806
20170531 1315 10005 10005 10005 10005 100
20170531 1316 10000 10000 10000 10000 100
20170531 1335 10000 10000 10000 10000 1
20170531 1336 10005 10005 10000 10000 198
20170531 1342 10005 10005 10005 10005 51
20170531 1343 10000 10000 10000 10000 51
20170531 1441 10000 10000 10000 10000 29675
20170531 1443 9995 9995 9995 9995 24950
20170531 1447 10000 10000 9995 9995 100
20170531 1507 10000 10000 9995 9995 2
20170531 1513 10000 10000 9995 9995 100
20170531 1516 9995 9995 9995 9995 25051
20170531 1519 10000 10000 9995 9995 9952
20170531 1520 9995 10000 9995 9995 5024
20170601 914 10005 10005 10005 10005 10800
20170601 923 10005 10005 10005 10005 5000
20170601 924 10005 10005 10005 10005 3000
20170601 925 10005 10005 10005 10005 3000
20170601 1023 10005 10005 10005 10005 2658
20170601 1123 10005 10005 10005 10005 1000
20170601 1125 10005 10005 10005 10005 1200
20170601 1131 10005 10005 10005 10005 6000
20170601 1426 10005 10005 10005 10005 994
20170601 1503 10005 10005 10005 10005 1989
20170602 957 10005 10005 10005 10005 1989
20170602 1003 10000 10000 10000 10000 1090
20170602 1004 10000 10000 10000 10000 4
20170602 1056 10000 10000 10000 10000 2990
20170602 1247 10000 10000 10000 10000 995
20170602 1432 9995 9995 9995 9995 3600
20170602 1440 10000 10000 10000 10000 900
20170602 1446 10000 10000 10000 10000 2600
20170602 1447 10000 10000 10000 10000 100
20170602 1513 10000 10000 10000 10000 1000
20170605 1031 10005 10005 10005 10005 300
20170605 1056 10010 10010 10010 10010 1
20170605 1311 10005 10005 10005 10005 1400
20170605 1447 10010 10010 10010 10010 40
20170605 1515 10005 10005 10005 10005 4182
20170605 1517 10005 10005 10005 10005 1000
20170605 1530 10005 10005 10005 10005 2983
20170607 1015 10005 10005 10005 10005 1800
20170607 1134 10010 10010 10010 10010 1000
20170607 1200 10005 10005 10005 10005 6775
20170607 1258 10010 10010 10010 10010 1
20170607 1348 10005 10005 10005 10005 2983
20170607 1357 10005 10010 10005 10010 2795
20170608 1012 10010 10010 10010 10010 9940
20170608 1219 10010 10010 10010 10010 500
20170608 1303 10010 10010 10010 10010 4970
20170608 1447 10010 10010 10010 10010 6000
20170609 1006 10020 10020 10020 10020 7000
20170609 1018 10020 10020 10020 10020 900
20170609 1325 10015 10015 10015 10015 4016
20170609 1420 10010 10010 10010 10010 40
20170609 1511 10015 10015 10015 10015 253
20170609 1530 10015 10015 10015 10015 1
20170612 1334 10015 10015 10015 10015 76
20170612 1518 10020 10020 10020 10020 2345
20170613 920 10020 10020 10020 10020 76
20170613 1044 10020 10020 10020 10020 1986
20170613 1320 10020 10020 10020 10020 1986
20170613 1346 10020 10020 10020 10020 3000
20170614 956 10020 10020 10020 10020 3200
20170614 1014 10025 10025 10025 10025 1000
20170614 1017 10025 10025 10025 10025 4400
20170614 1018 10025 10025 10025 10025 5000
20170614 1019 10025 10025 10025 10025 3000
20170614 1020 10025 10025 10025 10025 2200
20170614 1109 10025 10025 10025 10025 1000
20170614 1134 10025 10025 10025 10025 1220
20170614 1351 10025 10025 10025 10025 188
20170614 1434 10025 10025 10025 10025 2985
20170615 949 10025 10025 10025 10025 200
20170615 1013 10025 10025 10025 10025 496
20170615 1044 10025 10025 10025 10025 2494
20170615 1441 10030 10030 10030 10030 1000
20170615 1455 10035 10035 10035 10035 11000
20170615 1513 10030 10030 10030 10030 5000
20170615 1530 10025 10025 10025 10025 4310
20170616 946 10030 10030 10030 10030 1300
20170616 1113 10035 10035 10035 10035 755
20170616 1114 10035 10035 10035 10035 996
20170616 1115 10035 10035 10035 10035 996
20170616 1116 10035 10035 10035 10035 996
20170616 1340 10035 10035 10035 10035 8
20170616 1356 10035 10035 10035 10035 2478
20170619 934 10030 10030 10030 10030 400
20170619 1111 10030 10030 10030 10030 1
20170619 1456 10035 10035 10035 10035 4413
20170619 1512 10030 10030 10030 10030 4413
20170619 1530 10030 10030 10030 10030 1839
20170620 1140 10035 10035 10035 10035 16
