날짜 시간 시가 고가 저가 종가 거래량
20180102 1030 10250 10250 10250 10250 197
20180102 1047 10250 10250 10250 10250 64550
20180102 1203 10250 10250 10250 10250 100
20180102 1205 10250 10250 10250 10250 64550
20180102 1206 10250 10250 10250 10250 6892
20180102 1346 10250 10250 10250 10250 64550
20180102 1348 10250 10250 10250 10250 14327
20180102 1446 10250 10250 10250 10250 64574
20180102 1447 10250 10250 10250 10250 14328
20180102 1530 10250 10250 10250 10250 5049
20180103 922 10250 10250 10250 10250 195
20180103 935 10250 10250 10250 10250 24129
20180103 1054 10250 10250 10250 10250 24129
20180103 1330 10250 10250 10250 10250 24129
20180103 1331 10250 10250 10250 10250 30873
20180103 1452 10255 10255 10255 10255 24122
20180103 1453 10255 10255 10255 10255 30861
20180103 1530 10255 10255 10255 10255 2919
20180104 944 10255 10255 10255 10255 21649
20180104 948 10255 10255 10255 10255 487
20180104 1009 10255 10255 10255 10255 1
20180104 1018 10255 10255 10255 10255 6864
20180104 1019 10250 10250 10250 10250 1155
20180104 1032 10245 10245 10245 10245 7
20180104 1041 10250 10250 10250 10250 21657
20180104 1343 10255 10255 10255 10255 21649
20180104 1344 10255 10255 10255 10255 42957
20180104 1415 10255 10255 10255 10255 500
20180104 1430 10255 10255 10255 10255 1000
20180104 1442 10255 10255 10255 10255 22656
20180104 1443 10255 10255 10255 10255 42959
20180104 1500 10255 10255 10255 10255 1000
20180104 1530 10255 10255 10255 10255 1528
20180105 931 10255 10255 10255 10255 100
20180105 941 10250 10255 10250 10255 9669
20180105 1028 10255 10255 10255 10255 50
20180105 1048 10255 10255 10255 10255 8219
20180105 1211 10255 10255 10255 10255 1000
20180105 1336 10255 10255 10255 10255 307
20180105 1339 10255 10255 10255 10255 8219
20180105 1341 10255 10255 10255 10255 13018
20180105 1400 10255 10255 10255 10255 1000
20180105 1445 10255 10255 10255 10255 21248
20180105 1530 10255 10255 10255 10255 483
20180108 934 10255 10255 10255 10255 6627
20180108 1035 10255 10255 10255 10255 6627
20180108 1240 10250 10250 10250 10250 17
20180108 1337 10255 10255 10255 10255 4000
20180108 1338 10255 10255 10255 10255 1822
20180108 1339 10255 10255 10255 10255 20
20180108 1341 10255 10255 10255 10255 6627
20180108 1342 10255 10255 10255 10255 7858
20180108 1440 10255 10255 10255 10255 6637
20180108 1441 10255 10255 10255 10255 7860
20180109 940 10255 10255 10255 10255 17863
20180109 1003 10255 10255 10255 10255 28800
20180109 1004 10255 10255 10255 10255 420
20180109 1005 10255 10255 10255 10255 12
20180109 1039 10255 10255 10255 10255 17863
20180109 1258 10255 10255 10255 10255 1000
20180109 1338 10255 10255 10255 10255 31364
20180109 1346 10255 10255 10255 10255 580
20180109 1433 10255 10255 10255 10255 17870
20180109 1434 10255 10255 10255 10255 13502
20180110 936 10255 10255 10255 10255 2020
20180110 1038 10255 10255 10255 10255 2020
20180110 1046 10250 10250 10250 10250 4067
20180110 1050 10250 10250 10250 10250 1000
20180110 1151 10250 10250 10250 10250 100
20180110 1335 10255 10255 10255 10255 2020
20180110 1336 10255 10255 10255 10255 20250
20180110 1435 10255 10255 10255 10255 2030
20180110 1436 10255 10255 10255 10255 20252
20180110 1530 10255 10255 10255 10255 6119
20180111 943 10255 10255 10255 10255 23529
20180111 1041 10255 10255 10255 10255 23529
20180111 1103 10250 10250 10250 10250 100
20180111 1339 10255 10255 10255 10255 59693
20180111 1441 10255 10255 10255 10255 23536
20180111 1442 10255 10255 10255 10255 36165
20180111 1458 10255 10255 10255 10255 25
20180111 1530 10255 10255 10255 10255 5347
20180112 935 10255 10255 10255 10255 64334
20180112 946 10260 10260 10260 10260 17894
20180112 1006 10260 10260 10260 10260 486
20180112 1047 10260 10260 10260 10260 17894
20180112 1155 10260 10260 10260 10260 913
20180112 1235 10260 10260 10260 10260 10
20180112 1304 10260 10260 10260 10260 3400
20180112 1334 10260 10260 10260 10260 17894
20180112 1337 10260 10260 10260 10260 9876
20180112 1445 10260 10260 10260 10260 27811
20180115 922 10250 10250 10250 10250 6868
20180115 948 10255 10255 10255 10255 16289
20180115 1025 10250 10250 10250 10250 100
20180115 1037 10255 10255 10255 10255 16289
20180115 1339 10255 10255 10255 10255 16289
20180115 1341 10255 10255 10255 10255 19770
20180115 1354 10250 10250 10250 10250 10000
20180115 1440 10255 10255 10255 10255 16297
20180115 1441 10255 10255 10255 10255 19770
20180115 1530 10255 10255 10255 10255 70
20180116 906 10255 10255 10255 10255 100
20180116 945 10255 10255 10255 10255 16395
20180116 1047 10255 10255 10255 10255 10
20180116 1053 10255 10255 10255 10255 16395
20180116 1312 10255 10255 10255 10255 1
20180116 1342 10255 10255 10255 10255 16395
20180116 1356 10255 10255 10255 10255 6528
20180116 1415 10250 10250 10250 10250 6875
20180116 1438 10250 10250 10250 10250 16402
20180116 1439 10250 10250 10250 10250 6532
20180116 1509 10245 10245 10245 10245 100
20180116 1511 10245 10245 10245 10245 973
20180117 909 10255 10255 10255 10255 1
20180117 939 10255 10255 10255 10255 2101
20180117 1044 10255 10255 10255 10255 2101
20180117 1327 10255 10255 10255 10255 100
20180117 1342 10255 10255 10255 10255 2101
20180117 1356 10255 10255 10255 10255 21071
20180117 1458 10255 10255 10255 10255 2105
20180117 1459 10255 10255 10255 10255 21072
20180117 1530 10255 10255 10255 10255 485
20180118 901 10245 10245 10245 10245 6880
20180118 927 10240 10240 10240 10240 100
20180118 938 10245 10245 10245 10245 21718
20180118 1049 10250 10250 10250 10250 21709
20180118 1337 10250 10250 10250 10250 21709
20180118 1339 10250 10250 10250 10250 3859
20180118 1450 10250 10250 10250 10250 6880
20180118 1458 10255 10255 10255 10255 21709
20180118 1459 10255 10255 10255 10255 3857
20180119 903 10250 10250 10250 10250 6880
20180119 933 10250 10250 10250 10250 195
20180119 944 10250 10250 10250 10250 10612
20180119 1042 10250 10250 10250 10250 10612
20180119 1340 10255 10255 10255 10255 10608
20180119 1341 10255 10255 10255 10255 62761
20180119 1441 10255 10255 10255 10255 73374
20180122 940 10260 10260 10260 10260 19394
20180122 945 10260 10260 10260 10260 200
20180122 1029 10255 10255 10255 10255 2989
20180122 1040 10260 10260 10260 10260 19394
20180122 1329 10260 10260 10260 10260 1
20180122 1332 10260 10260 10260 10260 2
20180122 1333 10260 10260 10260 10260 2
20180122 1345 10260 10260 10260 10260 5
20180122 1400 10260 10260 10260 10260 7353
20180122 1411 10260 10260 10260 10260 963
20180122 1453 10260 10260 10260 10260 964
20180122 1455 10260 10260 10260 10260 7353
20180122 1530 10260 10260 10260 10260 24098
20180123 901 10260 10260 10260 10260 5000
20180123 939 10260 10260 10260 10260 11608
20180123 955 10255 10255 10255 10255 9
20180123 1038 10260 10260 10260 10260 11608
20180123 1135 10260 10260 10260 10260 5764
20180123 1136 10260 10260 10260 10260 6977
20180123 1340 10255 10255 10255 10255 11618
20180123 1343 10260 10260 10260 10260 7516
20180123 1359 10250 10250 10250 10250 2985
20180123 1438 10255 10255 10255 10255 12165
20180123 1439 10255 10255 10255 10255 6993
20180123 1530 10255 10255 10255 10255 4861
20180124 901 10255 10255 10255 10255 1000
20180124 942 10250 10250 10250 10250 14273
20180124 1041 10255 10255 10255 10255 14266
20180124 1116 10250 10250 10250 10250 100
20180124 1139 10250 10250 10250 10250 1290
20180124 1336 10255 10255 10255 10255 14266
20180124 1404 10255 10255 10255 10255 26279
20180124 1439 10255 10255 10255 10255 14279
20180124 1440 10255 10255 10255 10255 26280
20180124 1530 10255 10255 10255 10255 759
20180125 942 10255 10255 10255 10255 7641
20180125 1046 10245 10245 10245 10245 7647
20180125 1051 10245 10245 10245 10245 20
20180125 1130 10245 10245 10245 10245 10000
20180125 1131 10245 10245 10245 10245 23161
20180125 1132 10245 10245 10245 10245 1
20180125 1159 10245 10245 10245 10245 100
20180125 1340 10245 10245 10245 10245 14624
20180125 1438 10245 10245 10245 10245 7657
20180125 1439 10245 10245 10245 10245 6979
20180126 919 10245 10245 10245 10245 3400
20180126 947 10250 10250 10250 10250 6269
20180126 1042 10250 10250 10250 10250 6269
20180126 1104 10245 10245 10245 10245 100
20180126 1343 10245 10245 10245 10245 6271
20180126 1356 10245 10245 10245 10245 9294
20180126 1443 10245 10245 10245 10245 6281
20180126 1444 10245 10245 10245 10245 9297
20180129 902 10225 10225 10225 10225 98
20180129 940 10205 10205 10205 10205 5965
20180129 1003 10200 10200 10200 10200 426
20180129 1010 10195 10195 10195 10195 2697
20180129 1011 10195 10195 10195 10195 1107
20180129 1034 10200 10200 10200 10200 5969
20180129 1045 10200 10200 10200 10200 1
20180129 1105 10200 10200 10200 10200 1
20180129 1223 10205 10205 10205 10205 189
20180129 1342 10210 10210 10210 10210 5962
20180129 1345 10215 10215 10215 10215 9680
20180129 1414 10215 10215 10215 10215 1
20180129 1419 10215 10215 10215 10215 4
20180129 1421 10215 10215 10215 10215 5
20180129 1443 10215 10215 10215 10215 5966
20180129 1446 10215 10215 10215 10215 9681
20180130 951 10230 10230 10230 10230 15207
20180130 1042 10230 10230 10230 10230 15207
20180130 1231 10230 10230 10230 10230 18
20180130 1341 10250 10250 10250 10250 15178
20180130 1344 10250 10250 10250 10250 5306
20180130 1345 10245 10245 10245 10245 1
20180130 1442 10255 10255 10255 10255 20481
20180130 1530 10255 10255 10255 10255 370
20180131 909 10260 10260 10255 10255 38707
20180131 910 10255 10255 10255 10255 89
20180131 911 10255 10255 10255 10255 159
20180131 948 10245 10245 10245 10245 13940
20180131 1023 10245 10245 10245 10245 13665
20180131 1041 10245 10245 10245 10245 13940
20180131 1113 10240 10240 10240 10240 1000
20180131 1342 10230 10230 10230 10230 13960
20180131 1345 10230 10230 10230 10230 2270
20180131 1412 10235 10235 10235 10235 1000
20180131 1425 10240 10240 10240 10240 50
20180131 1428 10245 10245 10245 10245 13954
20180131 1429 10245 10245 10245 10245 2270
20180131 1512 10245 10245 10245 10245 1000
20180201 927 10250 10250 10250 10250 372
20180201 939 10255 10255 10255 10255 9400
20180201 1026 10255 10255 10255 10255 16
20180201 1049 10255 10255 10255 10255 9400
20180201 1211 10255 10255 10255 10255 10
20180201 1342 10260 10260 10260 10260 9392
20180201 1349 10260 10260 10260 10260 7469
20180201 1437 10260 10260 10260 10260 16878
20180201 1504 10255 10255 10255 10255 1400
20180201 1530 10255 10255 10255 10255 969
20180202 905 10265 10265 10265 10265 6903
20180202 946 10270 10270 10270 10270 9386
20180202 1042 10270 10270 10270 10270 9386
20180202 1341 10275 10275 10275 10275 9383
20180202 1343 10275 10275 10275 10275 2645
20180202 1345 10275 10275 10270 10270 10
20180202 1443 10275 10275 10275 10275 9390
20180202 1444 10275 10275 10275 10275 2648
20180202 1530 10275 10275 10275 10275 485
20180205 945 10270 10270 10270 10270 1
20180205 951 10270 10270 10270 10270 8122
20180205 1045 10270 10270 10270 10270 8122
20180205 1340 10275 10275 10275 10275 8117
20180205 1342 10275 10275 10275 10275 11933
20180205 1412 10275 10275 10275 10275 1
20180205 1437 10275 10275 10275 10275 2
20180205 1443 10275 10275 10275 10275 20064
20180205 1530 10275 10275 10275 10275 966
20180206 911 10255 10255 10255 10255 1
20180206 926 10260 10260 10260 10260 8
20180206 927 10260 10260 10260 10260 1
20180206 948 10245 10245 10245 10245 6913
20180206 1002 10235 10235 10235 10235 23087
20180206 1030 10240 10240 10240 10240 85
20180206 1036 10235 10235 10235 10235 10937
20180206 1045 10235 10235 10235 10235 33621
20180206 1047 10230 10230 10230 10230 100
20180206 1050 10225 10225 10225 10225 100
20180206 1054 10220 10220 10220 10220 100
20180206 1057 10215 10215 10215 10215 100
20180206 1100 10220 10220 10220 10220 230
20180206 1103 10210 10210 10210 10210 1
20180206 1118 10220 10220 10220 10220 991
20180206 1119 10225 10225 10220 10220 4098
20180206 1120 10225 10225 10225 10225 870
20180206 1121 10225 10225 10225 10225 18
20180206 1133 10215 10215 10215 10215 10
20180206 1134 10215 10215 10215 10215 10
20180206 1145 10220 10220 10220 10220 50
20180206 1206 10225 10225 10225 10225 200
20180206 1207 10225 10225 10225 10225 11
20180206 1221 10220 10220 10220 10220 100
20180206 1227 10220 10220 10220 10220 50
20180206 1318 10220 10220 10220 10220 1
20180206 1352 10220 10220 10220 10220 33673
20180206 1355 10225 10225 10225 10225 10118
20180206 1430 10250 10250 10250 10250 6915
20180206 1442 10255 10255 10255 10255 43666
20180206 1451 10250 10250 10250 10250 30
20180206 1453 10250 10250 10250 10250 388
20180206 1530 10255 10255 10255 10255 5833
20180207 906 10270 10270 10270 10270 1
20180207 926 10270 10270 10270 10270 92
20180207 929 10270 10270 10270 10270 49
20180207 946 10275 10275 10275 10275 24858
20180207 1003 10270 10270 10270 10270 10488
20180207 1026 10265 10265 10265 10265 1
20180207 1034 10270 10270 10270 10270 10
20180207 1039 10270 10270 10270 10270 24868
20180207 1041 10270 10270 10270 10270 16
20180207 1044 10270 10270 10270 10270 6681
20180207 1051 10270 10270 10270 10270 3000
20180207 1340 10265 10265 10265 10265 24882
20180207 1348 10265 10265 10265 10265 21915
20180207 1436 10255 10255 10255 10255 24928
20180207 1437 10255 10255 10255 10255 21939
20180207 1452 10255 10255 10255 10255 10
20180207 1453 10250 10250 10250 10250 50
20180207 1504 10240 10240 10235 10235 100
20180207 1506 10240 10240 10240 10240 50
20180207 1508 10235 10235 10235 10235 50
20180208 908 10250 10250 10250 10250 85
20180208 909 10255 10255 10255 10255 470
20180208 933 10260 10260 10260 10260 388
20180208 1009 10265 10265 10265 10265 52690
20180208 1043 10245 10245 10245 10245 52793
20180208 1340 10270 10270 10270 10270 52664
20180208 1342 10270 10270 10270 10270 23877
20180208 1437 10275 10275 10275 10275 52666
20180208 1442 10275 10275 10275 10275 23871
20180209 909 10200 10200 10200 10200 4
20180209 921 10200 10200 10200 10200 1
20180209 928 10210 10210 10210 10210 5
20180209 930 10200 10200 10200 10200 20
20180209 932 10200 10200 10200 10200 50
20180209 936 10200 10200 10195 10195 89
20180209 942 10195 10195 10195 10195 65226
20180209 1008 10205 10205 10205 10205 20
20180209 1046 10215 10215 10215 10215 65099
20180209 1111 10190 10190 10190 10190 98
20180209 1157 10195 10195 10195 10195 39
20180209 1341 10220 10220 10220 10220 65061
20180209 1344 10220 10220 10220 10220 28092
20180209 1349 10220 10220 10220 10220 213
20180209 1405 10215 10215 10215 10215 200
20180209 1409 10210 10210 10210 10210 100
20180209 1441 10205 10205 10205 10205 65196
20180209 1442 10210 10210 10210 10210 28125
20180209 1508 10200 10200 10200 10200 10
20180212 909 10220 10220 10220 10220 480
20180212 922 10225 10225 10225 10225 18457
20180212 933 10220 10220 10220 10220 18464
20180212 937 10215 10215 10215 10215 544
20180212 1024 10235 10235 10235 10235 18439
20180212 1041 10235 10235 10235 10235 18439
20180212 1050 10235 10235 10235 10235 36878
20180212 1051 10235 10235 10235 10235 18439
20180212 1104 10235 10235 10235 10235 36878
20180212 1129 10230 10230 10230 10230 18449
20180212 1130 10230 10230 10230 10230 18449
20180212 1131 10235 10235 10235 10235 18449
20180212 1159 10235 10235 10235 10235 1156
20180212 1253 10245 10245 10245 10245 36844
20180212 1337 10250 10250 10250 10250 18412
20180212 1338 10250 10250 10250 10250 5707
20180212 1345 10245 10245 10245 10245 3182
20180212 1348 10245 10245 10245 10245 2983
20180212 1356 10250 10250 10250 10250 24119
20180212 1414 10250 10250 10250 10250 24119
20180212 1427 10250 10250 10250 10250 1
20180212 1434 10245 10245 10245 10245 10000
20180212 1440 10245 10245 10245 10245 18422
20180212 1441 10245 10245 10245 10245 5712
20180212 1449 10245 10245 10245 10245 18422
20180212 1503 10245 10245 10245 10245 24393
20180213 906 10265 10265 10265 10265 5000
20180213 914 10265 10265 10265 10265 5000
20180213 921 10265 10265 10265 10265 300
20180213 937 10265 10265 10265 10265 10000
20180213 941 10275 10275 10275 10275 3365
20180213 1003 10265 10265 10265 10265 200
20180213 1004 10265 10270 10265 10270 3664
20180213 1005 10270 10270 10270 10270 5000
20180213 1011 10265 10265 10265 10265 499
20180213 1014 10265 10265 10265 10265 499
20180213 1022 10270 10270 10270 10270 3365
20180213 1038 10280 10280 10280 10280 3364
20180213 1047 10280 10280 10280 10280 6728
20180213 1102 10280 10280 10280 10280 1
20180213 1107 10280 10280 10280 10280 3364
20180213 1110 10280 10280 10280 10280 255
20180213 1111 10280 10280 10280 10280 6500
20180213 1302 10270 10270 10270 10270 3365
20180213 1313 10270 10270 10270 10270 28
20180213 1324 10275 10275 10275 10275 3365
20180213 1328 10270 10270 10270 10270 2464
20180213 1329 10275 10275 10275 10275 901
20180213 1335 10270 10270 10270 10270 5448
20180213 1340 10270 10270 10270 10270 3365
20180213 1400 10270 10275 10270 10275 8811
20180213 1418 10270 10270 10270 10270 3365
20180213 1430 10270 10270 10270 10270 5448
20180213 1441 10270 10270 10270 10270 3365
20180213 1453 10265 10265 10265 10265 3370
20180213 1505 10265 10265 10265 10265 3434
20180213 1506 10265 10265 10265 10265 5469
20180214 931 10280 10280 10280 10280 8224
20180214 951 10280 10280 10280 10280 8224
20180214 1011 10285 10285 10285 10285 8217
20180214 1028 10285 10285 10285 10285 8217
20180214 1038 10285 10285 10285 10285 8217
20180214 1044 10285 10285 10285 10285 8217
20180214 1051 10285 10285 10285 10285 8217
20180214 1102 10285 10285 10285 10285 8217
20180214 1103 10285 10285 10285 10285 8217
20180214 1117 10285 10285 10285 10285 8217
20180214 1255 10285 10285 10285 10285 8217
20180214 1326 10285 10285 10285 10285 8217
20180214 1333 10280 10280 10280 10280 5000
20180214 1335 10285 10285 10285 10285 44818
20180214 1352 10280 10280 10275 10275 8252
20180214 1401 10280 10280 10280 10280 8224
20180214 1402 10280 10280 10280 10280 36617
20180214 1415 10280 10280 10280 10280 8224
20180214 1436 10280 10280 10280 10280 8224
20180214 1437 10280 10280 10280 10280 36617
20180214 1446 10280 10280 10280 10280 8224
20180214 1455 10280 10280 10280 10280 8224
20180214 1507 10280 10280 10280 10280 8414
20180214 1508 10280 10280 10280 10280 36634
20180219 922 10310 10310 10310 10310 1676
20180219 941 10310 10310 10310 10310 1676
20180219 1005 10310 10310 10310 10310 1676
20180219 1024 10315 10315 10315 10315 1676
