날짜 시가 고가 저가 종가 거래량 거래대금 상장주식수 시가총액 외국인현보유수량 기관순매수
20041022 337 340 297 304 3778000 1310000000 72000000 21888000000 0 0
20041025 291 299 286 294 864300 283000000 72000000 21168000000 0 0
20041026 302 308 294 304 712100 240000000 72000000 21888000000 0 0
20041027 311 333 302 308 2604200 922000000 72000000 22176000000 0 0
20041028 318 318 299 308 589300 201000000 72000000 22176000000 0 0
20041029 304 310 302 306 535300 182000000 72000000 22032000000 0 0
20041101 306 319 302 311 447200 156000000 72000000 22392000000 0 0
20041102 309 330 308 330 723400 260000000 72000000 23760000000 0 0
20041103 330 330 318 320 162600 59000000 72000000 23040000000 0 0
20041104 320 328 320 322 329200 119000000 72000000 23184000000 0 0
20041105 322 328 321 328 297700 109000000 72000000 23616000000 0 0
20041108 326 330 316 322 378500 137000000 72000000 23184000000 0 0
20041109 326 326 309 313 249050 87000000 72000000 22536000000 0 0
20041110 313 327 306 327 524850 188000000 72000000 23544000000 0 0
20041111 324 326 315 326 243750 88000000 72000000 23472000000 0 0
20041112 326 327 315 327 357100 129000000 72000000 23544000000 0 0
20041115 327 327 315 322 241750 87000000 72000000 23184000000 0 0
20041116 317 322 315 322 279200 100000000 72000000 23184000000 0 0
20041117 322 323 318 322 347150 125000000 72000000 23184000000 0 0
20041118 317 321 314 320 106100 38000000 72000000 23040000000 0 0
20041119 313 319 311 316 151300 53000000 72000000 22752000000 0 0
20041122 309 309 285 293 3146850 1013000000 72000000 21096000000 0 0
20041123 292 296 279 286 645250 205000000 72000000 20592000000 0 0
20041124 284 291 284 284 222250 71000000 72000000 20448000000 0 0
20041125 283 285 272 281 285550 89000000 72000000 20232000000 0 0
20041126 277 290 277 288 236500 76000000 72000000 20736000000 0 0
20041129 288 302 288 295 624300 207000000 72000000 21240000000 0 0
20041130 297 307 292 303 1104550 371000000 72000000 21816000000 0 0
20041201 304 305 291 301 142550 48000000 72000000 21672000000 0 0
20041202 301 306 294 306 295200 100000000 72000000 22032000000 0 0
20041203 306 343 300 314 1894300 680000000 72000000 22608000000 0 0
20041206 321 321 304 307 672100 232000000 72000000 22104000000 0 0
20041207 306 307 301 302 375550 127000000 72000000 21744000000 0 0
20041208 288 306 288 304 162750 53000000 72000000 21888000000 0 0
20041209 299 304 295 304 204600 68000000 72000000 21888000000 0 0
20041210 298 308 297 298 305300 102000000 72000000 21456000000 0 0
20041213 296 304 296 302 120100 40000000 72000000 21744000000 0 0
20041214 304 311 304 311 477650 165000000 72000000 22392000000 0 0
20041215 313 316 306 315 440800 153000000 72000000 22680000000 0 0
20041216 313 320 309 316 222350 78000000 72000000 22752000000 0 0
20041217 308 319 308 311 126200 44000000 72000000 22392000000 0 0
20041220 307 324 307 324 142000 50000000 72000000 23328000000 0 0
20041221 320 320 311 313 258050 90000000 72000000 22536000000 0 0
20041222 320 320 308 313 49400 17000000 72000000 22536000000 0 0
20041223 310 319 308 317 253900 88000000 72000000 22824000000 0 0
20041224 320 320 309 317 289750 102000000 72000000 22824000000 0 0
20041227 320 320 311 319 67250 24000000 72000000 22968000000 0 0
20041228 312 317 310 317 470150 164000000 72000000 22824000000 0 0
20041229 298 311 298 311 173050 58000000 72000000 22392000000 0 0
20041230 311 321 299 321 266900 94000000 72000000 23112000000 0 0
20050103 319 319 307 313 368250 128000000 72000000 22536000000 0 0
20050104 317 317 306 312 1407550 484000000 72000000 22464000000 0 0
20050105 306 311 304 308 349750 119000000 72000000 22176000000 0 0
20050106 308 311 308 309 193450 67000000 72000000 22248000000 0 0
20050107 311 311 309 309 388150 134000000 72000000 22248000000 0 0
20050110 308 311 304 311 338350 116000000 72000000 22392000000 0 0
20050111 306 310 305 309 587050 202000000 72000000 22248000000 0 0
20050112 311 311 278 309 182700 63000000 72000000 22248000000 0 0
20050113 306 313 306 311 186350 65000000 72000000 22392000000 0 0
20050114 309 313 307 313 296400 103000000 72000000 22536000000 0 0
20050117 313 313 309 313 104300 36000000 72000000 22536000000 0 0
20050118 313 316 310 315 303950 106000000 72000000 22680000000 0 0
20050119 313 319 313 316 98550 35000000 72000000 22752000000 0 0
20050120 318 319 316 319 58450 21000000 72000000 22968000000 0 0
20050121 319 319 318 318 59250 21000000 72000000 22896000000 0 0
20050124 320 321 319 321 75200 27000000 72000000 23112000000 0 0
20050125 320 328 320 322 142350 51000000 72000000 23184000000 0 0
20050126 320 325 320 325 46550 17000000 72000000 23400000000 0 0
20050127 325 328 322 326 316050 114000000 72000000 23472000000 0 0
20050128 321 324 321 322 30700 11000000 72000000 23184000000 0 0
20050131 326 328 324 326 104000 38000000 72000000 23472000000 0 0
20050201 328 328 326 326 49500 18000000 72000000 23472000000 0 0
20050202 324 326 324 326 104300 38000000 72000000 23472000000 0 0
20050203 326 328 325 325 62500 23000000 72000000 23400000000 0 0
20050204 326 326 317 322 99250 36000000 72000000 23184000000 0 0
20050207 322 325 319 325 138450 50000000 72000000 23400000000 0 0
20050211 324 324 321 321 213550 77000000 72000000 23112000000 0 0
20050214 325 331 325 331 163250 60000000 72000000 23832000000 0 0
20050215 328 329 327 329 17950 7000000 72000000 23688000000 0 0
20050216 329 329 328 329 63950 23000000 72000000 23688000000 0 0
20050217 329 332 324 329 191250 70000000 72000000 23688000000 0 0
20050218 329 332 329 331 134150 50000000 72000000 23832000000 0 0
20050221 333 347 332 340 389400 147000000 72000000 24480000000 0 0
20050222 342 345 340 341 84500 32000000 72000000 24552000000 0 0
20050223 344 344 340 340 32450 12000000 72000000 24480000000 0 0
20050224 340 344 340 344 196000 75000000 72000000 24768000000 0 0
20050225 344 345 344 344 123500 47000000 72000000 24768000000 0 0
20050228 344 344 340 340 13500 5000000 72000000 24480000000 0 0
