날짜 시가 고가 저가 종가 거래량 거래대금 상장주식수 시가총액 외국인현보유수량 기관순매수
20090729.0 40568.0 40568.0 40255.0 40493.0 1073311.0 55627000000.0 3120000.0 126338000000.0 0.0 -7868.0
20090730.0 40568.0 40583.0 40521.0 40560.0 30693.0 1592000000.0 3120000.0 126547000000.0 0.0 -5793.0
20090731.0 40552.0 40576.0 40513.0 40521.0 83119.0 4310000000.0 3120000.0 126425000000.0 3501.0 -18916.0
20090803.0 40509.0 40509.0 40345.0 40365.0 37453.0 1935000000.0 3120000.0 125938000000.0 0.0 -797.0
20090804.0 40365.0 40380.0 40271.0 40368.0 17178.0 886000000.0 3120000.0 125948000000.0 0.0 -565.0
20090805.0 40368.0 40380.0 40294.0 40325.0 14177.0 732000000.0 3120000.0 125814000000.0 1.0 -418.0
20090806.0 40325.0 40533.0 40247.0 40263.0 30696.0 1582000000.0 3120000.0 125620000000.0 0.0 -691.0
20090807.0 40263.0 40314.0 40228.0 40271.0 23077.0 1189000000.0 3120000.0 125645000000.0 0.0 -1285.0
20090810.0 40333.0 40333.0 40228.0 40243.0 14801.0 762000000.0 3120000.0 125558000000.0 0.0 -22.0
20090811.0 40232.0 40349.0 40232.0 40322.0 2993.0 154000000.0 3120000.0 125804000000.0 0.0 827.0
20090812.0 40427.0 40427.0 40267.0 40267.0 57776.0 2979000000.0 3120000.0 125633000000.0 0.0 -1640.0
20090813.0 40271.0 40298.0 40228.0 40255.0 56580.0 2914000000.0 3120000.0 125595000000.0 0.0 -282.0
20090814.0 40232.0 40239.0 40185.0 40185.0 83103.0 4276000000.0 3120000.0 125377000000.0 0.0 -989.0
20090817.0 40255.0 40255.0 40150.0 40251.0 63949.0 3288000000.0 3120000.0 125583000000.0 0.0 -225.0
20090818.0 40177.0 40349.0 40177.0 40271.0 3493.0 180000000.0 3120000.0 125645000000.0 0.0 53.0
20090819.0 40271.0 40408.0 40271.0 40396.0 50640.0 2613000000.0 3120000.0 126035000000.0 0.0 -1364.0
20090820.0 40404.0 40404.0 40298.0 40349.0 434.0 22000000.0 3120000.0 125888000000.0 0.0 198.0
20090821.0 40400.0 40419.0 40349.0 40408.0 2138.0 111000000.0 3120000.0 126072000000.0 0.0 265.0
