날짜 시가 고가 저가 종가 거래량 거래대금 상장주식수 시가총액 외국인현보유수량 기관순매수
20080603.0 4608.0 4986.0 4096.0 4586.0 2025288.0 20837000000.0 5236000.0 24012000000.0 13650.0 -260538.0
20080604.0 4541.0 5253.0 4497.0 5253.0 1572216.0 18224000000.0 5236000.0 27504000000.0 60150.0 -317038.0
20080605.0 5432.0 5832.0 5098.0 5342.0 2395424.0 29630000000.0 5236000.0 27970000000.0 94870.0 -34691.0
20080609.0 5231.0 5587.0 5187.0 5565.0 488617.0 5962000000.0 5236000.0 29138000000.0 91830.0 7305.0
20080610.0 5654.0 5765.0 5432.0 5543.0 624990.0 7850000000.0 5236000.0 29023000000.0 91830.0 -1137.0
20080611.0 5632.0 6367.0 5365.0 6144.0 616654.0 8140000000.0 5236000.0 32169000000.0 91830.0 32598.0
20080612.0 6144.0 6611.0 5988.0 6211.0 580558.0 8278000000.0 5236000.0 32520000000.0 94685.0 -28952.0
20080613.0 6300.0 6389.0 6010.0 6144.0 287977.0 4020000000.0 5236000.0 32169000000.0 89171.0 -9278.0
20080616.0 6233.0 6433.0 6077.0 6077.0 273572.0 3834000000.0 5236000.0 31819000000.0 93196.0 -8622.0
20080617.0 5966.0 6278.0 5654.0 6233.0 361193.0 4899000000.0 5236000.0 32635000000.0 145738.0 -1939.0
20080618.0 6211.0 6411.0 6055.0 6233.0 196385.0 2771000000.0 5236000.0 32635000000.0 132000.0 -2590.0
20080619.0 6233.0 6433.0 5944.0 6144.0 186003.0 2597000000.0 5236000.0 32169000000.0 133227.0 8327.0
20080620.0 6144.0 6233.0 5788.0 6122.0 175767.0 2396000000.0 5236000.0 32054000000.0 140424.0 5673.0
20080623.0 6010.0 6233.0 5921.0 6033.0 153039.0 2092000000.0 5236000.0 31588000000.0 159185.0 14860.0
20080624.0 6055.0 6278.0 5988.0 6166.0 208445.0 2880000000.0 5236000.0 32285000000.0 157000.0 -2324.0
20080625.0 6166.0 6188.0 5721.0 5899.0 171791.0 2279000000.0 5236000.0 30887000000.0 157000.0 24301.0
20080626.0 5921.0 6033.0 5587.0 5877.0 153003.0 2016000000.0 5236000.0 30771000000.0 157000.0 3619.0
20080627.0 5676.0 5899.0 5654.0 5832.0 78393.0 1017000000.0 5236000.0 30536000000.0 158809.0 11375.0
20080630.0 5832.0 6010.0 5342.0 5365.0 117454.0 1486000000.0 5236000.0 28091000000.0 160484.0 22000.0
20080701.0 5342.0 5587.0 5231.0 5365.0 122964.0 1484000000.0 5236000.0 28091000000.0 187922.0 -2678.0
20080702.0 5476.0 5476.0 4875.0 4964.0 107213.0 1251000000.0 5236000.0 25991000000.0 217001.0 -2813.0
20080703.0 4697.0 4875.0 4519.0 4586.0 160884.0 1697000000.0 5236000.0 24012000000.0 218867.0 13977.0
20080704.0 4719.0 4786.0 4385.0 4403.0 139972.0 1442000000.0 5236000.0 23054000000.0 217000.0 -2179.0
20080707.0 4318.0 4407.0 3882.0 4002.0 259428.0 2362000000.0 5275000.0 21110000000.0 217000.0 -41050.0
20080708.0 3962.0 4038.0 3406.0 3766.0 329122.0 2710000000.0 5275000.0 19865000000.0 217000.0 12580.0
20080709.0 3784.0 3962.0 3673.0 3766.0 137982.0 1172000000.0 5275000.0 19865000000.0 217000.0 -2489.0
20080710.0 3633.0 3953.0 3602.0 3904.0 195607.0 1654000000.0 5275000.0 20593000000.0 217719.0 15371.0
20080711.0 3958.0 3984.0 3833.0 3958.0 54006.0 473000000.0 5275000.0 20878000000.0 217287.0 -3449.0
20080714.0 3958.0 4541.0 3958.0 4452.0 549778.0 5498000000.0 5275000.0 23484000000.0 220527.0 21178.0
20080715.0 4367.0 4452.0 4131.0 4189.0 148482.0 1421000000.0 5275000.0 22096000000.0 217000.0 -180.0
20080716.0 4341.0 4764.0 4234.0 4630.0 595060.0 6132000000.0 5275000.0 24423000000.0 217000.0 -4405.0
20080717.0 4675.0 4808.0 4608.0 4675.0 265086.0 2792000000.0 5275000.0 24660000000.0 217387.0 9330.0
20080718.0 4741.0 5276.0 4586.0 4764.0 432682.0 4804000000.0 5275000.0 25130000000.0 219439.0 8000.0
20080721.0 4764.0 4964.0 4741.0 4897.0 108220.0 1181000000.0 5275000.0 25831000000.0 218062.0 6286.0
20080722.0 4920.0 4942.0 4452.0 4741.0 114616.0 1209000000.0 5275000.0 25008000000.0 217678.0 13050.0
20080723.0 4853.0 4897.0 4630.0 4808.0 122010.0 1308000000.0 5275000.0 25362000000.0 236720.0 -3292.0
20080724.0 4920.0 5142.0 4675.0 5053.0 209944.0 2358000000.0 5275000.0 26654000000.0 236770.0 -2000.0
20080725.0 5031.0 5053.0 4853.0 4853.0 116921.0 1300000000.0 5275000.0 25599000000.0 236070.0 -1539.0
20080728.0 4920.0 4986.0 4741.0 4741.0 56923.0 620000000.0 5275000.0 25008000000.0 235033.0 -2332.0
20080729.0 4586.0 4920.0 4519.0 4808.0 85372.0 910000000.0 5275000.0 25362000000.0 235325.0 531.0
