날짜 시간 시가 고가 저가 종가 거래량
20200701 901 3330 3330 3330 3330 1295
20200701 902 3335 3390 3335 3390 119
20200701 903 3390 3400 3385 3385 2567
20200701 904 3385 3400 3365 3365 3364
20200701 905 3365 3400 3365 3400 2000
20200701 906 3395 3400 3365 3365 2201
20200701 907 3390 3390 3390 3390 1864
20200701 908 3390 3390 3390 3390 5
20200701 909 3390 3390 3390 3390 250
20200701 910 3385 3390 3385 3390 1000
20200701 911 3385 3390 3385 3390 2000
20200701 912 3385 3385 3365 3365 346
20200701 913 3365 3365 3350 3350 5031
20200701 914 3350 3365 3350 3365 250
20200701 915 3385 3385 3385 3385 202
20200701 916 3385 3385 3345 3345 162
20200701 917 3345 3345 3345 3345 29
20200701 918 3345 3345 3345 3345 17
20200701 919 3345 3345 3345 3345 1
20200701 920 3345 3345 3345 3345 500
20200701 921 3350 3350 3350 3350 500
20200701 923 3345 3345 3345 3345 500
20200701 924 3345 3345 3345 3345 16
20200701 925 3345 3345 3345 3345 344
20200701 926 3345 3345 3340 3340 101
20200701 927 3340 3340 3335 3340 4128
20200701 928 3340 3340 3340 3340 100
20200701 929 3340 3340 3340 3340 20
20200701 930 3330 3330 3330 3330 58
20200701 932 3330 3340 3330 3340 286
20200701 933 3330 3340 3330 3340 1083
20200701 934 3340 3340 3340 3340 50
20200701 935 3340 3340 3330 3330 528
20200701 936 3330 3330 3330 3330 103
20200701 939 3330 3330 3330 3330 2901
20200701 940 3330 3330 3330 3330 30
20200701 941 3330 3330 3330 3330 1
20200701 942 3330 3330 3330 3330 200
20200701 943 3330 3330 3330 3330 277
20200701 944 3330 3345 3330 3345 1078
20200701 945 3355 3355 3345 3345 373
20200701 946 3350 3350 3350 3350 1
20200701 949 3330 3330 3330 3330 123
20200701 950 3325 3325 3325 3325 2124
20200701 953 3330 3330 3330 3330 210
20200701 954 3330 3330 3330 3330 290
20200701 956 3335 3335 3335 3335 10
20200701 957 3335 3335 3325 3325 170
20200701 1001 3330 3330 3330 3330 51
20200701 1002 3330 3330 3330 3330 35
20200701 1003 3325 3330 3325 3330 1301
20200701 1006 3325 3325 3325 3325 197
20200701 1007 3325 3325 3325 3325 118
20200701 1009 3320 3320 3320 3320 2061
20200701 1010 3320 3320 3320 3320 1106
20200701 1011 3320 3330 3315 3330 789
20200701 1012 3320 3320 3320 3320 150
20200701 1015 3320 3320 3320 3320 910
20200701 1016 3320 3320 3320 3320 11
20200701 1017 3320 3320 3315 3315 1971
20200701 1018 3315 3315 3315 3315 190
20200701 1019 3315 3315 3315 3315 349
20200701 1020 3315 3315 3315 3315 168
20200701 1022 3315 3315 3315 3315 503
20200701 1023 3310 3310 3310 3310 6899
20200701 1025 3305 3320 3300 3300 990
20200701 1026 3300 3300 3300 3300 60
20200701 1027 3300 3300 3300 3300 1420
20200701 1028 3300 3300 3295 3295 306
20200701 1029 3295 3295 3295 3295 2709
20200701 1030 3295 3295 3295 3295 660
20200701 1031 3300 3300 3295 3300 1155
20200701 1032 3295 3300 3295 3300 425
20200701 1033 3300 3300 3295 3295 986
20200701 1034 3300 3315 3300 3315 1001
20200701 1035 3290 3290 3290 3290 5509
20200701 1036 3315 3315 3295 3295 101
20200701 1037 3300 3300 3300 3300 472
20200701 1038 3300 3300 3300 3300 1572
20200701 1039 3290 3290 3290 3290 131
20200701 1040 3290 3290 3290 3290 216
20200701 1042 3300 3315 3300 3315 3039
20200701 1043 3315 3315 3315 3315 100
20200701 1044 3315 3315 3315 3315 904
20200701 1045 3315 3320 3315 3320 463
20200701 1046 3320 3320 3300 3300 3564
20200701 1048 3305 3305 3305 3305 8
20200701 1049 3305 3305 3305 3305 279
20200701 1050 3305 3305 3305 3305 1000
20200701 1051 3305 3305 3305 3305 30
20200701 1053 3300 3300 3300 3300 8900
20200701 1054 3295 3295 3285 3290 4826
20200701 1055 3295 3295 3295 3295 12
20200701 1056 3295 3295 3295 3295 292
20200701 1058 3295 3295 3285 3285 1190
20200701 1101 3295 3295 3285 3285 1559
20200701 1102 3285 3295 3285 3285 2735
20200701 1103 3285 3285 3285 3285 247
20200701 1104 3295 3295 3285 3285 363
20200701 1105 3295 3295 3285 3285 800
20200701 1106 3300 3300 3300 3300 1
20200701 1107 3300 3305 3285 3305 1055
20200701 1108 3305 3325 3305 3325 772
20200701 1109 3330 3330 3330 3330 1
20200701 1111 3310 3310 3285 3285 3000
20200701 1112 3290 3290 3285 3285 113
20200701 1113 3315 3320 3315 3320 490
20200701 1115 3320 3320 3290 3290 170
20200701 1117 3290 3290 3290 3290 120
20200701 1118 3290 3290 3290 3290 50
20200701 1119 3290 3290 3290 3290 1000
20200701 1120 3320 3320 3320 3320 403
20200701 1121 3290 3290 3285 3285 750
20200701 1122 3290 3290 3290 3290 80
20200701 1123 3290 3290 3285 3285 154
20200701 1125 3290 3290 3285 3285 4700
20200701 1126 3285 3285 3285 3285 583
20200701 1127 3290 3290 3290 3290 2012
20200701 1131 3290 3290 3280 3280 501
20200701 1133 3280 3280 3280 3280 328
20200701 1135 3300 3300 3300 3300 200
20200701 1136 3300 3300 3300 3300 9
20200701 1138 3285 3300 3280 3300 906
20200701 1139 3285 3285 3280 3280 4
20200701 1140 3285 3285 3280 3280 4
20200701 1141 3290 3295 3280 3295 807
20200701 1142 3285 3340 3280 3335 7554
20200701 1143 3295 3355 3295 3355 11196
20200701 1144 3350 3400 3350 3400 31920
20200701 1145 3370 3445 3370 3395 21958
20200701 1146 3390 3395 3390 3395 2839
20200701 1147 3390 3390 3375 3375 1951
20200701 1148 3375 3375 3360 3360 4228
20200701 1149 3350 3350 3320 3320 7855
20200701 1150 3320 3320 3300 3300 3524
20200701 1152 3350 3350 3280 3340 10003
20200701 1154 3315 3320 3290 3320 396
20200701 1156 3285 3310 3285 3310 31
20200701 1157 3310 3315 3290 3315 2357
20200701 1158 3290 3320 3290 3320 340
20200701 1159 3295 3325 3295 3325 5755
20200701 1200 3300 3325 3295 3325 1431
20200701 1201 3300 3325 3295 3320 2072
20200701 1202 3300 3320 3295 3315 4545
20200701 1203 3300 3315 3295 3295 1343
20200701 1204 3315 3315 3295 3305 1540
20200701 1205 3300 3315 3300 3315 2475
20200701 1206 3310 3315 3300 3310 2796
20200701 1207 3305 3315 3305 3315 335
20200701 1208 3305 3315 3300 3305 599
20200701 1209 3300 3305 3295 3295 2357
20200701 1210 3295 3295 3290 3290 1100
20200701 1211 3305 3305 3305 3305 76
20200701 1213 3305 3305 3285 3305 2349
20200701 1216 3300 3300 3300 3300 1
