date,time,open,high,low,close,vol
20190315,0,28060,28515,28055,28415,5887227
20190314,0,28105,28195,27925,28090,4836271
20190313,0,28135,28140,27820,28015,11654412
20190312,0,28130,28280,28130,28220,9314969
20190311,0,27950,28030,27835,27935,16804742
20190308,0,28170,28215,27915,27915,7407646
20190307,0,28365,28520,28195,28300,8674668
20190306,0,28445,28445,28320,28385,5030208
20190305,0,28575,28605,28375,28465,5065539
20190304,0,29005,29115,28660,28665,5274617
20190228,0,29255,29300,28805,28805,5775812
20190227,0,29305,29370,29240,29300,3559451
20190226,0,29300,29335,29145,29205,7310201
20190225,0,29420,29465,29205,29315,4394336
20190222,0,29185,29255,29090,29255,2547987
20190221,0,29140,29355,29020,29240,4907357
20190220,0,29100,29350,29030,29240,6575502
20190219,0,28985,29050,28740,28905,4830085
20190218,0,28975,29140,28915,29040,5345033
20190215,0,29090,29090,28710,28830,4185097
20190214,0,28845,29215,28710,29215,4946913
20190213,0,28920,28970,28840,28935,4071771
20190212,0,28640,28860,28590,28790,9605045
20190211,0,28590,28635,28450,28635,6902867
20190208,0,28840,28855,28530,28585,6268241
20190207,0,29160,29195,28915,28995,5408602
20190201,0,29125,29265,28955,28995,7871448
20190131,0,29330,29340,29020,29025,7312434
20190130,0,28690,29055,28660,29055,8394099
20190129,0,28525,28705,28390,28705,5432101
20190128,0,28640,28765,28475,28570,7474242
20190125,0,28160,28605,28125,28585,7131270
20190124,0,27830,28075,27795,28075,5758414
20190123,0,27580,27905,27565,27845,4019129
20190122,0,27850,27895,27585,27685,5147730
20190121,0,27995,28000,27665,27825,5744245
20190118,0,27755,27835,27690,27810,5665137
20190117,0,27600,27720,27500,27600,4845712
20190116,0,27410,27540,27330,27540,6597164
20190115,0,26980,27435,26965,27420,4744723
20190114,0,27060,27090,26855,26880,3546372
20190111,0,27065,27195,26975,27115,5054162
20190110,0,26985,27110,26880,26950,5924713
20190109,0,26525,27045,26525,26960,5263421
20190108,0,26600,26680,26400,26415,4670564
20190107,0,26545,26785,26530,26590,5700324
20190104,0,26005,26250,25935,26215,10281475
20190103,0,26265,26295,25985,26015,5649255
20190102,0,26780,26820,26185,26270,4795980
20181228,0,26535,26700,26535,26580,4337356
20181227,0,26500,26590,26405,26470,8683053
20181226,0,26175,26295,25990,26145,6864056
20181224,0,26435,26505,26330,26490,14226033
20181221,0,26445,26535,26370,26480,9828279
20181220,0,26585,26650,26350,26505,9903278
20181219,0,26635,26785,26580,26740,9217509
20181218,0,26520,26710,26480,26565,6678127
20181217,0,26670,26765,26625,26660,9548736
20181214,0,27000,27010,26460,26585,12092273
20181213,0,26875,27150,26850,27015,15648201
20181212,0,26635,26925,26600,26875,12300364
20181211,0,26635,26660,26445,26530,17682169
20181210,0,26485,26645,26400,26595,11634496
20181207,0,26870,26970,26730,26845,7791119
20181206,0,27025,27035,26705,26755,8971934
20181205,0,26970,27260,26970,27160,9862732
20181204,0,27525,27560,27190,27325,7613175
20181203,0,27550,27705,27375,27635,5526366
20181130,0,27480,27535,27100,27160,5378880
20181129,0,27740,27780,27355,27415,3753641
20181128,0,27295,27375,27155,27365,4850780
20181127,0,27085,27255,26935,27200,5711703
20181126,0,26700,27015,26675,26990,5895950
20181123,0,26790,26865,26515,26630,4833230
20181122,0,26840,26925,26750,26800,5534204
20181121,0,26615,26865,26535,26830,5554846
20181120,0,26940,27090,26885,26960,7740116
20181119,0,27185,27405,27100,27230,4381832
20181116,0,27270,27335,27100,27135,4616499
20181115,0,26860,27180,26765,27155,6805238
20181114,0,26980,27010,26815,26885,4817862
20181113,0,26750,27000,26495,26955,7599585
20181112,0,26890,27220,26850,27160,3967007
20181109,0,27250,27350,27075,27090,7903123
20181108,0,27460,27630,27255,27255,5834098
20181107,0,27160,27410,26960,27025,6276314
20181106,0,27120,27210,26870,27165,5950835
20181105,0,27155,27155,26660,26975,6502516
20181102,0,26625,27295,26580,27275,6019926
20181101,0,26435,26725,26280,26280,4801246
20181031,0,26345,26425,26130,26390,5778168
20181030,0,26060,26510,25965,26270,7509784
20181029,0,26397,26572,26044,26088,4954632
20181026,0,26756,26761,26068,26303,7692140
20181025,0,26597,26741,26343,26726,10915732
20181024,0,27444,27469,27115,27160,11305852
20181023,0,27748,27778,27120,27300,7905379
20181022,0,27698,28012,27634,27948,3388111
20181019,0,27574,27933,27414,27893,4378102
20181018,0,27933,28017,27758,27783,4998217
20181017,0,28012,28202,27928,28032,4217794
20181016,0,27868,27958,27639,27673,3406772
20181015,0,27828,27893,27673,27748,4147308
20181012,0,27619,28127,27584,27903,16617756
20181011,0,28107,28287,27609,27634,11753699
20181010,0,29064,29079,28725,28825,6440283
20181008,0,29024,29244,29004,29014,4756401
20181005,0,29159,29268,28964,29159,7924740
20181004,0,29702,29702,29149,29204,7317253
20181002,0,30001,30086,29642,29662,4574339
20181001,0,30081,30171,29916,30026,4431776
20180928,0,30260,30260,30016,30031,6300176
20180927,0,29931,30275,29921,30221,4043855
20180921,0,29956,29991,29842,29991,8269497
20180920,0,29692,29981,29652,29872,5453327
20180919,0,29707,29707,29478,29592,6302125
20180918,0,29244,29597,29229,29568,6237830
20180917,0,29583,29597,29353,29438,5914153
20180914,0,29398,29707,29398,29672,5543588
20180913,0,29189,29288,29139,29209,3420866
20180912,0,29229,29273,29034,29169,6293426
20180911,0,29273,29418,29109,29199,4274921
20180910,0,29219,29358,29189,29293,4890062
20180907,0,29174,29338,29029,29229,5273817
20180906,0,29368,29528,29323,29393,6484829
20180905,0,29722,29782,29393,29438,5890426
20180904,0,29702,29852,29642,29822,5862865
20180903,0,29852,29852,29652,29692,5910548
20180831,0,29617,29882,29563,29867,4563537
20180830,0,29777,29931,29677,29747,7224077
20180829,0,29687,29772,29637,29732,3602595
20180828,0,29767,29842,29637,29647,6654652
20180827,0,29587,29677,29488,29627,3973910
20180824,0,29313,29543,29214,29478,3689483
20180823,0,29383,29388,29209,29363,4872292
20180822,0,29169,29328,29124,29244,10554904
20180821,0,28820,29179,28760,29139,4925673
20180820,0,28925,29059,28790,28825,5171194
20180817,0,28805,28890,28740,28800,4884596
20180816,0,28720,28880,28531,28790,6302072
20180814,0,28959,29129,28944,29074,5149871
20180813,0,29129,29174,28795,28944,7012003
20180810,0,29597,29597,29273,29333,5581189
20180809,0,29672,29707,29533,29657,5010971
20180808,0,29742,29797,29647,29672,5595826
20180807,0,29523,29677,29393,29667,6231444
20180806,0,29538,29692,29468,29468,8368037
20180803,0,29373,29528,29293,29513,5866437
20180802,0,29812,29812,29254,29283,5694623
20180801,0,29772,29941,29752,29817,5678324
20180731,0,29682,29722,29587,29712,5386124
20180730,0,29662,29757,29553,29672,5478337
20180727,0,29691,29741,29596,29741,1658642
20180726,0,29621,29776,29497,29651,2600186
20180725,0,29572,29686,29417,29452,6099932
20180724,0,29472,29562,29313,29507,2562621
20180723,0,29641,29651,29368,29417,7283838
20180720,0,29542,29701,29358,29656,8517238
20180719,0,29696,29746,29492,29512,7061552
20180718,0,29816,29954,29557,29591,7561082
20180717,0,29701,29766,29522,29661,7265495
20180716,0,29816,29890,29666,29696,7842494
20180713,0,29537,29880,29527,29786,7994166
20180712,0,29457,29641,29343,29492,7352530
20180711,0,29358,29477,29124,29402,10275747
20180710,0,29651,29746,29552,29572,4935065
20180709,0,29303,29626,29219,29532,8414750
20180706,0,29094,29447,28974,29313,9005217
20180705,0,29174,29308,28936,29104,7924009
20180704,0,29273,29402,29149,29174,7033754
20180703,0,29383,29437,29044,29259,9888905
20180702,0,29836,29919,29219,29219,9553811
20180629,0,29855,29959,29537,29885,14304926
20180628,0,29994,30059,29741,29821,8343376
20180627,0,30114,30278,30069,30089,11098701
20180626,0,29959,30263,29841,30199,7913016
20180625,0,30169,30302,29939,30233,13951664
20180622,0,29741,30248,29736,30248,9259474
20180621,0,30253,30372,29999,30019,8541116
20180620,0,30159,30462,30084,30278,7724884
20180619,0,30392,30472,29979,30064,8103746
20180618,0,30815,30820,30312,30457,10119585
20180615,0,31049,31084,30825,30825,8660442
