날짜 시간 시가 고가 저가 종가 거래량
20200803 901 225000 227500 225000 227500 292
20200803 902 225000 225000 224500 224500 179
20200803 903 224500 224500 224000 224000 370
20200803 904 224500 224500 224000 224500 90
20200803 905 224000 224500 224000 224000 169
20200803 906 224500 226000 224000 224000 178
20200803 907 224000 224000 224000 224000 58
20200803 908 224000 224000 223500 224000 64
20200803 909 224000 224000 224000 224000 85
20200803 910 224000 225500 223500 224000 119
20200803 911 224000 224000 223500 223500 100
20200803 912 223500 223500 222500 222500 101
20200803 913 223000 223000 222500 222500 40
20200803 914 222500 223000 222000 222000 234
20200803 915 222000 222500 222000 222500 78
20200803 916 222000 222000 222000 222000 38
20200803 917 222500 222500 222000 222000 48
20200803 918 222500 223000 222500 223000 183
20200803 919 223000 223000 222500 222500 69
20200803 920 222500 222500 222000 222000 127
20200803 921 222000 222500 221000 222500 290
20200803 922 222000 222000 221000 221000 121
20200803 923 221000 221000 221000 221000 91
20200803 924 221000 221500 221000 221000 155
20200803 925 221000 221000 220500 220500 369
20200803 926 220500 220500 220000 220000 149
20200803 927 220500 220500 219500 219500 475
20200803 928 219500 220000 219500 220000 65
20200803 929 219500 220000 219000 219000 274
20200803 930 219000 219000 218500 219000 106
20200803 931 219000 220000 218500 220000 192
20200803 932 220000 220000 219500 219500 25
20200803 933 220000 220000 219000 219000 211
20200803 934 219000 219500 219000 219500 141
20200803 935 219500 219500 219000 219000 106
20200803 936 219500 219500 219000 219500 142
20200803 937 219500 219500 219500 219500 48
20200803 938 219500 219500 219000 219500 90
20200803 939 219500 219500 219000 219000 43
20200803 940 219000 219500 219000 219500 44
20200803 941 219500 219500 219500 219500 86
20200803 942 219500 219500 219000 219500 83
20200803 943 219500 219500 219500 219500 45
20200803 944 219500 219500 219000 219000 238
20200803 945 219500 219500 219000 219500 41
20200803 946 219000 219500 219000 219500 175
20200803 947 219500 220000 219500 219500 29
20200803 948 219500 220000 219500 220000 26
20200803 949 220000 220000 219500 219500 17
20200803 950 219500 219500 219500 219500 105
20200803 951 219500 219500 219000 219000 284
20200803 952 219000 219000 218500 218500 283
20200803 953 218500 219000 218500 219000 52
20200803 954 219000 219000 219000 219000 25
20200803 955 220000 220000 219000 219000 6
20200803 956 219000 219000 219000 219000 4
20200803 957 219000 220000 219000 219500 39
20200803 958 219000 219500 219000 219000 40
20200803 959 220000 220000 220000 220000 3
20200803 1000 219000 219500 219000 219500 40
20200803 1001 220000 220000 219500 219500 52
20200803 1002 220000 220000 220000 220000 3
20200803 1003 220000 220000 219500 220000 82
20200803 1004 220000 220000 220000 220000 22
20200803 1005 220000 220500 220000 220000 78
20200803 1006 220000 220000 220000 220000 8
20200803 1007 220000 220500 219500 219500 80
20200803 1008 220000 220000 220000 220000 10
20200803 1009 219500 220000 219500 220000 9
20200803 1010 220500 220500 220500 220500 4
20200803 1011 220500 220500 220500 220500 52
20200803 1012 220000 220500 220000 220000 30
20200803 1014 220000 220500 220000 220000 7
20200803 1015 220500 220500 220500 220500 5
20200803 1016 220500 221000 220500 221000 68
20200803 1017 221000 221000 220500 220500 24
20200803 1018 220500 221000 220500 221000 6
20200803 1019 221000 221000 220500 221000 76
20200803 1020 221000 221000 221000 221000 6
20200803 1021 221000 221000 221000 221000 2
20200803 1022 221000 221000 220500 220500 54
20200803 1023 221000 221500 220500 221500 107
20200803 1024 221500 222000 221500 222000 2
20200803 1025 222000 222000 221500 221500 8
20200803 1026 221500 221500 221500 221500 10
20200803 1028 221500 221500 221500 221500 9
20200803 1029 221500 221500 221500 221500 11
20200803 1030 221500 221500 221500 221500 53
20200803 1031 221500 221500 221500 221500 1
20200803 1032 221500 221500 221000 221000 24
20200803 1033 221500 221500 221500 221500 10
20200803 1034 221000 221000 221000 221000 18
20200803 1035 221500 221500 221500 221500 3
20200803 1036 221500 222000 221500 222000 13
