date,time,open,high,low,close,vol
20190315,0,43000,44100,42950,43950,3792820
20190314,0,42500,43100,42350,42650,2739374
20190313,0,42750,42950,41800,42200,1362044
20190312,0,42600,43300,42400,42950,1133832
20190311,0,42300,43000,42050,42700,1034318
20190308,0,42750,42750,42100,42150,1537928
20190307,0,43000,43400,42850,43100,1559210
20190306,0,43100,43400,42600,43000,1435691
20190305,0,43150,43600,42900,43150,1986371
20190304,0,44700,44700,43000,43050,3209919
20190228,0,44650,44950,44350,44350,2287543
20190227,0,45000,45200,44600,44650,1848899
20190226,0,45700,45850,45200,45200,1247125
20190225,0,45300,45950,45300,45900,1144645
20190222,0,45250,45700,45050,45650,1224088
20190221,0,45600,46000,45550,45550,1304635
20190220,0,45650,46000,45400,45850,2147317
20190219,0,46100,46300,45600,46050,949358
20190218,0,46050,46450,46000,46100,1069309
20190215,0,45900,46200,45600,46000,909332
20190214,0,46050,46300,45800,46200,1523586
20190213,0,45700,46250,45500,46150,1225411
20190212,0,46000,46150,45350,45500,2051271
20190211,0,47150,47250,46250,46350,1812863
20190208,0,47750,48800,47750,48100,1085970
20190207,0,48350,48900,47800,48050,1043128
20190201,0,48300,49200,47850,48600,1588876
20190131,0,47100,48900,46800,48050,2272775
20190130,0,46400,46650,45700,46650,1168147
20190129,0,45800,46150,45600,46100,833608
20190128,0,46300,46500,45800,45800,1176898
20190125,0,45950,46300,45400,46300,1134097
20190124,0,45200,46100,45150,45900,1454749
20190123,0,45850,45850,45100,45350,1495271
20190122,0,45600,45800,45300,45750,1365448
20190121,0,46500,46700,46000,46100,1451479
20190118,0,47350,47400,46550,46700,1054443
20190117,0,47800,47850,47050,47600,1035554
20190116,0,46900,47700,46450,47450,1091289
20190115,0,45000,46750,44800,46750,1317274
20190114,0,45450,45850,44400,44550,1189035
20190111,0,45550,46100,45150,45350,1077396
20190110,0,46500,46500,45500,45500,1195029
20190109,0,46050,46650,45800,46450,885435
20190108,0,45900,45950,45300,45500,868450
20190107,0,45800,46650,45450,45450,957133
20190104,0,46500,46600,45600,45650,784105
20190103,0,46600,46800,46200,46450,1275976
20190102,0,46700,46900,45600,45950,636199
20181228,0,45700,46500,45700,46500,831292
20181227,0,46500,46550,45250,45450,1336622
20181226,0,48300,48700,47050,47800,1203504
20181224,0,48400,49100,48200,48750,606247
20181221,0,48650,48950,47850,48950,1142006
20181220,0,48400,49250,48350,48850,1063384
20181219,0,48700,48950,48100,48200,1200873
20181218,0,48350,49150,48200,48950,1201882
20181217,0,48100,48900,48100,48200,881088
20181214,0,47450,48200,47300,47950,996941
20181213,0,46800,47750,46450,47300,2477305
20181212,0,45700,47050,45350,46800,1118014
20181211,0,45000,45800,44200,45600,1426122
20181210,0,46700,46800,45000,45200,1716296
20181207,0,47250,47750,47050,47050,992891
20181206,0,48400,48400,47550,47750,1559871
20181205,0,47600,48100,47100,48000,1159922
20181204,0,47150,47950,47150,47950,1370049
20181203,0,47950,48400,46950,47200,1297362
20181130,0,48350,48650,46850,47200,2075008
20181129,0,48950,48950,48050,48500,1771866
20181128,0,48650,48650,47800,48350,1040785
20181127,0,47650,48550,47650,48350,1253139
20181126,0,47150,47600,46900,47600,956463
20181123,0,47000,47200,46650,46850,422526
20181122,0,46700,46950,46200,46900,599687
20181121,0,46600,46950,45900,46550,2789375
20181120,0,46800,47000,46600,46950,1062472
20181119,0,47100,47500,46850,46900,748173
20181116,0,47300,47450,46950,47100,754119
20181115,0,47300,47750,47000,47100,894635
20181114,0,47100,47400,46850,47100,805299
20181113,0,47100,47100,46650,47050,1856795
20181112,0,47650,48100,47600,47700,928705
20181109,0,48450,48800,47750,47800,1499445
20181108,0,48600,49550,48450,48450,1594643
20181107,0,48550,48950,47700,48000,1030910
20181106,0,48850,49000,48250,48550,1089783
20181105,0,48750,48900,48050,48650,986842
20181102,0,48100,49200,48100,49050,1434411
20181101,0,48000,48400,47450,47750,1314243
20181031,0,47650,48550,46750,47400,3023645
20181030,0,51000,51200,48600,48750,1898563
20181029,0,51100,51800,50700,51600,980448
20181026,0,51300,52300,50200,51000,1494719
20181025,0,51500,51500,50300,51300,1271863
20181024,0,51600,52400,50900,52100,1153241
20181023,0,52400,52400,50600,51000,962430
20181022,0,51100,52500,51000,52400,803343
20181019,0,50900,51400,50600,51100,963920
20181018,0,51900,52500,51100,51400,902989
20181017,0,52600,53100,52100,52500,632628
20181016,0,53200,53400,51800,51900,835652
20181015,0,52400,53100,51400,52500,839262
20181012,0,52700,52800,51000,52400,1175478
20181011,0,54600,55300,52200,52800,1625520
20181010,0,55500,55900,54800,55400,1373781
20181008,0,56400,56400,55500,56000,824054
20181005,0,55800,56700,55300,56200,1243141
20181004,0,54300,56500,54300,56100,1952337
20181002,0,54700,55700,54100,54500,1056954
20181001,0,55000,55900,54800,55600,1263705
20180928,0,54100,54500,53600,54200,1204322
20180927,0,53200,53700,52400,53700,1388580
20180921,0,52000,53400,51700,53200,2076023
20180920,0,50600,51800,50100,51500,1474487
20180919,0,50300,50700,50100,50400,834961
20180918,0,50400,50800,50100,50300,865899
20180917,0,50900,51200,50200,50400,702126
20180914,0,52100,52100,51100,51100,1228435
20180913,0,51600,52200,51300,52200,1186254
