날짜 시간 시가 고가 저가 종가 거래량
20200901 901 32300 32300 32000 32050 74
20200901 906 32150 32150 32150 32150 36
20200901 907 32700 32700 32700 32700 1
20200901 908 32700 32750 32700 32700 130
20200901 909 32700 32700 32250 32250 72
20200901 910 32250 32250 32250 32250 1
20200901 911 32250 32250 32250 32250 33
20200901 912 32550 32550 32200 32250 72
20200901 915 32300 32300 32300 32300 100
20200901 917 32300 32300 32250 32250 4
20200901 919 32250 32250 32250 32250 119
20200901 922 32250 32250 32200 32200 145
20200901 925 32200 32200 32200 32200 31
20200901 928 32250 32250 32250 32250 11
20200901 929 32250 32250 32250 32250 115
20200901 930 32250 32300 32250 32300 24
20200901 932 32300 32300 32300 32300 18
20200901 933 32550 32600 32550 32600 108
20200901 940 32550 32550 32550 32550 30
20200901 941 32350 32350 32350 32350 2
20200901 942 32350 32350 32350 32350 33
20200901 946 32350 32350 32350 32350 52
20200901 950 32350 32350 32350 32350 24
20200901 951 32350 32550 32350 32550 161
20200901 952 32550 32550 32550 32550 1
20200901 953 32550 32550 32550 32550 11
20200901 955 32550 32550 32550 32550 10
20200901 956 32550 32550 32550 32550 17
20200901 957 32550 32550 32550 32550 62
20200901 1000 32500 32550 32500 32550 12
20200901 1001 32550 32600 32550 32600 27
20200901 1002 32600 32600 32600 32600 1
20200901 1003 32550 32600 32550 32600 2
20200901 1007 32550 32600 32500 32600 12
20200901 1011 32550 32600 32550 32600 2
20200901 1012 32550 32600 32550 32600 2
20200901 1014 32500 32500 32500 32500 1
20200901 1016 32450 32550 32450 32550 21
20200901 1017 32550 32550 32550 32550 44
20200901 1018 32600 32600 32550 32550 2
20200901 1019 32450 32500 32450 32500 23
20200901 1020 32550 32550 32400 32400 36
20200901 1022 32450 32450 32450 32450 1
20200901 1027 32550 32550 32550 32550 1
20200901 1029 32500 32500 32350 32350 107
20200901 1031 32350 32350 32350 32350 3
20200901 1033 32350 32350 32350 32350 13
20200901 1034 32350 32350 32350 32350 2
20200901 1043 32350 32350 32350 32350 6
20200901 1051 32350 32350 32350 32350 22
20200901 1102 32350 32350 32300 32300 10
20200901 1106 32350 32450 32300 32450 108
20200901 1107 32450 32450 32450 32450 1
20200901 1116 32450 32450 32400 32400 13
20200901 1123 32450 32450 32450 32450 1
20200901 1124 32400 32400 32400 32400 9
20200901 1126 32400 32400 32400 32400 1
20200901 1128 32400 32400 32400 32400 15
20200901 1132 32300 32300 32300 32300 3
20200901 1133 32300 32300 32300 32300 13
20200901 1140 32350 32350 32300 32300 23
20200901 1141 32300 32300 32300 32300 5
20200901 1142 32250 32250 32250 32250 1
20200901 1144 32300 32300 32300 32300 23
20200901 1145 32300 32300 32300 32300 6
20200901 1146 32300 32300 32300 32300 1
20200901 1152 32250 32250 32250 32250 13
20200901 1205 32300 32300 32300 32300 1
20200901 1208 32300 32300 32300 32300 10
20200901 1213 32300 32300 32300 32300 13
20200901 1215 32300 32300 32300 32300 10
20200901 1219 32250 32250 32250 32250 90
20200901 1229 32300 32300 32300 32300 102
20200901 1231 32300 32300 32300 32300 1
20200901 1233 32300 32300 32300 32300 1
20200901 1234 32300 32300 32300 32300 2
20200901 1245 32250 32250 32250 32250 11
20200901 1246 32300 32300 32300 32300 1
20200901 1249 32250 32250 32250 32250 56
20200901 1250 32200 32200 32200 32200 113
20200901 1254 32250 32250 32250 32250 1
20200901 1255 32200 32200 32200 32200 10
20200901 1256 32200 32200 32200 32200 72
20200901 1300 32200 32200 32200 32200 32
20200901 1301 32200 32200 32200 32200 17
20200901 1305 32150 32150 32150 32150 19
20200901 1307 32150 32150 32150 32150 35
20200901 1308 32150 32150 32150 32150 1
20200901 1310 32150 32150 32150 32150 21
20200901 1311 32100 32100 32100 32100 10
20200901 1312 32100 32100 32100 32100 58
20200901 1314 32100 32100 32100 32100 30
20200901 1317 32100 32100 32100 32100 3
20200901 1318 32100 32100 32100 32100 83
20200901 1319 32250 32250 32250 32250 21
20200901 1322 32250 32250 32250 32250 89
20200901 1323 32250 32250 32250 32250 3
20200901 1326 32250 32250 32250 32250 20
20200901 1331 32250 32250 32250 32250 1
20200901 1340 32250 32250 32250 32250 30
20200901 1346 32250 32250 32250 32250 30
20200901 1353 32250 32250 32250 32250 4
20200901 1356 32200 32200 32200 32200 85
20200901 1357 32200 32200 32200 32200 15
20200901 1409 32150 32150 32050 32150 467
20200901 1411 32150 32150 32150 32150 91
20200901 1416 32100 32100 32100 32100 1
20200901 1420 32150 32150 32150 32150 50
20200901 1421 32150 32150 32150 32150 16
20200901 1430 32150 32200 32100 32200 222
20200901 1431 32100 32100 32100 32100 1
20200901 1432 32150 32150 32150 32150 3
20200901 1433 32150 32150 32150 32150 21
20200901 1434 32150 32150 32150 32150 1
20200901 1435 32150 32200 32150 32200 12
20200901 1438 32200 32200 32150 32150 50
20200901 1443 32200 32200 32200 32200 1
20200901 1445 32200 32200 32200 32200 15
20200901 1446 32200 32200 32200 32200 5
20200901 1449 32200 32200 32200 32200 50
20200901 1451 32200 32200 32200 32200 2
20200901 1452 32200 32200 32200 32200 48
20200901 1455 32200 32200 32200 32200 86
20200901 1456 32300 32300 32300 32300 1
20200901 1502 32250 32300 32250 32300 4
20200901 1503 32300 32300 32300 32300 3
20200901 1512 32250 32250 32250 32250 33
20200901 1513 32200 32300 32150 32300 19
20200901 1520 32300 32300 32300 32300 50
20200901 1530 32450 32450 32450 32450 99
