date,time,open,high,low,close,vol
20190315,0,73100,73100,70200,70200,825740
20190314,0,75300,76200,73000,73100,843274
20190313,0,75300,75800,74000,75000,601581
20190312,0,73300,75200,73200,75100,1595927
20190311,0,71100,72500,70100,72500,448134
20190308,0,69500,71700,69300,71400,557048
20190307,0,71200,71500,69900,69900,344136
20190306,0,73200,73600,70700,71100,520526
20190305,0,71500,74300,71000,72500,998492
20190304,0,70300,71500,70200,71400,529032
20190228,0,69500,70500,69000,69800,697390
20190227,0,69100,69600,68700,69100,252228
20190226,0,69200,70500,68700,69000,548413
20190225,0,68000,70700,67800,68700,1183977
20190222,0,70500,70800,69700,69900,513373
20190221,0,73200,73200,69300,70500,1174719
20190220,0,74000,74100,72900,73200,317124
20190219,0,73100,74300,72400,73700,433736
20190218,0,72800,73800,72600,72900,380078
20190215,0,72700,73600,71700,72400,603664
20190214,0,74400,74600,72200,72900,539048
20190213,0,74600,75100,74100,74300,547912
20190212,0,74700,75000,73700,74200,460612
20190211,0,73900,74900,73400,74600,342559
20190208,0,74000,75700,73300,73300,611867
20190207,0,73100,74500,71700,74300,507745
20190201,0,74900,75200,72900,73100,431872
20190131,0,74700,75500,73500,74400,730839
20190130,0,72400,74400,72000,73800,696055
20190129,0,73000,73100,70600,72300,744655
20190128,0,72000,74400,71800,72800,992116
20190125,0,69800,72000,68400,71300,977021
20190124,0,65500,69800,65400,69800,1553987
20190123,0,65500,66100,65200,65300,327302
20190122,0,65500,66700,65400,65700,400324
20190121,0,66200,66300,64400,65200,645213
20190118,0,64200,66600,63800,66500,1348884
20190117,0,66300,67300,63600,63800,1489337
20190116,0,69500,69600,66000,66300,1799686
20190115,0,71400,71800,68500,69100,1101050
20190114,0,72800,72800,71000,71100,572651
20190111,0,74200,74600,73000,73500,388093
20190110,0,73400,75100,73100,73900,793024
20190109,0,73400,74100,71500,73500,727455
20190108,0,75100,75200,72300,73200,618983
20190107,0,77200,78800,74000,74900,1063491
20190104,0,72500,75100,71000,74600,996376
20190103,0,72300,74200,70900,71600,841445
20190102,0,76500,77300,72500,72500,876842
20181228,0,77300,78700,74000,75300,1311185
20181227,0,85600,85700,76800,76900,3135679
20181226,0,78095,83491,77605,83491,2955404
20181224,0,80646,80940,78291,79469,1432413
20181221,0,82216,83099,79174,80646,1000765
20181220,0,78488,83785,78095,80940,2218001
20181219,0,73386,78782,73190,78684,1447118
20181218,0,68677,74073,68480,72699,1045271
20181217,0,69363,70639,64752,69854,1219982
20181214,0,70737,70835,67990,68677,1159478
20181213,0,73386,73876,69854,71522,1778406
20181212,0,70737,74563,70344,73288,1386270
20181211,0,77703,77703,69363,70246,4185624
20181210,0,78880,81725,77605,79861,1337545
20181207,0,75348,80450,75054,79861,1589429
20181206,0,76525,77506,74563,74563,658538
20181205,0,76035,77703,74465,77114,713921
20181204,0,77997,79272,77016,77506,913838
20181203,0,78291,79174,77408,78291,858794
20181130,0,76623,77212,75446,77212,2388015
20181129,0,82019,82314,76427,76525,1926103
20181128,0,80744,80940,78095,78488,1144303
20181127,0,83197,83197,79763,80253,1317265
20181126,0,77506,82804,77114,82510,1483380
20181123,0,78291,80450,77408,77408,866479
20181122,0,78978,79174,76722,78488,987799
20181121,0,74465,78782,72208,78389,1555807
20181120,0,75544,77703,74857,75937,1517486
20181119,0,72895,76820,71227,76035,2852022
20181116,0,67107,74073,66812,71227,2885137
20181115,0,64752,66518,63379,66518,1898045
20181114,0,59062,64556,59062,61416,2040074
20181113,0,57786,60926,57492,59454,1929814
20181112,0,62299,63084,58964,58964,1836038
20181109,0,68480,68578,64850,65733,1442103
20181108,0,70148,70344,67892,69461,1222000
20181107,0,71129,71620,68284,68677,891251
20181106,0,71718,71914,69363,70933,739044
20181105,0,70050,71620,69265,70835,1135769
20181102,0,67205,69658,66126,69658,1436456
20181101,0,63477,67695,62299,64752,2397191
20181031,0,68088,68186,61613,62496,2324942
20181030,0,65929,68186,64556,67990,1356853
20181029,0,68088,69854,66126,66126,1183346
20181026,0,70148,70835,66812,67303,1073129
20181025,0,64556,70933,63869,69658,2116065
20181024,0,73680,74661,67892,67892,1475514
20181023,0,75642,77016,72797,72993,1271244
20181022,0,78193,79370,76329,78684,442088
20181019,0,76035,79174,73876,78978,950679
20181018,0,79469,79469,76427,76623,557949
20181017,0,79370,79763,77212,78978,511283
20181016,0,77506,79272,76820,77408,652539
20181015,0,81038,81333,77016,77703,724692
20181012,0,78684,81038,77997,80548,888803
20181011,0,82804,83687,78488,78978,1458582
20181010,0,84570,85159,82804,82804,653789
20181008,0,84472,84963,83491,84276,463380
20181005,0,85159,86434,84178,84668,789831
20181004,0,85846,87317,82902,84472,1339501
20181002,0,88593,89280,85355,85355,973012
20181001,0,90064,91340,88102,88397,719347
20180928,0,92812,93302,90163,90457,628174
20180927,0,91242,93106,91242,92223,589816
20180921,0,91144,92125,90849,91830,678541
