date,time,open,high,low,close,vol
20190315,0,37100,39000,37100,38650,186442
20190314,0,38900,38900,36800,37350,218134
20190313,0,37950,38400,37500,38300,77628
20190312,0,38400,38600,37950,37950,82333
20190311,0,37500,38350,37150,38350,71526
20190308,0,39000,39100,37500,37650,159119
20190307,0,39050,39050,37900,38800,126858
20190306,0,39950,39950,38550,38900,168918
20190305,0,38950,39800,38800,39550,139167
20190304,0,39000,39650,38200,39450,212556
20190228,0,38200,39650,38200,38700,261569
20190227,0,38400,39100,38250,38400,122028
20190226,0,38550,39300,37650,38200,196648
20190225,0,37550,39250,37550,38600,228423
20190222,0,37100,37450,36600,37250,153563
20190221,0,37100,37500,36600,37000,147617
20190220,0,36000,37500,35850,37250,237776
20190219,0,36450,36550,36050,36050,126336
20190218,0,36450,36500,36050,36500,94528
20190215,0,35950,36400,35700,36350,157710
20190214,0,35500,35850,35350,35800,132596
20190213,0,34600,35750,34500,35600,223357
20190212,0,35550,35600,34950,34950,172885
20190211,0,35800,35850,35400,35550,73347
20190208,0,35350,35950,35300,35600,192451
20190207,0,35750,35750,35000,35350,211403
20190201,0,36100,36350,35450,35750,262198
20190131,0,36700,36800,35900,36050,366234
20190130,0,37350,37350,36550,36900,158540
20190129,0,36300,37250,36250,37100,142699
20190128,0,36450,36850,36050,36650,105240
20190125,0,35750,36950,35600,36750,200842
20190124,0,35850,36150,35450,35750,176627
20190123,0,35550,36300,35350,36250,254163
20190122,0,35550,35800,34900,35350,227995
20190121,0,35750,35950,35350,35450,145827
20190118,0,35700,35950,35150,35600,347832
20190117,0,36800,36900,35400,35450,378633
20190116,0,36750,37000,36500,36900,182344
20190115,0,37000,37000,36300,36700,185550
20190114,0,37100,37150,36650,36950,448574
20190111,0,36550,37200,36350,37000,327412
20190110,0,37850,37850,35450,35850,854146
20190109,0,38650,39150,38000,38350,194232
20190108,0,39300,39700,38150,38400,112587
20190107,0,40500,40500,38700,38950,165400
20190104,0,39400,40000,38550,39950,166783
20190103,0,39300,39750,38850,39000,111228
20190102,0,39900,40600,38850,39250,105394
20181228,0,39700,40800,39450,40500,173621
20181227,0,38550,39950,37600,39450,247450
20181226,0,40900,41000,38750,39650,200897
20181224,0,41600,41600,40500,40900,73020
20181221,0,41600,41600,40900,41600,178151
20181220,0,41700,41700,40500,41150,115359
20181219,0,41200,41850,40250,41050,106487
20181218,0,40700,41900,40350,40700,175467
20181217,0,41000,41500,40000,40650,107219
20181214,0,40500,40950,40050,40750,215591
20181213,0,39500,40500,39050,40500,340220
20181212,0,39700,39700,38600,39100,189356
20181211,0,38750,39100,38250,39100,122188
20181210,0,37500,39350,37500,38800,175282
20181207,0,38200,38550,37900,38050,89165
20181206,0,38800,38800,36850,38050,127042
