date,time,open,high,low,close,vol
20190315,0,33850,34250,33550,33750,1742905
20190314,0,34800,34800,33400,34000,1423619
20190313,0,34850,34900,33550,34350,826891
20190312,0,34150,34800,34050,34600,852145
20190311,0,33500,34050,33350,33900,681839
20190308,0,34200,34300,33650,33650,728590
20190307,0,34700,35050,33650,34200,1280662
20190306,0,35100,35150,34300,34500,1004691
20190305,0,35000,35100,33800,34850,1350646
20190304,0,36500,36500,35200,35450,1298586
20190228,0,36900,37200,36550,36550,1085620
20190227,0,36950,37350,36900,36950,933429
20190226,0,36000,36950,35800,36400,1035478
20190225,0,35500,36000,35050,35700,507623
20190222,0,35750,35900,35300,35600,428309
20190221,0,35200,35750,35150,35600,762715
20190220,0,35300,36500,34800,35200,1273900
20190219,0,35650,35650,34850,35150,676022
20190218,0,35500,35950,34750,35600,729565
20190215,0,36350,36350,35800,35900,441673
20190214,0,35400,36500,35050,36500,1334529
20190213,0,36650,37050,35650,35750,1173347
20190212,0,37150,37300,36800,37000,1150518
20190211,0,36600,37200,36000,37000,1275069
20190208,0,36300,36450,35950,36400,630740
20190207,0,36500,36600,35950,36100,818674
20190201,0,36350,36600,35600,35850,829979
20190131,0,36600,36650,36000,36350,1088374
20190130,0,35050,36200,34700,36150,1195389
20190129,0,34350,35000,34100,34950,1002443
20190128,0,35500,35850,34600,34850,1277309
20190125,0,35800,36550,35600,35750,1408928
20190124,0,36000,36650,35400,36650,1262251
20190123,0,36050,36550,35800,36550,1134420
20190122,0,35000,35850,35000,35850,978878
20190121,0,35800,36450,35100,35350,857815
20190118,0,34950,35800,34750,35800,1154258
20190117,0,34250,35000,34250,34950,676580
20190116,0,34300,34900,33950,34850,607592
20190115,0,33800,34900,33800,34550,1033143
20190114,0,33600,34300,33500,33800,728776
20190111,0,34000,34300,33550,33950,916827
20190110,0,34300,34600,33850,34300,1015367
20190109,0,33900,35000,33800,34800,840360
20190108,0,34900,34900,33550,33800,1013744
20190107,0,34850,35000,34200,34200,773118
20190104,0,33100,35000,32900,34850,1573507
20190103,0,32600,33100,31800,32850,924910
20190102,0,33450,33650,32300,32800,478590
20181228,0,33200,33900,33150,33700,652573
20181227,0,32850,33500,32350,33050,731053
20181226,0,33100,33800,32650,33400,1153454
20181224,0,33850,34000,33200,33500,727995
20181221,0,33950,34000,33450,33850,918578
20181220,0,33400,34200,32950,33800,780680
20181219,0,33750,34100,33550,33800,755284
20181218,0,33450,33750,32350,33700,928951
20181217,0,32550,33300,31900,33100,876455
20181214,0,33450,33650,32450,32500,1019205
20181213,0,32400,33450,32050,33450,1756038
20181212,0,31500,32900,31450,32350,1680688
20181211,0,30700,31450,30450,31400,596697
20181210,0,30200,31000,30150,31000,488820
20181207,0,31000,31100,30350,30950,657527
20181206,0,30800,31050,30500,30950,852936
20181205,0,30200,30650,30000,30600,408467
20181204,0,30350,30750,29600,30450,724594
20181203,0,30900,31000,30200,30400,539413
