날짜 시가 고가 저가 종가 거래량 거래대금 상장주식수 시가총액 외국인현보유수량 기관순매수
19890308 18460 18460 18460 18460 0 0 0 0 0 0
19890309 19229 19229 19229 19229 0 0 0 0 0 0
19890311 19998 19998 19998 19998 0 0 0 0 0 0
19890313 20768 20768 20768 20768 0 0 0 0 0 0
19890314 21537 21537 21537 21537 112 0 0 0 0 0
19890315 22306 22306 22306 22306 10 0 0 0 0 0
19890316 23075 23075 23075 23075 0 0 0 0 0 0
19890317 23075 23075 23075 23075 0 0 0 0 0 0
19890318 23075 23075 23075 23075 0 0 0 0 0 0
19890320 23075 23075 23075 23075 0 0 0 0 0 0
19890321 24075 24075 24075 24075 0 0 0 0 0 0
19890322 24075 24075 24075 24075 0 0 0 0 0 0
19890323 24075 24075 24075 24075 0 0 0 0 0 0
19890324 24152 24152 24152 24152 0 0 0 0 0 0
19890325 24152 24152 24152 24152 0 0 0 0 0 0
19890327 24152 24152 24152 24152 0 0 0 0 0 0
19890328 24152 24152 24152 24152 0 0 0 0 0 0
19890329 24152 24152 24152 24152 0 0 0 0 0 0
19890330 24152 24152 24152 24152 0 0 0 0 0 0
19890331 25152 25152 25152 25152 0 0 0 0 0 0
19890401 26152 26152 26152 26152 0 0 0 0 0 0
19890403 27152 27152 27152 27152 0 0 0 0 0 0
19890404 28152 28152 28152 28152 0 0 0 0 0 0
19890406 29152 29152 29152 29152 0 0 0 0 0 0
19890407 29767 29767 29767 29767 10 0 0 0 0 0
19890408 30075 30075 30075 30075 0 0 0 0 0 0
19890410 30767 30767 30767 30767 0 0 0 0 0 0
19890411 31536 31536 31536 31536 0 0 0 0 0 0
19890412 32767 32767 32767 32767 0 0 0 0 0 0
19890413 32767 32767 32767 32767 0 0 0 0 0 0
19890414 33844 33844 33844 33844 0 0 0 0 0 0
19890415 33844 33844 33844 33844 0 0 0 0 0 0
19890417 32613 32613 32613 32613 30 0 0 0 0 0
19890418 31382 31382 31382 31382 0 0 0 0 0 0
19890419 30152 30152 30152 30152 20 0 0 0 0 0
19890420 29152 29152 29152 29152 0 0 0 0 0 0
19890421 28152 28152 28152 28152 101 0 0 0 0 0
19890422 27921 27921 27921 27921 305 0 0 0 0 0
19890424 26921 26921 26921 26921 152 0 0 0 0 0
19890425 25921 25921 25921 25921 448 0 0 0 0 0
19890426 24921 24921 24921 24921 336 0 0 0 0 0
19890427 23921 23921 23921 23921 692 0 0 0 0 0
19890428 22921 22921 22921 22921 1069 0 0 0 0 0
19890429 23537 23690 22921 22921 631 0 0 0 0 0
19890501 23460 23460 22921 22921 3553 0 0 0 0 0
19890502 23690 23690 22921 23075 2973 0 0 0 0 0
19890503 23306 23306 23075 23075 1700 0 0 0 0 0
19890504 23229 23229 22998 22998 1008 0 0 0 0 0
19890506 23075 23152 23075 23152 875 0 0 0 0 0
19890508 23460 23537 23460 23537 621 0 0 0 0 0
19890509 23690 23767 23460 23460 1781 0 0 0 0 0
19890510 23690 23844 23460 23460 804 0 0 0 0 0
19890511 23767 23844 23075 23075 1578 0 0 0 0 0
19890513 23075 23229 23075 23229 142 0 0 0 0 0
19890515 23229 23229 23075 23075 1120 0 0 0 0 0
19890516 23229 23306 23229 23306 427 0 0 0 0 0
19890517 23844 23844 23383 23383 997 0 0 0 0 0
19890518 23229 23383 23229 23229 549 0 0 0 0 0
