날짜 시간 시가 고가 저가 종가 거래량
20170310 901 128000 128500 128000 128000 4095
20170310 902 128000 128000 127000 128000 3217
20170310 903 127000 128000 127000 127500 1178
20170310 904 127500 127500 127500 127500 564
20170310 905 127500 128000 127500 127500 160
20170310 906 127500 127500 127500 127500 1067
20170310 907 127500 127500 127500 127500 298
20170310 908 127500 127500 127500 127500 2223
20170310 909 127500 128000 127500 128000 207
20170310 910 128000 128000 127500 127500 155
20170310 911 127500 128500 127500 128500 1702
20170310 912 128500 128500 128000 128000 26
20170310 913 128000 128500 128000 128000 792
20170310 914 128000 128000 127500 127500 524
20170310 915 127500 128000 127500 127500 162
20170310 916 128000 128000 127500 127500 111
20170310 917 127500 128000 127500 127500 143
20170310 918 127500 128000 127500 128000 37
20170310 919 127500 128000 127500 127500 111
20170310 920 128000 128000 127500 127500 77
20170310 921 127500 128000 127500 128000 31
20170310 922 128000 128000 127500 128000 335
20170310 923 127500 128000 127500 127500 530
20170310 924 128000 128000 127500 128000 76
20170310 925 127500 128000 127500 128000 136
20170310 926 128000 128000 127500 128000 148
20170310 927 127500 128000 127500 128000 96
20170310 928 128000 128000 127500 127500 3098
20170310 929 127000 127000 127000 127000 49
20170310 930 127500 127500 127000 127500 1659
20170310 931 127000 127500 127000 127500 7
20170310 932 127500 127500 126500 126500 7367
20170310 933 126500 127000 126000 126500 3053
20170310 934 126500 127000 126500 126500 247
20170310 935 127000 127000 127000 127000 66
20170310 936 127000 127000 126500 126500 68
20170310 937 126500 127000 126500 126500 44
20170310 938 126500 126500 126500 126500 515
20170310 939 127000 127000 126500 126500 47
20170310 940 126500 126500 126500 126500 76
20170310 941 127000 127000 126500 126500 194
20170310 942 126500 126500 126000 126000 4682
20170310 943 126000 126500 125500 126000 2124
20170310 944 126000 126500 126000 126500 1317
20170310 945 126000 126000 126000 126000 722
20170310 946 126000 126000 125500 126000 792
20170310 947 126000 126000 125500 125500 36
20170310 948 126000 126500 126000 126000 1910
20170310 949 126000 126500 126000 126500 2623
20170310 950 126500 126500 126000 126500 1295
20170310 951 126500 126500 126000 126000 116
20170310 952 126500 126500 126500 126500 133
20170310 953 126500 126500 126000 126500 71
20170310 954 126000 126500 126000 126500 192
20170310 955 126500 126500 126000 126000 162
20170310 956 126500 126500 125500 126000 3062
20170310 957 126000 126000 125500 126000 236
20170310 958 126000 126000 125500 125500 131
20170310 959 126000 126000 125500 125500 593
20170310 1000 126000 126000 126000 126000 3
20170310 1001 125500 126000 125500 125500 65
20170310 1002 125500 126000 125500 125500 364
20170310 1003 126000 126000 125500 126000 49
20170310 1004 125500 126000 125500 125500 172
20170310 1005 126000 126000 125500 126000 81
20170310 1006 125500 126000 125500 125500 199
20170310 1007 126000 126000 125500 125500 58
20170310 1008 125500 126000 125500 125500 492
20170310 1009 126000 126000 125500 125500 111
20170310 1010 126000 126000 125500 125500 176
20170310 1011 125500 126000 125500 126000 110
20170310 1012 125500 126000 125500 126000 97
20170310 1013 125500 126000 125500 125500 350
20170310 1014 125500 126000 125500 126000 350
20170310 1015 125500 126000 125500 125500 187
20170310 1016 126000 126000 125500 125500 184
20170310 1017 125500 126000 125500 126000 279
20170310 1018 125500 126000 125500 125500 451
20170310 1019 126000 126000 125500 126000 136
20170310 1020 126000 126000 125500 126000 208
20170310 1021 126000 126000 125500 126000 244
20170310 1022 125500 126000 125500 125500 319
20170310 1023 125500 126000 125500 126000 337
20170310 1024 126000 126000 125500 125500 157
20170310 1025 125500 126000 125500 125500 679
20170310 1026 126000 126000 125500 125500 23
20170310 1027 125500 126000 125500 125500 307
20170310 1028 126000 126000 125500 125500 4841
20170310 1029 125500 125500 125000 125000 4524
20170310 1030 125000 125500 125000 125000 908
20170310 1031 125000 125500 125000 125000 445
20170310 1032 125000 125000 125000 125000 293
20170310 1033 125000 125500 125000 125000 278
20170310 1034 125000 125500 125000 125000 223
20170310 1035 125000 125500 125000 125000 643
20170310 1036 125500 125500 125000 125000 327
20170310 1037 125000 125500 125000 125000 183
20170310 1038 125000 125500 125000 125500 225
20170310 1039 125000 125500 125000 125000 118
20170310 1040 125000 125500 125000 125500 166
20170310 1041 125000 125500 125000 125000 244
20170310 1042 125000 125500 125000 125000 1140
20170310 1043 125500 125500 125000 125500 216
20170310 1044 125500 125500 125000 125000 779
20170310 1045 125500 125500 125000 125500 283
20170310 1046 125500 125500 125000 125500 533
20170310 1047 125000 125500 125000 125500 1293
20170310 1048 125000 125500 125000 125500 280
20170310 1049 125500 125500 125000 125500 416
20170310 1050 125500 126500 125000 126000 10560
20170310 1051 126000 127000 126000 126000 5582
20170310 1052 126000 126500 126000 126500 190
20170310 1053 126000 126500 126000 126500 613
20170310 1054 126000 127000 126000 126500 1676
20170310 1055 126500 127000 126500 126500 583
20170310 1056 126500 127000 126500 126500 140
20170310 1057 126500 127000 126500 127000 92
20170310 1058 126500 126500 126000 126000 2945
20170310 1059 126500 126500 126000 126500 162
20170310 1100 126000 126500 126000 126500 433
20170310 1101 126000 127000 126000 126500 1953
20170310 1102 126500 127000 126500 126500 164
20170310 1103 126500 127000 126500 126500 229
20170310 1104 126500 127000 126500 126500 306
20170310 1105 126500 127000 126500 126500 128
20170310 1106 126500 127000 126000 126000 1199
20170310 1107 126000 126500 126000 126000 75
20170310 1108 126000 126500 126000 126500 246
20170310 1109 126000 126500 126000 126000 171
20170310 1110 126000 126500 126000 126000 222
20170310 1111 126000 126500 126000 126000 209
20170310 1112 126500 126500 126000 126000 316
20170310 1113 126000 126500 126000 126000 198
20170310 1114 126000 126500 125500 126000 9879
20170310 1115 126000 126000 125500 126000 1301
20170310 1116 125500 126500 125500 126000 213
20170310 1117 126000 126500 126000 126000 284
20170310 1118 126000 126500 126000 126500 114
20170310 1119 126000 128000 126000 128000 8556
20170310 1120 128000 128000 127000 127000 1908
20170310 1121 127000 127500 127000 127000 201
20170310 1122 127500 127500 127000 127000 1556
20170310 1123 127000 127000 126500 126500 4640
20170310 1124 126500 127000 126500 126500 140
20170310 1125 126500 127000 126500 126500 429
20170310 1126 127000 127000 126500 126500 129
20170310 1127 126500 127000 126500 126500 844
20170310 1128 126500 127000 126000 126000 9023
20170310 1129 126000 126000 126000 126000 280
20170310 1130 126500 126500 126000 126500 213
20170310 1131 126500 126500 126000 126500 863
20170310 1132 126000 126500 126000 126500 157
20170310 1133 126000 126500 126000 126000 243
20170310 1134 126000 126500 126000 126000 189
20170310 1135 126000 126500 126000 126500 175
20170310 1136 126500 126500 126000 126500 183
20170310 1137 126000 126500 126000 126000 166
20170310 1138 126000 126500 126000 126000 227
20170310 1139 126000 126500 126000 126000 164
20170310 1140 126000 127000 126000 126500 2455
20170310 1141 126500 127000 126500 126500 433
20170310 1142 126500 127500 126500 127500 4635
20170310 1143 127500 127500 127000 127000 177
