날짜 시간 시가 고가 저가 종가 거래량
20200803 901 22200 22750 22200 22700 652
20200803 902 22700 22700 22450 22450 45
20200803 903 22450 22600 22450 22600 31
20200803 904 22450 22450 22400 22400 138
20200803 905 22400 22500 22400 22500 117
20200803 906 22500 22500 22450 22450 66
20200803 908 22250 22250 22250 22250 2
20200803 909 22250 22250 22250 22250 50
20200803 910 22300 22300 22250 22250 1116
20200803 911 22250 22250 22250 22250 103
20200803 912 22250 22250 22250 22250 44
20200803 913 22250 22250 22200 22250 141
20200803 914 22200 22200 22200 22200 109
20200803 915 22200 22200 22200 22200 107
20200803 916 22200 22500 22200 22500 400
20200803 917 22500 22500 22500 22500 373
20200803 918 22500 22500 22500 22500 5
20200803 921 22450 22500 22450 22500 98
20200803 923 22350 22350 22350 22350 1
20200803 924 22300 22300 22200 22200 721
20200803 925 22200 22200 22100 22100 502
20200803 927 22150 22150 22100 22100 400
20200803 928 22100 22100 22100 22100 10
20200803 929 22100 22150 22100 22100 297
20200803 930 22100 22100 22100 22100 100
20200803 932 22150 22150 22100 22100 413
20200803 933 22100 22100 22100 22100 187
20200803 934 22150 22150 22100 22100 32
20200803 935 22350 22350 22350 22350 49
20200803 936 22350 22350 22350 22350 3
20200803 937 22150 22150 22150 22150 38
20200803 938 22150 22150 22150 22150 100
20200803 940 22300 22350 22300 22350 2
20200803 941 22150 22150 22150 22150 42
20200803 943 22150 22150 22150 22150 36
20200803 945 22200 22200 22150 22150 49
20200803 946 22150 22150 22150 22150 343
20200803 948 22200 22200 22150 22150 164
20200803 949 22150 22150 22050 22050 130
20200803 950 22050 22050 22050 22050 6
20200803 952 22050 22050 22050 22050 11
20200803 953 22100 22100 22050 22050 400
20200803 956 22100 22100 22100 22100 8
20200803 957 22100 22200 22100 22200 112
20200803 958 22200 22200 22200 22200 1
20200803 1000 22150 22150 22150 22150 1
20200803 1001 22150 22150 22100 22100 30
20200803 1002 22100 22100 22100 22100 357
20200803 1003 22100 22100 22050 22050 25
