날짜 시간 시가 고가 저가 종가 거래량
20200803 901 6440 6440 6440 6440 342
20200803 902 6405 6405 6405 6405 346
20200803 903 6405 6405 6405 6405 1817
20200803 904 6400 6430 6400 6430 504
20200803 905 6425 6425 6425 6425 10
20200803 908 6405 6405 6405 6405 1
20200803 909 6405 6405 6405 6405 67
20200803 911 6405 6405 6405 6405 100
20200803 915 6405 6405 6400 6400 1492
20200803 916 6400 6400 6400 6400 1000
20200803 919 6400 6400 6400 6400 271
20200803 928 6400 6400 6400 6400 77
20200803 929 6400 6400 6400 6400 50
20200803 930 6400 6400 6400 6400 9
20200803 933 6410 6410 6400 6400 869
20200803 941 6425 6440 6425 6440 1045
20200803 945 6415 6415 6415 6415 336
20200803 947 6420 6420 6420 6420 2
20200803 949 6420 6420 6420 6420 6
20200803 952 6420 6420 6415 6415 40
20200803 953 6415 6415 6415 6415 1000
20200803 956 6410 6410 6400 6400 151
20200803 958 6405 6405 6405 6405 609
20200803 1006 6415 6415 6415 6415 310
20200803 1007 6410 6410 6410 6410 269
20200803 1008 6420 6420 6420 6420 119
20200803 1015 6430 6440 6430 6440 51
20200803 1016 6440 6440 6440 6440 2
20200803 1017 6435 6435 6435 6435 2
20200803 1019 6430 6430 6410 6410 231
20200803 1025 6410 6410 6410 6410 1
20200803 1032 6410 6410 6410 6410 10
20200803 1035 6410 6410 6410 6410 1630
20200803 1054 6405 6405 6405 6405 457
20200803 1058 6400 6400 6400 6400 374
20200803 1059 6405 6405 6400 6400 200
20200803 1102 6400 6400 6400 6400 254
20200803 1112 6400 6400 6400 6400 100
20200803 1113 6400 6400 6400 6400 100
20200803 1128 6400 6400 6400 6400 55
20200803 1138 6400 6410 6400 6410 2800
20200803 1140 6420 6420 6420 6420 20
20200803 1143 6430 6430 6430 6430 1
20200803 1145 6430 6430 6430 6430 86
20200803 1150 6440 6440 6440 6440 100
20200803 1155 6435 6435 6435 6435 310
20200803 1207 6440 6440 6440 6440 485
20200803 1218 6440 6440 6440 6440 2
20200803 1227 6450 6450 6450 6450 2222
20200803 1231 6450 6450 6450 6450 20
20200803 1252 6440 6440 6440 6440 100
20200803 1254 6440 6440 6440 6440 500
20200803 1258 6435 6435 6435 6435 1
20200803 1301 6435 6435 6435 6435 5
20200803 1306 6435 6445 6435 6445 391
20200803 1318 6445 6445 6445 6445 194
20200803 1323 6445 6445 6445 6445 1
20200803 1325 6430 6430 6430 6430 10
20200803 1330 6440 6440 6440 6440 1
20200803 1352 6440 6440 6440 6440 140
20200803 1354 6440 6440 6440 6440 104
20200803 1401 6440 6440 6435 6435 358
20200803 1403 6440 6440 6440 6440 70
20200803 1404 6435 6435 6435 6435 1651
20200803 1405 6440 6440 6440 6440 130
20200803 1408 6445 6450 6445 6450 719
20200803 1410 6455 6455 6455 6455 105
20200803 1411 6460 6465 6460 6465 230
20200803 1412 6470 6480 6470 6480 129
20200803 1414 6480 6480 6480 6480 155
20200803 1415 6480 6480 6480 6480 3
20200803 1416 6490 6490 6490 6490 5
20200803 1417 6490 6500 6490 6500 500
20200803 1419 6500 6500 6500 6500 10
20200803 1420 6500 6500 6500 6500 500
20200803 1425 6500 6500 6500 6500 1
20200803 1428 6500 6500 6500 6500 200
20200803 1434 6500 6500 6500 6500 21
20200803 1444 6500 6500 6500 6500 10
20200803 1455 6495 6495 6495 6495 20
20200803 1459 6495 6495 6495 6495 131
20200803 1500 6495 6495 6495 6495 1
20200803 1503 6495 6495 6495 6495 47
20200803 1505 6495 6500 6495 6500 1538
20200803 1509 6490 6490 6490 6490 400
20200803 1518 6490 6490 6490 6490 1
20200803 1530 6490 6490 6490 6490 221
20200804 903 8460 8460 8400 8400 31554
20200804 904 8440 8440 8340 8340 6220
20200804 905 8335 8370 8325 8335 15025
20200804 906 8335 8340 8320 8320 3218
20200804 907 8320 8325 8320 8320 5778
20200804 908 8300 8320 8290 8300 5314
20200804 909 8300 8300 8265 8265 96
20200804 910 8255 8285 8240 8250 9127
20200804 911 8245 8270 8220 8245 3996
20200804 912 8220 8220 8200 8200 641
20200804 913 8200 8205 8135 8145 11075
20200804 914 8150 8150 8125 8145 4018
20200804 915 8135 8135 8115 8115 161
20200804 916 8115 8145 8115 8120 8417
20200804 917 8115 8145 8115 8145 686
20200804 918 8150 8150 8150 8150 85
20200804 919 8150 8155 8150 8155 14796
20200804 920 8155 8155 8130 8130 807
20200804 921 8100 8100 8065 8065 5508
20200804 922 8075 8095 8075 8095 2535
20200804 923 8100 8105 8095 8095 207
20200804 924 8130 8130 8095 8105 7151
20200804 925 8105 8105 8095 8095 1552
20200804 926 8100 8110 8100 8110 1539
20200804 927 8105 8105 8100 8100 9
20200804 928 8100 8120 8100 8120 5045
20200804 929 8125 8125 8125 8125 306
20200804 930 8125 8125 8125 8125 10
20200804 931 8120 8125 8120 8125 14
20200804 932 8120 8150 8120 8120 4863
20200804 933 8120 8135 8120 8135 505
20200804 934 8135 8135 8130 8130 39
20200804 935 8115 8115 8115 8115 56
20200804 936 8130 8130 8130 8130 50
20200804 937 8120 8120 8120 8120 550
20200804 940 8120 8120 8120 8120 10
20200804 941 8120 8125 8120 8125 3768
20200804 942 8130 8135 8130 8135 244
20200804 943 8130 8135 8130 8135 5917
20200804 944 8140 8145 8135 8145 471
20200804 945 8140 8145 8135 8135 152
20200804 946 8135 8140 8135 8140 2003
20200804 947 8145 8145 8140 8145 1021
20200804 948 8145 8145 8145 8145 2
20200804 949 8145 8155 8145 8155 3036
20200804 950 8155 8160 8155 8160 578
20200804 951 8160 8160 8145 8160 2548
20200804 953 8145 8145 8145 8145 10
20200804 954 8155 8155 8155 8155 9
20200804 955 8155 8155 8150 8150 20
20200804 956 8140 8140 8140 8140 5
20200804 957 8140 8140 8140 8140 205
20200804 958 8140 8140 8135 8135 704
20200804 959 8135 8140 8135 8135 619
20200804 1000 8135 8135 8135 8135 314
20200804 1001 8140 8150 8140 8150 316
20200804 1002 8150 8150 8150 8150 8
20200804 1003 8150 8150 8145 8145 458
20200804 1006 8145 8145 8135 8135 144
20200804 1007 8130 8130 8130 8130 1130
20200804 1008 8140 8140 8140 8140 1
20200804 1009 8150 8150 8150 8150 501
20200804 1011 8150 8150 8130 8130 199
20200804 1012 8130 8130 8130 8130 188
20200804 1013 8130 8130 8130 8130 51
20200804 1014 8130 8130 8130 8130 219
20200804 1015 8130 8130 8130 8130 546
20200804 1016 8130 8130 8130 8130 123
