날짜 시가 고가 저가 종가 거래량 거래대금 상장주식수 시가총액 외국인현보유수량 기관순매수
20010425.0 11900.0 13650.0 11900.0 13650.0 26150.0 352000000.0 15618000.0 213185000000.0 0.0 0.0
20010426.0 15650.0 15650.0 15650.0 15650.0 87500.0 1369000000.0 15618000.0 244421000000.0 4715459.0 0.0
20010427.0 17950.0 17950.0 16600.0 17950.0 2002100.0 35453000000.0 15618000.0 280343000000.0 5562556.0 0.0
20010430.0 18900.0 19500.0 17500.0 18000.0 1296800.0 23997000000.0 15618000.0 281124000000.0 5791642.0 0.0
20010502.0 18500.0 20700.0 17750.0 20700.0 1081050.0 21235000000.0 15618000.0 323292000000.0 6115092.0 0.0
20010503.0 20700.0 20700.0 19750.0 20250.0 698750.0 14056000000.0 15618000.0 316264000000.0 6058998.0 0.0
20010504.0 19500.0 19700.0 18600.0 18850.0 463860.0 8863000000.0 15618000.0 294399000000.0 5951302.0 0.0
20010507.0 18900.0 19550.0 18400.0 18700.0 438060.0 8280000000.0 15618000.0 292056000000.0 5867994.0 0.0
20010508.0 18300.0 19000.0 18300.0 19000.0 396410.0 7483000000.0 15618000.0 296742000000.0 5926151.0 0.0
20010509.0 19000.0 19350.0 18700.0 18950.0 136030.0 2575000000.0 15618000.0 295961000000.0 5942497.0 0.0
20010510.0 18950.0 21750.0 18800.0 21750.0 1047100.0 21763000000.0 15618000.0 339691000000.0 6052617.0 0.0
20010511.0 22200.0 24700.0 22100.0 24000.0 866480.0 20532000000.0 15618000.0 374832000000.0 6147297.0 0.0
20010514.0 23150.0 23800.0 22250.0 23200.0 644860.0 14732000000.0 15618000.0 362337000000.0 6022581.0 0.0
20010515.0 23300.0 24350.0 22700.0 23800.0 431160.0 10224000000.0 15618000.0 371708000000.0 6078413.0 0.0
20010516.0 24000.0 24700.0 23300.0 23700.0 240360.0 5769000000.0 15618000.0 370146000000.0 6130219.0 0.0
20010517.0 24100.0 26600.0 23300.0 24800.0 541670.0 13396000000.0 15618000.0 387326000000.0 6255829.0 0.0
20010518.0 24550.0 26800.0 24550.0 25950.0 703620.0 18212000000.0 15618000.0 405287000000.0 6467419.0 0.0
20010521.0 26900.0 27900.0 26450.0 26800.0 294630.0 7947000000.0 15618000.0 418562000000.0 6543951.0 0.0
20010522.0 26800.0 27500.0 25600.0 26400.0 389230.0 10243000000.0 15618000.0 412315000000.0 6535575.0 0.0
20010523.0 26200.0 26200.0 25200.0 25900.0 358410.0 9233000000.0 15618000.0 404506000000.0 6552561.0 0.0
20010524.0 25200.0 27500.0 25200.0 27150.0 544850.0 14417000000.0 15618000.0 424028000000.0 6663169.0 0.0
20010525.0 27000.0 28150.0 27000.0 27950.0 442350.0 12223000000.0 15618000.0 436523000000.0 6785159.0 0.0
20010528.0 27950.0 28400.0 27000.0 27500.0 153070.0 4214000000.0 15618000.0 429495000000.0 6829811.0 0.0
20010529.0 27500.0 30000.0 27500.0 28900.0 552730.0 15977000000.0 15618000.0 451360000000.0 7005301.0 0.0
20010530.0 28550.0 32800.0 28550.0 31600.0 626950.0 19527000000.0 15618000.0 493528000000.0 7139611.0 0.0
20010531.0 31500.0 34500.0 30500.0 31600.0 432820.0 14222000000.0 15618000.0 493528000000.0 7113931.0 0.0
20010601.0 31600.0 32700.0 29400.0 30000.0 489550.0 15059000000.0 15618000.0 468540000000.0 7143457.0 0.0
20010604.0 30000.0 30850.0 27700.0 28150.0 256260.0 7374000000.0 15618000.0 439646000000.0 7077678.0 0.0
20010605.0 27700.0 28650.0 27200.0 27300.0 332650.0 9272000000.0 15618000.0 426371000000.0 7079412.0 0.0
20010607.0 27600.0 28800.0 27600.0 28300.0 325340.0 9154000000.0 15618000.0 441989000000.0 7171354.0 0.0
20010608.0 29000.0 30400.0 28300.0 30000.0 383800.0 11244000000.0 15618000.0 468540000000.0 7303543.0 0.0
20010611.0 29300.0 30350.0 29300.0 30000.0 129920.0 3871000000.0 15618000.0 468540000000.0 7307612.0 0.0
20010612.0 29550.0 30100.0 29200.0 29600.0 89400.0 2644000000.0 15618000.0 462292000000.0 7304779.0 0.0
20010613.0 29100.0 29500.0 29100.0 29500.0 111760.0 3282000000.0 15618000.0 460731000000.0 7326276.0 0.0
20010614.0 29300.0 31200.0 29050.0 30750.0 223420.0 6864000000.0 15618000.0 480253000000.0 7412050.0 0.0
20010615.0 31000.0 31500.0 29800.0 30300.0 205900.0 6352000000.0 15618000.0 473225000000.0 7497841.0 0.0
20010618.0 30700.0 30850.0 29500.0 29500.0 69510.0 2088000000.0 15618000.0 460731000000.0 7512834.0 0.0
20010619.0 29000.0 29900.0 29000.0 29500.0 83810.0 2478000000.0 15618000.0 460731000000.0 7556434.0 0.0
20010620.0 29800.0 31500.0 29500.0 31000.0 370480.0 11198000000.0 15618000.0 484158000000.0 7697694.0 0.0
20010621.0 31000.0 31400.0 29000.0 29000.0 176370.0 5209000000.0 15618000.0 452922000000.0 7655054.0 0.0
20010622.0 29050.0 29300.0 27700.0 29250.0 88450.0 2558000000.0 15618000.0 456826000000.0 7662724.0 0.0
20010625.0 29300.0 31200.0 29300.0 30700.0 207320.0 6342000000.0 15618000.0 479472000000.0 7716348.0 0.0
20010626.0 30900.0 30900.0 29300.0 29500.0 60130.0 1795000000.0 15618000.0 460731000000.0 7715299.0 0.0
20010627.0 29700.0 30400.0 29300.0 29500.0 50700.0 1506000000.0 15618000.0 460731000000.0 7719539.0 0.0
20010628.0 29000.0 29800.0 29000.0 29500.0 34720.0 1022000000.0 15618000.0 460731000000.0 7720029.0 0.0
