날짜 시가 고가 저가 종가 거래량 거래대금 상장주식수 시가총액 외국인현보유수량 기관순매수
19800104.0 100.0 100.0 100.0 100.0 74400.0 0.0 0.0 0.0 0.0 0.0
19800105.0 100.1500015258789 100.1500015258789 100.1500015258789 100.1500015258789 103700.0 0.0 0.0 0.0 0.0 0.0
19800107.0 102.54000091552734 102.54000091552734 102.54000091552734 102.54000091552734 293800.0 0.0 0.0 0.0 0.0 0.0
19800108.0 105.29000091552734 105.29000091552734 105.29000091552734 105.29000091552734 624900.0 0.0 0.0 0.0 0.0 0.0
19800109.0 106.37000274658205 106.37000274658205 106.37000274658205 106.37000274658205 491100.0 0.0 0.0 0.0 0.0 0.0
19800110.0 106.87999725341795 106.87999725341795 106.87999725341795 106.87999725341795 730600.0 0.0 0.0 0.0 0.0 0.0
19800111.0 105.0199966430664 105.0199966430664 105.0199966430664 105.0199966430664 854400.0 0.0 0.0 0.0 0.0 0.0
19800112.0 103.63999938964844 103.63999938964844 103.63999938964844 103.63999938964844 428400.0 0.0 0.0 0.0 0.0 0.0
19800114.0 102.08999633789062 102.08999633789062 102.08999633789062 102.08999633789062 573700.0 0.0 0.0 0.0 0.0 0.0
19800115.0 101.11000061035156 101.11000061035156 101.11000061035156 101.11000061035156 336600.0 0.0 0.0 0.0 0.0 0.0
19800116.0 101.6500015258789 101.6500015258789 101.6500015258789 101.6500015258789 356700.0 0.0 0.0 0.0 0.0 0.0
19800117.0 101.97000122070312 101.97000122070312 101.97000122070312 101.97000122070312 454800.0 0.0 0.0 0.0 0.0 0.0
19800118.0 101.13999938964844 101.13999938964844 101.13999938964844 101.13999938964844 345900.0 0.0 0.0 0.0 0.0 0.0
19800119.0 101.1500015258789 101.1500015258789 101.1500015258789 101.1500015258789 210800.0 0.0 0.0 0.0 0.0 0.0
19800121.0 101.76000213623048 101.76000213623048 101.76000213623048 101.76000213623048 305800.0 0.0 0.0 0.0 0.0 0.0
19800122.0 101.63999938964844 101.63999938964844 101.63999938964844 101.63999938964844 266300.0 0.0 0.0 0.0 0.0 0.0
19800123.0 101.43000030517578 101.43000030517578 101.43000030517578 101.43000030517578 316300.0 0.0 0.0 0.0 0.0 0.0
19800124.0 100.70999908447266 100.70999908447266 100.70999908447266 100.70999908447266 341300.0 0.0 0.0 0.0 0.0 0.0
19800125.0 103.16999816894531 103.16999816894531 103.16999816894531 103.16999816894531 387700.0 0.0 0.0 0.0 0.0 0.0
19800126.0 102.83000183105469 102.83000183105469 102.83000183105469 102.83000183105469 400900.0 0.0 0.0 0.0 0.0 0.0
19800128.0 101.87000274658205 101.87000274658205 101.87000274658205 101.87000274658205 403900.0 0.0 0.0 0.0 0.0 0.0
19800129.0 102.58999633789062 102.58999633789062 102.58999633789062 102.58999633789062 384400.0 0.0 0.0 0.0 0.0 0.0
19800130.0 104.6500015258789 104.6500015258789 104.6500015258789 104.6500015258789 777700.0 0.0 0.0 0.0 0.0 0.0
19800131.0 105.9000015258789 105.9000015258789 105.9000015258789 105.9000015258789 940300.0 0.0 0.0 0.0 0.0 0.0
