date,time,open,high,low,close,vol
20190315,0,251500,255500,248500,254000,88104
20190314,0,261000,261500,250000,253500,110607
20190313,0,257000,261000,255500,260500,31517
20190312,0,262500,263000,256000,257000,54281
20190311,0,255000,261500,254000,261000,49084
20190308,0,249500,259500,249500,256000,59337
20190307,0,259500,260500,251000,252500,61135
20190306,0,265000,265000,256000,259500,59462
20190305,0,265500,265500,259500,263000,56999
20190304,0,268500,269000,262500,265500,89580
20190228,0,252500,269000,250500,260500,224882
20190227,0,248000,251000,246000,251000,41986
20190226,0,249000,253000,247000,247000,40873
20190225,0,247500,249000,245500,248500,42311
20190222,0,245500,249000,245000,247000,43797
20190221,0,246500,247000,243500,246000,37217
20190220,0,246000,247500,243500,245500,32281
20190219,0,246500,250000,245000,245500,44959
20190218,0,243000,247500,242500,247000,59435
20190215,0,244500,247500,241000,242000,41095
20190214,0,244000,245500,242000,244000,46478
20190213,0,243500,246000,242000,244500,57889
20190212,0,244000,246000,242000,244000,51852
20190211,0,240000,245500,237000,244000,91278
20190208,0,232500,240000,232500,238000,47994
20190207,0,235500,237000,231500,235000,50402
20190201,0,238000,239500,234500,235000,35246
20190131,0,239500,240500,237000,238000,48272
20190130,0,236500,238000,234500,237500,44572
20190129,0,235000,236500,233000,234500,44360
20190128,0,236000,238000,234000,236000,66068
20190125,0,234000,235000,231000,235000,49619
20190124,0,234000,236000,230500,234000,50881
20190123,0,233000,235000,230500,234500,53717
20190122,0,226500,234000,226500,233000,65571
20190121,0,234500,234500,228000,229500,38526
20190118,0,231500,234000,228500,233500,44283
20190117,0,236500,238000,231500,231500,60820
20190116,0,235000,239000,232500,236500,87072
20190115,0,225500,241000,225500,233500,237950
20190114,0,225000,225500,220000,223500,51351
20190111,0,228500,230000,226000,226000,63157
20190110,0,225000,232500,225000,228000,91051
20190109,0,232000,232500,226500,226500,113755
20190108,0,231000,234500,226000,230000,186194
20190107,0,262500,263000,226000,228000,638906
20190104,0,205000,220000,203000,220000,109594
20190103,0,210000,212000,205000,205500,49890
20190102,0,206000,212000,205500,209000,60830
20181228,0,203500,207000,202500,204500,66560
20181227,0,213500,215500,203500,205500,89515
20181226,0,206211,212431,206211,210996,69830
20181224,0,208604,211474,207647,210518,43299
20181221,0,207647,210996,203819,210039,87947
20181220,0,205255,208604,203819,206690,49035
20181219,0,205255,209082,204776,207647,50363
20181218,0,201905,205733,199992,205255,61351
20181217,0,200949,204298,199992,202862,36101
20181214,0,206690,206690,199513,202384,59877
20181213,0,209082,209082,205255,205733,103854
20181212,0,203819,206690,201905,204776,60551
20181211,0,209561,209561,202862,203819,52748
20181210,0,206211,208604,201427,207168,73340
20181207,0,209561,210996,205255,207168,87861
20181206,0,220087,220087,206211,207647,150990
20181205,0,221043,222957,219130,220087,57531
20181204,0,221043,228220,219608,224871,126359
20181203,0,221043,223436,218173,219130,84394
20181130,0,222000,225349,216737,217694,119912
20181129,0,226785,227263,221043,221043,79523
20181128,0,227742,228220,222000,223914,72795
20181127,0,228220,229656,222957,225828,59836
20181126,0,223914,228220,223436,225828,75415
20181123,0,228220,230612,223914,225828,79960
20181122,0,235875,235875,226306,228220,107929
20181121,0,235875,236354,227263,233483,150584
20181120,0,239703,243531,237311,239225,156511
20181119,0,232526,247358,231091,243531,471933
20181116,0,228699,234440,227263,229656,149295
20181115,0,226306,231091,222957,228699,198450
20181114,0,225828,228699,221043,223914,163645
20181113,0,222957,229177,219130,224871,242797
20181112,0,221522,228220,218173,223436,268194
20181109,0,225828,232526,219130,224871,375249
20181108,0,233005,236354,222957,229656,579572
20181107,0,243531,245444,225828,227263,637970
20181106,0,232526,277501,231569,239225,2285194
20181105,0,221043,221043,219130,221043,530551
20181102,0,162194,171763,162194,170328,90530
20181101,0,161716,165065,160759,161716,106220
20181031,0,175591,176548,157410,160280,330484
20181030,0,180854,187552,180375,185638,36570
20181029,0,189466,192815,180854,181811,40872
20181026,0,194250,195686,184681,188987,33146
20181025,0,196164,197121,191380,195686,37007
20181024,0,195686,199513,193772,197599,30655
20181023,0,197599,199035,190901,192815,33035
20181022,0,200949,200949,196642,198078,33474
20181019,0,200470,202862,196642,202862,25898
20181018,0,199992,201905,199035,200470,21202
20181017,0,201905,202384,198556,199992,29552
20181016,0,199513,200949,195207,199513,32554
20181015,0,199992,202862,197599,199513,29696
20181012,0,197599,202384,197121,199992,46102
20181011,0,202384,205733,197599,197599,43401
